,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 3,84 B","R$ 476,56 M","R$ 266,43 M","- R$ 122,50 M","R$ 388,93 M","R$ 36,93 M","R$ 0,24"
1,31/03/2024,"R$ 3,60 B","R$ 384,13 M","R$ 200,89 M","- R$ 115,75 M","R$ 316,64 M","R$ 50,26 M","R$ 0,33"
2,31/12/2023,"R$ 3,48 B","R$ 380,24 M","R$ 173,29 M","- R$ 116,09 M","R$ 289,37 M","- R$ 7,50 M","- R$ 0,05"
3,30/09/2023,"R$ 3,67 B","R$ 362,19 M","R$ 197,91 M","- R$ 115,42 M","R$ 313,32 M","- R$ 4,78 M","- R$ 0,03"
4,30/06/2023,"R$ 3,80 B","R$ 424,73 M","R$ 245,63 M","- R$ 117,78 M","R$ 363,41 M","R$ 59,36 M","R$ 0,39"
5,31/03/2023,"R$ 4,00 B","R$ 341,09 M","R$ 165,76 M","- R$ 121,00 M","R$ 286,76 M","- R$ 16,34 M","- R$ 0,11"
6,31/12/2022,"R$ 4,16 B","R$ 324,04 M","R$ 166,39 M","- R$ 125,10 M","R$ 291,49 M","- R$ 141,15 M","- R$ 0,92"
7,30/09/2022,"R$ 4,32 B","R$ 338,96 M","R$ 245,50 M","- R$ 117,21 M","R$ 362,70 M","R$ 69,39 M","R$ 0,45"
8,30/06/2022,"R$ 4,19 B","R$ 534,65 M","R$ 413,90 M","- R$ 120,68 M","R$ 534,57 M","R$ 190,49 M","R$ 1,24"
9,31/03/2022,"R$ 4,28 B","R$ 611,00 M","R$ 419,90 M","- R$ 128,25 M","R$ 548,15 M","R$ 160,21 M","R$ 1,04"
10,31/12/2021,"R$ 3,79 B","R$ 378,10 M","R$ 249,45 M","- R$ 141,35 M","R$ 390,80 M","R$ 93,92 M","R$ 0,61"
11,30/09/2021,"R$ 3,58 B","R$ 495,59 M","R$ 354,66 M","- R$ 135,20 M","R$ 489,86 M","R$ 177,02 M","R$ 1,15"
12,30/06/2021,"R$ 3,18 B","R$ 420,72 M","R$ 454,29 M","- R$ 138,44 M","R$ 592,73 M","R$ 214,79 M","R$ 1,40"
13,31/03/2021,"R$ 3,13 B","R$ 409,72 M","R$ 223,08 M","- R$ 144,86 M","R$ 367,94 M","R$ 51,50 M","R$ 0,34"
14,31/12/2020,"R$ 2,85 B","R$ 261,62 M","- R$ 9,66 M","- R$ 168,68 M","R$ 159,01 M","- R$ 129,70 M","- R$ 0,84"
15,30/09/2020,"R$ 2,51 B","R$ 255,68 M","R$ 71,48 M","- R$ 136,20 M","R$ 207,68 M","- R$ 18,88 M","- R$ 0,12"
16,30/06/2020,"R$ 1,17 B","- R$ 136,34 M","- R$ 332,03 M","- R$ 132,52 M","- R$ 199,52 M","- R$ 352,35 M","- R$ 2,29"
17,31/03/2020,"R$ 2,22 B","R$ 184,36 M","R$ 85,50 M","- R$ 119,47 M","R$ 204,97 M","R$ 9,15 M","R$ 0,06"
18,31/12/2019,"R$ 2,34 B","R$ 227,64 M","R$ 104,10 M","- R$ 111,39 M","R$ 215,48 M","R$ 39,11 M","R$ 0,25"
19,30/09/2019,"R$ 2,54 B","R$ 322,69 M","R$ 226,74 M","- R$ 106,91 M","R$ 333,65 M","R$ 124,84 M","R$ 0,81"
20,30/06/2019,"R$ 2,67 B","R$ 336,58 M","R$ 201,65 M","- R$ 102,52 M","R$ 304,17 M","R$ 110,39 M","R$ 0,72"
21,31/03/2019,"R$ 2,47 B","R$ 298,31 M","R$ 143,77 M","- R$ 98,74 M","R$ 242,51 M","R$ 63,10 M","R$ 0,42"
