,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 15,29 B","R$ 4,12 B","R$ 26,78",153.720.000,0,0,153.720.000,3.950.000,0,0,3.950.000,149.770.000,0,149.770.000
1,31/03/2024,"R$ 14,40 B","R$ 3,79 B","R$ 24,64",153.720.000,0,0,153.720.000,3.950.000,0,0,3.950.000,149.770.000,0,149.770.000
2,31/12/2023,"R$ 14,53 B","R$ 3,69 B","R$ 24,03",153.720.000,0,0,153.720.000,3.450.000,0,0,3.450.000,150.270.000,0,150.270.000
3,30/09/2023,"R$ 15,08 B","R$ 3,83 B","R$ 24,94",153.720.000,0,0,153.720.000,3.450.000,0,0,3.450.000,150.270.000,0,150.270.000
4,30/06/2023,"R$ 14,33 B","R$ 3,79 B","R$ 24,63",153.720.000,0,0,153.720.000,3.450.000,0,0,3.450.000,150.270.000,0,150.270.000
5,31/03/2023,"R$ 15,47 B","R$ 3,87 B","R$ 25,23",153.207.000,0,0,153.207.000,2.823.000,0,0,2.823.000,150.384.000,0,150.384.000
6,31/12/2022,"R$ 15,20 B","R$ 3,92 B","R$ 25,50",153.720.000,0,0,153.720.000,1.350.000,0,0,1.350.000,152.370.000,0,152.370.000
7,30/09/2022,"R$ 15,20 B","R$ 4,09 B","R$ 26,61",153.720.000,0,0,153.720.000,2.250.000,0,0,2.250.000,151.470.000,0,151.470.000
8,30/06/2022,"R$ 14,91 B","R$ 4,04 B","R$ 26,27",153.720.000,0,0,153.720.000,2.250.000,0,0,2.250.000,151.470.000,0,151.470.000
9,31/03/2022,"R$ 13,55 B","R$ 3,60 B","R$ 23,40",153.720.000,0,0,153.720.000,2.250.000,0,0,2.250.000,151.470.000,0,151.470.000
10,31/12/2021,"R$ 14,52 B","R$ 4,04 B","R$ 26,29",153.720.000,0,0,153.720.000,1.350.000,0,0,1.350.000,152.370.000,0,152.370.000
11,30/09/2021,"R$ 14,43 B","R$ 4,07 B","R$ 26,50",153.720.000,0,0,153.720.000,1.350.000,0,0,1.350.000,152.370.000,0,152.370.000
12,30/06/2021,"R$ 13,20 B","R$ 3,60 B","R$ 23,41",153.720.000,0,0,153.720.000,1.350.000,0,0,1.350.000,152.370.000,0,152.370.000
13,31/03/2021,"R$ 13,65 B","R$ 3,84 B","R$ 24,97",153.720.000,0,0,153.720.000,1.350.000,0,0,1.350.000,152.370.000,0,152.370.000
14,31/12/2020,"R$ 12,41 B","R$ 3,46 B","R$ 22,52",153.720.000,0,0,153.720.000,1.350.000,0,0,1.350.000,152.370.000,0,152.370.000
15,30/09/2020,"R$ 13,01 B","R$ 3,84 B","R$ 24,97",153.720.000,0,0,153.720.000,1.355.000,0,0,1.355.000,152.365.000,0,152.365.000
16,30/06/2020,"R$ 11,89 B","R$ 3,76 B","R$ 24,48",153.720.000,0,0,153.720.000,1.355.000,0,0,1.355.000,152.365.000,0,152.365.000
