,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 197,41 M","R$ 183,44 M","- R$ 54,03 M","- R$ 68,01 M",150
1,31/03/2024,"- R$ 42,73 M","- R$ 139,19 M","R$ 239,34 M","R$ 57,42 M",150
2,31/12/2023,"- R$ 117,07 M","R$ 34,88 M","R$ 98,64 M","R$ 16,45 M",150
3,30/09/2023,"- R$ 225,56 M","R$ 37,38 M","R$ 195,42 M","R$ 7,24 M",150
4,30/06/2023,"- R$ 78,16 M","- R$ 30,91 M","R$ 94,54 M","- R$ 14,54 M",150
5,31/03/2023,"- R$ 70,97 M","R$ 71,22 M","- R$ 8,03 M","- R$ 7,78 M",150
6,31/12/2022,"- R$ 80,01 M","- R$ 202,64 M","R$ 289,19 M","R$ 6,54 M",150
7,30/09/2022,"- R$ 160,90 M","R$ 154,65 M","R$ 14,58 M","R$ 8,34 M",150
8,30/06/2022,"- R$ 75,99 M","R$ 38,62 M","R$ 29,64 M","- R$ 7,73 M",150
9,31/03/2022,"- R$ 105,27 M","R$ 44,87 M","R$ 43,08 M","- R$ 17,32 M",150
10,31/12/2021,"- R$ 109,67 M","R$ 186,79 M","- R$ 82,84 M","- R$ 5,72 M",150
11,30/09/2021,"- R$ 65,39 M","R$ 180,41 M","- R$ 125,99 M","- R$ 10,97 M",150
12,30/06/2021,"- R$ 37,35 M","R$ 90,99 M","- R$ 125,84 M","- R$ 72,20 M",150
13,31/03/2021,"R$ 171,04 M","- R$ 389,97 M","- R$ 9,93 M","- R$ 228,86 M",150
14,31/12/2020,"R$ 450,98 M","R$ 167,93 M","- R$ 581,99 M","R$ 36,92 M",150
15,30/09/2020,"R$ 276,73 M","- R$ 865,87 M","R$ 343,59 M","- R$ 245,56 M",150
16,30/06/2020,"R$ 121,33 M","R$ 142,41 M","- R$ 237,97 M","R$ 25,77 M",150
17,31/03/2020,"- R$ 8,42 M","R$ 87,83 M","R$ 207,27 M","R$ 286,68 M",150
18,31/12/2019,"R$ 88,07 M","R$ 142,09 M","- R$ 187,66 M","R$ 42,50 M",150
