,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"4,29","0,59","0,34","-1,96","-1,86","0,20","3,27","0,35","7,24","7,09","-2,47","0,74","-4,11","0,45","R$ 1,16 B","19,87%"
1,30/06/2024,"4,81","0,66","0,38","-2,20","-2,08","0,23","3,67","0,39","7,64","7,48","-2,78","0,79","-4,34","0,47","R$ 1,30 B","15,44%"
2,31/03/2024,"6,19","0,71","0,47","-3,02","-2,81","0,19","4,67","0,35","9,10","8,81","-0,98","0,91","-5,48","0,37","R$ 1,40 B","7,19%"
3,31/12/2023,"7,80","0,87","0,57","-3,42","-3,18","0,23","5,75","0,44","10,20","9,87","-1,08","1,00","-5,63","0,41","R$ 1,68 B","5,98%"
4,30/09/2023,"9,10","0,75","0,57","-3,18","-3,10","0,21","8,41","0,37","14,92","14,11","-1,19","1,01","-5,51","0,36","R$ 1,45 B","5,56%"
5,30/06/2023,"11,68","0,82","0,65","-4,25","-4,21","0,24","10,01","0,46","15,67","14,83","-1,33","1,01","-6,59","0,38","R$ 1,66 B","1,90%"
6,31/03/2023,"8,21","0,60","0,48","-3,05","-3,02","0,18","7,26","0,36","12,12","11,49","-0,79","0,80","-5,04","0,29","R$ 1,18 B","2,69%"
7,31/12/2022,"9,10","0,50","0,41","-2,25","-2,22","0,14","7,56","0,31","13,53","12,61","-0,55","0,73","-3,98","0,25","R$ 949,76 M","3,35%"
8,30/09/2022,"8,09","0,61","0,50","-2,61","-2,56","0,18","6,74","0,42","9,30","8,81","-0,68","0,69","-3,54","0,25","R$ 1,18 B","1,32%"
9,30/06/2022,"8,21","0,72","0,62","-3,84","-3,69","0,22","7,00","0,60","9,23","8,80","-0,70","0,82","-4,87","0,29","R$ 1,37 B","1,14%"
10,31/03/2022,"7,22","0,64","0,57","-3,70","-3,54","0,19","6,12","0,56","8,02","7,67","-0,56","0,75","-4,65","0,25","R$ 1,17 B","4,81%"
11,31/12/2021,"5,65","0,72","0,57","-31,57","-25,72","0,22","4,93","0,64","5,95","5,77","-0,63","0,69","-31,07","0,27","R$ 1,31 B","13,49%"
12,30/09/2021,"14,88","0,83","0,68","2,87","2,91","0,25","4,28","0,65","5,15","5,03","-0,83","0,82","3,50","0,31","R$ 1,49 B","10,77%"
13,30/06/2021,"20,83","1,06","0,89","2,16","2,17","0,33","5,35","0,77","6,38","6,19","-1,30","1,06","2,59","0,40","R$ 1,86 B","8,63%"
14,31/03/2021,"34,01","1,15","1,08","2,07","2,08","0,37","6,33","0,80","7,20","7,02","-1,73","1,23","2,36","0,42","R$ 2,11 B","5,68%"
15,31/12/2020,"144,23","1,21","1,27","2,52","2,53","0,41","7,78","0,99","8,10","7,86","-1,65","1,32","2,63","0,43","R$ 2,12 B","1,44%"
