,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"4,64%","7,93%","7,03%","12,01%","13,41%","3,94%","21,58%","7,84%","10,28%","10,50%","0,50","2,94","1,94","3,89"
1,31/03/2024,"4,04%","7,20%","6,13%","10,90%","11,53%","3,36%","22,32%","7,54%","10,01%","10,33%","0,45","3,75","2,75","4,30"
2,31/12/2023,"4,07%","7,26%","6,17%","10,99%","11,29%","3,22%","21,74%","7,26%","9,84%","10,17%","0,44","3,75","2,75","4,30"
3,30/09/2023,"2,42%","4,76%","3,67%","7,21%","8,21%","2,46%","20,53%","6,28%","6,80%","7,19%","0,39","3,64","2,64","6,16"
4,30/06/2023,"2,51%","4,69%","3,80%","7,10%","7,48%","2,31%","21,48%","5,53%","6,45%","6,82%","0,42","3,40","2,40","5,36"
5,31/03/2023,"2,86%","4,87%","4,33%","7,39%","7,83%","2,38%","21,95%","5,80%","6,56%","6,92%","0,41","3,43","2,43","4,60"
6,31/12/2022,"2,25%","3,96%","3,41%","6,00%","5,73%","1,76%","22,54%","4,50%","5,42%","5,81%","0,39","3,50","2,50","5,56"
7,30/09/2022,"3,17%","5,53%","4,80%","8,37%","8,15%","2,49%","24,30%","6,17%","7,41%","7,82%","0,40","3,33","2,33","2,43"
8,30/06/2022,"3,47%","6,08%","5,26%","9,21%","9,46%","2,97%","25,88%","7,56%","8,86%","9,29%","0,39","3,23","2,23","2,12"
9,31/03/2022,"3,31%","5,99%","5,02%","9,07%","8,90%","2,87%","27,14%","7,92%","9,35%","9,77%","0,36","3,28","2,28","1,82"
10,31/12/2021,"5,30%","9,55%","8,03%","14,47%","13,24%","4,47%","27,77%","10,16%","11,65%","12,02%","0,44","3,26","2,26","0,99"
11,30/09/2021,"5,71%","9,30%","8,65%","14,09%","5,45%","1,80%","29,28%","4,58%","15,91%","16,29%","0,39","3,28","2,28","0,85"
12,30/06/2021,"7,00%","10,23%","10,61%","15,50%","5,23%","1,86%","28,94%","4,26%","16,62%","17,13%","0,44","3,19","2,19","1,00"
13,31/03/2021,"6,43%","8,76%","9,74%","13,27%","3,63%","1,23%","28,50%","3,18%","17,09%","17,51%","0,39","3,10","2,10","0,84"
