,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,EVEN,EVEN CONSTRUTORA E INCORPORADORA S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Construção. incorporação e loteamento.,"R$ 7,93 M",Consumo Cíclico,Construção Civil,Incorporações,"IBRA, ICON, IGC, IGCT, IGNM, IMOB, ITAG, SMLL"
