,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
19,30/09/2019,"R$ 1,63 B","- R$ 560,73 M","- R$ 579,13 M","R$ 540,56 M"
20,30/06/2019,"R$ 618,18 M","- R$ 538,96 M","- R$ 272,05 M","- R$ 190,91 M"
21,31/03/2019,"- R$ 388,45 M","- R$ 299,78 M","- R$ 238,27 M","- R$ 948,38 M"
22,31/12/2018,"R$ 1,72 B","R$ 1,48 B","- R$ 3,00 B","R$ 94,95 M"
23,30/09/2018,"R$ 33,36 M","R$ 502,05 M","- R$ 494,84 M","R$ 157,51 M"
24,30/06/2018,"R$ 453,09 M","R$ 286,01 M","- R$ 734,50 M","R$ 262,24 M"
25,31/03/2018,"- R$ 204,06 M","R$ 111,29 M","- R$ 28,77 M","- R$ 179,89 M"
26,31/12/2017,"R$ 2,29 B","- R$ 279,27 M","- R$ 2,85 B","- R$ 707,66 M"
27,30/09/2017,"- R$ 230,95 M","- R$ 44,60 M","- R$ 634,92 M","- R$ 1,04 B"
28,30/06/2017,"- R$ 19,62 M","- R$ 159,47 M","- R$ 109,61 M","- R$ 170,69 M"
29,31/03/2017,"R$ 36,40 M","- R$ 52,15 M","- R$ 457,37 M","- R$ 587,26 M"
30,31/12/2016,"R$ 1,68 B","- R$ 32,71 M","- R$ 506,37 M","R$ 1,11 B"
31,30/09/2016,"R$ 364,11 M","- R$ 186,27 M","- R$ 72,24 M","R$ 139,20 M"
32,30/06/2016,"R$ 543,71 M","- R$ 337,98 M","- R$ 736,17 M","- R$ 920,60 M"
33,31/03/2016,"R$ 929,12 M","- R$ 512,28 M","- R$ 1,02 B","- R$ 918,06 M"
34,31/12/2015,"R$ 1,95 B","- R$ 538,19 M","- R$ 843,07 M","R$ 457,55 M"
35,30/09/2015,"R$ 2,98 B","- R$ 534,88 M","- R$ 1,70 B","R$ 1,40 B"
36,30/06/2015,"R$ 1,28 B","- R$ 676,05 M","- R$ 216,49 M","R$ 194,36 M"
37,31/03/2015,"R$ 944,00 M","- R$ 672,54 M","- R$ 79,69 M","R$ 546,19 M"
38,31/12/2014,"R$ 617,99 M","R$ 194,85 M","- R$ 813,59 M","R$ 177,88 M"
39,30/09/2014,"R$ 671,55 M","- R$ 390,98 M","- R$ 190,22 M","R$ 244,03 M"
40,30/06/2014,"R$ 1,11 B","- R$ 421,48 M","R$ 82,33 M","R$ 757,16 M"
41,31/03/2014,"R$ 166,97 M","- R$ 723,11 M","R$ 398,06 M","- R$ 228,33 M"
42,31/12/2013,"R$ 890,67 M","- R$ 656,60 M","- R$ 153,47 M","R$ 133,77 M"
43,30/09/2013,"R$ 1,83 B","- R$ 812,73 M","- R$ 279,78 M","R$ 726,26 M"
44,30/06/2013,"R$ 906,87 M","- R$ 725,54 M","- R$ 52,91 M","R$ 179,78 M"
45,31/03/2013,"R$ 465,98 M","- R$ 508,69 M","- R$ 318,37 M","- R$ 377,82 M"
46,31/12/2012,"R$ 1,17 B","- R$ 733,17 M","- R$ 667,67 M","- R$ 228,33 M"
47,30/09/2012,"R$ 1,31 B","- R$ 890,03 M","- R$ 432,78 M","R$ 1,49 M"
48,30/06/2012,"R$ 1,05 B","- R$ 985,81 M","R$ 153,44 M","R$ 305,32 M"
49,31/03/2012,"R$ 815,37 M","- R$ 829,02 M","- R$ 89,29 M","- R$ 117,85 M"
50,31/12/2011,"R$ 1,33 B","- R$ 694,22 M","- R$ 432,72 M","R$ 198,00 M"
51,30/09/2011,"R$ 337,69 M","- R$ 662,91 M","R$ 280,22 M","R$ 96,19 M"
52,30/06/2011,"- R$ 874,09 M","- R$ 375,65 M","R$ 1,38 B","R$ 103,94 M"
53,31/03/2011,"R$ 913,16 M","- R$ 378,38 M","- R$ 502,41 M","R$ 17,43 M"
