,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 82,40 B","R$ 55,13 B","R$ 26,15",720.631.730,1.387.848.730,1.387.848.730,2.108.480.460,0,4.828.842,4.828.842,4.828.842,720.631.730,1.383.019.888,2.103.651.618
1,31/03/2024,"R$ 76,96 B","R$ 51,92 B","R$ 29,55",600.526.442,1.156.540.608,1.156.540.608,1.757.067.050,0,4.103.221,4.103.221,4.103.221,600.526.442,1.152.437.387,1.752.963.829
2,31/12/2023,"R$ 74,89 B","R$ 49,06 B","R$ 27,92",600.526.442,1.156.540.608,1.156.540.608,1.757.067.050,0,7.544.641,7.544.641,7.544.641,600.526.442,1.148.995.967,1.749.522.409
3,30/09/2023,"R$ 76,41 B","R$ 50,60 B","R$ 28,80",600.526.442,1.156.540.608,1.156.540.608,1.757.067.050,0,7.736.450,7.736.450,7.736.450,600.526.442,1.148.804.158,1.749.330.600
4,30/06/2023,"R$ 73,80 B","R$ 48,98 B","R$ 27,87",600.526.442,1.156.540.608,1.156.540.608,1.757.067.050,0,7.925.918,7.925.918,7.925.918,600.526.442,1.148.614.690,1.749.141.132
5,31/03/2023,"R$ 75,75 B","R$ 48,62 B","R$ 27,67",600.526.442,1.156.540.608,1.156.540.608,1.757.067.050,0,7.976.647,7.976.647,7.976.647,600.526.442,1.148.563.961,1.749.090.403
6,31/12/2022,"R$ 73,80 B","R$ 46,12 B","R$ 27,56",571.929.945,1.101.467.245,1.101.467.245,1.673.397.190,0,9.836.850,9.836.850,9.836.850,571.929.945,1.091.630.395,1.663.560.340
7,30/09/2022,"R$ 79,77 B","R$ 49,19 B","R$ 28,60",573.627.483,1.146.031.245,1.146.031.245,1.719.658.728,1.697.538,49.032.116,49.032.116,50.729.654,571.929.945,1.096.999.129,1.668.929.074
8,30/06/2022,"R$ 77,66 B","R$ 47,33 B","R$ 27,52",573.627.483,1.146.031.245,1.146.031.245,1.719.658.728,1.697.538,23.967.203,23.967.203,25.664.741,571.929.945,1.122.064.042,1.693.993.987
9,31/03/2022,"R$ 71,54 B","R$ 42,33 B","R$ 24,61",573.627.483,1.146.031.245,1.146.031.245,1.719.658.728,1.697.538,10.131.850,10.131.850,11.829.388,571.929.945,1.135.899.395,1.707.829.340
