,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 8,73 B","- R$ 4,38 B","- R$ 1,89 B","R$ 2,33 B"
1,31/03/2024,"R$ 10,01 B","- R$ 4,34 B","- R$ 3,92 B","R$ 1,16 B"
2,31/12/2023,"R$ 11,14 B","- R$ 5,77 B","- R$ 4,13 B","R$ 529,78 M"
3,30/09/2023,"R$ 9,25 B","- R$ 5,53 B","- R$ 6,62 B","- R$ 3,27 B"
4,30/06/2023,"R$ 10,15 B","- R$ 5,15 B","- R$ 8,02 B","- R$ 3,22 B"
5,31/03/2023,"R$ 10,79 B","- R$ 4,92 B","- R$ 8,66 B","- R$ 2,31 B"
6,31/12/2022,"R$ 11,15 B","- R$ 4,46 B","- R$ 8,26 B","- R$ 1,68 B"
7,30/09/2022,"R$ 17,25 B","- R$ 3,83 B","- R$ 11,37 B","R$ 2,21 B"
8,30/06/2022,"R$ 16,58 B","- R$ 3,52 B","- R$ 10,34 B","R$ 2,75 B"
9,31/03/2022,"R$ 13,27 B","- R$ 3,14 B","- R$ 8,71 B","R$ 653,29 M"
10,31/12/2021,"R$ 12,52 B","- R$ 3,00 B","- R$ 9,98 B","- R$ 456,55 M"
11,30/09/2021,"R$ 7,29 B","- R$ 2,95 B","- R$ 4,33 B","- R$ 195,05 M"
12,30/06/2021,"R$ 7,20 B","- R$ 2,47 B","- R$ 5,45 B","- R$ 1,04 B"
13,31/03/2021,"R$ 6,82 B","- R$ 2,15 B","- R$ 4,28 B","R$ 426,02 M"
14,31/12/2020,"R$ 6,41 B","- R$ 2,23 B","- R$ 2,49 B","R$ 1,98 B"
15,30/09/2020,"R$ 3,65 B","- R$ 1,67 B","- R$ 588,27 M","R$ 1,88 B"
16,30/06/2020,"R$ 2,78 B","- R$ 1,89 B","R$ 868,26 M","R$ 2,31 B"
17,31/03/2020,"R$ 3,16 B","- R$ 2,15 B","R$ 455,61 M","R$ 1,87 B"
