,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 233,32 M","- R$ 95,48 M","- R$ 145,40 M","- R$ 7,56 M",242
1,31/03/2024,"R$ 192,88 M","- R$ 78,61 M","- R$ 110,99 M","R$ 3,28 M",242
2,31/12/2023,"R$ 152,19 M","- R$ 62,00 M","- R$ 101,36 M","- R$ 11,17 M",242
3,30/09/2023,"R$ 145,34 M","- R$ 62,63 M","- R$ 90,12 M","- R$ 7,42 M",242
4,30/06/2023,"R$ 135,22 M","- R$ 61,31 M","- R$ 83,19 M","- R$ 9,29 M",242
5,31/03/2023,"R$ 133,97 M","- R$ 56,09 M","- R$ 80,16 M","- R$ 2,28 M",242
6,31/12/2022,"R$ 131,57 M","- R$ 55,63 M","- R$ 72,78 M","R$ 3,16 M",242
7,30/09/2022,"R$ 118,25 M","- R$ 57,05 M","- R$ 71,25 M","- R$ 10,05 M",242
8,30/06/2022,"R$ 122,34 M","- R$ 54,97 M","- R$ 71,78 M","- R$ 4,41 M",242
9,31/03/2022,"R$ 124,61 M","- R$ 52,35 M","- R$ 59,13 M","R$ 13,13 M",242
10,31/12/2021,"R$ 116,11 M","- R$ 60,17 M","- R$ 56,41 M","- R$ 468,00 mil",242
11,30/09/2021,"R$ 121,62 M","- R$ 56,51 M","- R$ 55,58 M","R$ 9,53 M",242
12,30/06/2021,"R$ 113,00 M","- R$ 55,40 M","- R$ 53,69 M","R$ 3,91 M",242
13,31/03/2021,"R$ 126,22 M","- R$ 58,08 M","- R$ 24,85 M","R$ 43,29 M",242
14,31/12/2020,"R$ 125,93 M","- R$ 48,66 M","- R$ 22,05 M","R$ 55,22 M",242
15,30/09/2020,"R$ 121,95 M","- R$ 49,92 M","- R$ 18,15 M","R$ 53,88 M",242
16,30/06/2020,"R$ 122,32 M","- R$ 52,64 M","- R$ 18,66 M","R$ 51,02 M",242
17,31/03/2020,"R$ 87,19 M","- R$ 48,89 M","- R$ 40,66 M","- R$ 2,37 M",242
18,31/12/2019,"R$ 88,18 M","- R$ 47,88 M","- R$ 40,91 M","- R$ 607,00 mil",242
19,30/09/2019,"R$ 83,29 M","- R$ 46,04 M","- R$ 38,36 M","- R$ 1,11 M",242
20,30/06/2019,"R$ 72,29 M","- R$ 45,35 M","- R$ 34,47 M","- R$ 7,52 M",242
21,31/03/2019,"R$ 61,24 M","- R$ 46,86 M","- R$ 35,10 M","- R$ 20,72 M",242
22,31/12/2018,"R$ 46,94 M","- R$ 48,27 M","- R$ 33,25 M","- R$ 34,58 M",242
23,30/09/2018,"R$ 63,48 M","- R$ 46,72 M","- R$ 25,69 M","- R$ 8,93 M",242
24,30/06/2018,"R$ 69,37 M","- R$ 41,46 M","- R$ 17,77 M","R$ 10,14 M",242
25,31/03/2018,"R$ 98,08 M","- R$ 38,67 M","- R$ 13,38 M","R$ 46,03 M",242
26,31/12/2017,"R$ 94,19 M","- R$ 35,72 M","- R$ 13,47 M","R$ 45,00 M",242
27,30/09/2017,"R$ 83,80 M","- R$ 55,34 M","- R$ 15,59 M","R$ 12,88 M",242
28,30/06/2017,"R$ 71,00 M","- R$ 56,37 M","- R$ 17,48 M","- R$ 2,84 M",242
29,31/03/2017,"R$ 77,48 M","- R$ 56,36 M","- R$ 25,68 M","- R$ 4,57 M",242
30,31/12/2016,"R$ 73,64 M","- R$ 56,17 M","- R$ 17,46 M","R$ 11,00 mil",242
31,30/09/2016,"R$ 72,58 M","- R$ 36,97 M","- R$ 26,31 M","R$ 9,30 M",242
32,30/06/2016,"R$ 78,56 M","- R$ 34,81 M","- R$ 33,81 M","R$ 9,93 M",242
33,31/03/2016,"R$ 48,50 M","- R$ 33,44 M","- R$ 16,28 M","- R$ 1,22 M",242
34,31/12/2015,"R$ 55,89 M","- R$ 33,55 M","- R$ 16,50 M","R$ 5,85 M",242
35,30/09/2015,"R$ 60,39 M","- R$ 29,32 M","- R$ 19,19 M","R$ 11,88 M",242
36,30/06/2015,"R$ 43,67 M","- R$ 28,17 M","- R$ 14,15 M","R$ 1,35 M",242
37,31/03/2015,"R$ 52,36 M","- R$ 28,04 M","- R$ 26,80 M","- R$ 2,48 M",242
38,31/12/2014,"R$ 48,56 M","- R$ 25,62 M","- R$ 23,40 M","- R$ 464,00 mil",242
39,30/09/2014,"R$ 34,89 M","- R$ 25,67 M","- R$ 25,70 M","- R$ 16,48 M",242
40,30/06/2014,"R$ 37,31 M","- R$ 25,81 M","- R$ 27,63 M","- R$ 16,14 M",242
41,31/03/2014,"R$ 24,72 M","- R$ 24,23 M","- R$ 26,97 M","- R$ 26,48 M",242
42,31/12/2013,"R$ 19,04 M","- R$ 25,69 M","R$ 404,00 mil","- R$ 6,25 M",242
43,30/09/2013,"R$ 12,14 M","- R$ 25,00 M","R$ 8,95 M","- R$ 3,91 M",242
44,30/06/2013,"R$ 14,89 M","- R$ 20,07 M","R$ 11,23 M","R$ 6,06 M",242
45,31/03/2013,"R$ 24,59 M","- R$ 19,30 M","R$ 10,65 M","R$ 15,94 M",242
46,31/12/2012,"R$ 32,29 M","- R$ 17,58 M","- R$ 21,11 M","- R$ 6,39 M",242
