,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 141,80 M","R$ 58,97 M","R$ 33,07 M","- R$ 15,30 M","R$ 48,37 M","R$ 22,46 M","R$ 0,54",242
1,31/03/2024,"R$ 139,23 M","R$ 58,47 M","R$ 33,78 M","- R$ 14,94 M","R$ 48,72 M","R$ 24,23 M","R$ 0,00",242
2,31/12/2023,,,,,,,,242
3,30/09/2023,"R$ 132,36 M","R$ 53,58 M","R$ 30,87 M","- R$ 15,63 M","R$ 46,50 M","R$ 23,70 M","R$ 0,57",242
4,30/06/2023,"R$ 129,36 M","R$ 50,64 M","R$ 27,38 M","- R$ 15,72 M","R$ 43,10 M","R$ 20,49 M","R$ 0,49",242
5,31/03/2023,"R$ 132,84 M","R$ 50,41 M","R$ 27,44 M","- R$ 16,10 M","R$ 43,53 M","R$ 20,20 M","R$ 0,48",242
6,31/12/2022,"R$ 138,48 M","R$ 54,33 M","R$ 27,68 M","- R$ 15,06 M","R$ 42,75 M","R$ 21,98 M","R$ 0,53",242
7,30/09/2022,"R$ 136,34 M","R$ 53,57 M","R$ 26,96 M","- R$ 15,40 M","R$ 42,35 M","R$ 18,45 M","R$ 0,44",242
8,30/06/2022,"R$ 130,77 M","R$ 48,32 M","R$ 26,37 M","- R$ 15,42 M","R$ 41,79 M","R$ 17,69 M","R$ 0,42",242
9,31/03/2022,"R$ 131,58 M","R$ 45,21 M","R$ 23,51 M","- R$ 15,70 M","R$ 39,21 M","R$ 15,46 M","R$ 0,37",242
10,31/12/2021,"R$ 128,51 M","R$ 45,36 M","R$ 23,31 M","- R$ 15,02 M","R$ 38,33 M","R$ 16,72 M","R$ 0,40",242
11,30/09/2021,"R$ 131,39 M","R$ 42,60 M","R$ 23,20 M","- R$ 14,94 M","R$ 38,13 M","R$ 16,03 M","R$ 0,38",242
12,30/06/2021,"R$ 130,50 M","R$ 40,41 M","R$ 24,38 M","- R$ 14,81 M","R$ 39,19 M","R$ 14,94 M","R$ 0,36",242
13,31/03/2021,"R$ 123,65 M","R$ 37,66 M","R$ 20,67 M","- R$ 15,18 M","R$ 35,86 M","R$ 12,81 M","R$ 0,31",242
14,31/12/2020,"R$ 117,51 M","R$ 36,95 M","R$ 20,29 M","- R$ 14,89 M","R$ 35,17 M","R$ 14,06 M","R$ 0,34",242
15,30/09/2020,"R$ 113,64 M","R$ 35,03 M","R$ 18,99 M","- R$ 14,87 M","R$ 33,86 M","R$ 12,20 M","R$ 0,29",242
16,30/06/2020,"R$ 111,62 M","R$ 33,03 M","R$ 16,30 M","- R$ 14,99 M","R$ 31,29 M","R$ 11,21 M","R$ 0,27",242
17,31/03/2020,"R$ 114,09 M","R$ 30,76 M","R$ 15,27 M","- R$ 15,19 M","R$ 30,46 M","R$ 9,31 M","R$ 0,22",242
18,31/12/2019,"R$ 113,40 M","R$ 31,45 M","R$ 16,60 M","- R$ 13,54 M","R$ 30,14 M","R$ 9,68 M","R$ 0,23",242
19,30/09/2019,"R$ 108,92 M","R$ 29,09 M","R$ 12,99 M","- R$ 14,69 M","R$ 27,68 M","R$ 8,02 M","R$ 0,19",242
20,30/06/2019,"R$ 106,85 M","R$ 26,02 M","R$ 7,02 M","- R$ 15,55 M","R$ 22,57 M","R$ 4,62 M","R$ 0,11",242
21,31/03/2019,"R$ 104,52 M","R$ 22,77 M","R$ 8,00 M","- R$ 15,22 M","R$ 23,23 M","R$ 4,51 M","R$ 0,11",242
22,31/12/2018,"R$ 103,81 M","R$ 24,38 M","R$ 9,23 M","- R$ 8,82 M","R$ 18,05 M","R$ 9,27 M","R$ 0,22",242
23,30/09/2018,"R$ 102,75 M","R$ 24,68 M","R$ 11,80 M","- R$ 8,41 M","R$ 20,22 M","R$ 7,02 M","R$ 0,17",242
24,30/06/2018,"R$ 104,73 M","R$ 24,24 M","R$ 13,91 M","- R$ 8,24 M","R$ 22,16 M","R$ 8,40 M","R$ 0,20",242
25,31/03/2018,"R$ 108,49 M","R$ 27,92 M","R$ 13,03 M","- R$ 8,03 M","R$ 21,06 M","R$ 8,10 M","R$ 0,19",242
26,31/12/2017,"R$ 124,84 M","R$ 38,40 M","R$ 20,00 M","- R$ 8,13 M","R$ 28,12 M","R$ 17,09 M","R$ 0,41",242
27,30/09/2017,"R$ 122,63 M","R$ 35,35 M","R$ 18,13 M","- R$ 8,09 M","R$ 26,22 M","R$ 10,72 M","R$ 0,26",242
