,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 37,29 B","R$ 17,77 B","R$ 19,92",892.059.934,0,0,892.059.934,56.907.742,0,0,56.907.742,835.152.192,0,835.152.192
1,31/03/2024,"R$ 30,78 B","R$ 15,40 B","R$ 17,26",892.059.934,0,0,892.059.934,54.330.165,0,0,54.330.165,837.729.769,0,837.729.769
2,31/12/2023,"R$ 28,31 B","R$ 13,88 B","R$ 15,64",887.229.147,0,0,887.229.147,52.697.965,0,0,52.697.965,834.531.182,0,834.531.182
3,30/09/2023,"R$ 28,52 B","R$ 12,90 B","R$ 14,54",887.229.147,0,0,887.229.147,50.895.565,0,0,50.895.565,836.333.582,0,836.333.582
4,30/06/2023,"R$ 25,99 B","R$ 10,75 B","R$ 12,12",887.229.147,0,0,887.229.147,50.895.565,0,0,50.895.565,836.333.582,0,836.333.582
5,31/03/2023,"R$ 25,62 B","R$ 10,63 B","R$ 11,98",887.229.147,0,0,887.229.147,40.216.438,0,0,40.216.438,847.012.709,0,847.012.709
6,31/12/2022,"R$ 20,30 B","R$ 9,89 B","R$ 11,21",882.646.385,0,0,882.646.385,391.523.650,0,0,391.523.650,491.122.735,0,491.122.735
7,30/09/2022,"R$ 19,92 B","R$ 9,24 B","R$ 10,47",882.646.385,0,0,882.646.385,38.652.365,0,0,38.652.365,843.994.020,0,843.994.020
8,30/06/2022,"R$ 16,29 B","R$ 8,17 B","R$ 9,26",882.646.385,0,0,882.646.385,38.652.365,0,0,38.652.365,843.994.020,0,843.994.020
9,31/03/2022,"R$ 12,86 B","R$ 6,72 B","R$ 7,62",882.646.385,0,0,882.646.385,0,0,0,0,882.646.385,0,882.646.385
10,31/12/2021,"R$ 12,22 B","R$ 6,62 B","R$ 7,54",878.330.845,0,0,878.330.845,39.077.565,0,0,39.077.565,839.253.280,0,839.253.280
11,30/09/2021,"R$ 11,45 B","R$ 5,69 B","R$ 6,47",878.330.845,0,0,878.330.845,39.077.565,0,0,39.077.565,839.253.280,0,839.253.280
12,30/06/2021,"R$ 10,50 B","R$ 5,42 B","R$ 6,17",878.330.845,0,0,878.330.845,39.077.565,0,0,39.077.565,839.253.280,0,839.253.280
13,31/03/2021,"R$ 9,34 B","R$ 5,34 B","R$ 30,37",175.666.169,0,0,175.666.169,7.815.513,0,0,7.815.513,167.850.656,0,167.850.656
14,31/12/2020,"R$ 6,79 B","R$ 3,15 B","R$ 21,77",144.685.660,0,0,144.685.660,7.815.513,0,0,7.815.513,136.870.147,0,136.870.147
15,30/09/2020,"R$ 7,06 B","R$ 2,54 B","R$ 17,57",144.685.660,0,0,144.685.660,9.524.760,0,0,9.524.760,135.160.900,0,135.160.900
16,30/06/2020,"R$ 6,66 B","R$ 2,58 B","R$ 18,02",143.185.890,0,0,143.185.890,9.524.760,0,0,9.524.760,133.661.130,0,133.661.130
