,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 8,64 B","- R$ 4,02 B","- R$ 502,03 M","R$ 5,29 B"
1,31/03/2024,"R$ 9,44 B","- R$ 4,72 B","- R$ 1,01 B","R$ 3,50 B"
2,31/12/2023,"R$ 7,74 B","- R$ 13,24 B","- R$ 917,10 M","- R$ 7,28 B"
3,30/09/2023,"R$ 6,35 B","- R$ 12,41 B","R$ 154,93 M","- R$ 6,14 B"
4,30/06/2023,"R$ 5,58 B","- R$ 10,64 B","R$ 2,73 B","- R$ 2,04 B"
5,31/03/2023,"R$ 3,87 B","- R$ 10,74 B","R$ 4,30 B","- R$ 2,56 B"
6,31/12/2022,"R$ 4,93 B","- R$ 175,96 M","R$ 4,01 B","R$ 8,64 B"
7,30/09/2022,"R$ 4,19 B","- R$ 1,64 B","R$ 3,71 B","R$ 6,41 B"
8,30/06/2022,"R$ 3,05 B","- R$ 4,13 B","R$ 1,39 B","- R$ 188,24 M"
9,31/03/2022,"R$ 2,43 B","- R$ 3,82 B","R$ 1,68 B","- R$ 93,42 M"
10,31/12/2021,"R$ 2,18 B","- R$ 4,74 B","R$ 2,63 B","R$ 161,41 M"
11,30/09/2021,"R$ 1,88 B","- R$ 3,16 B","R$ 2,77 B","R$ 1,53 B"
12,30/06/2021,"R$ 1,63 B","- R$ 1,44 B","R$ 2,94 B","R$ 3,06 B"
13,31/03/2021,"R$ 2,10 B","- R$ 267,79 M","R$ 931,44 M","R$ 2,87 B"
14,31/12/2020,"R$ 1,62 B","- R$ 585,14 M","- R$ 713,30 M","R$ 349,88 M"
15,30/09/2020,"R$ 1,18 B","- R$ 968,67 M","- R$ 191,44 M","R$ 63,67 M"
16,30/06/2020,"R$ 862,07 M","- R$ 888,16 M","- R$ 108,45 M","- R$ 73,19 M"
17,31/03/2020,"R$ 612,63 M","- R$ 992,85 M","R$ 487,00 M","R$ 174,93 M"
18,31/12/2019,"R$ 444,67 M","- R$ 1,38 B","R$ 1,19 B","R$ 272,40 M"
19,30/09/2019,"R$ 626,15 M","- R$ 1,47 B","R$ 1,11 B","R$ 297,88 M"
20,30/06/2019,"R$ 566,86 M","- R$ 1,34 B","R$ 1,03 B","R$ 290,66 M"
21,31/03/2019,"R$ 332,30 M","- R$ 1,48 B","R$ 1,13 B","R$ 20,70 M"
22,31/12/2018,"R$ 270,12 M","- R$ 338,00 M","R$ 121,03 M","R$ 61,66 M"
23,30/09/2018,"R$ 193,00 M","- R$ 70,15 M","- R$ 135,93 M","R$ 282,00 mil"
24,30/06/2018,"R$ 138,67 M","- R$ 98,91 M","- R$ 20,58 M","R$ 27,73 M"
25,31/03/2018,"R$ 52,78 M","R$ 145,46 M","- R$ 126,00 M","R$ 73,31 M"
26,31/12/2017,"R$ 51,54 M","R$ 174,00 mil","R$ 13,86 M","R$ 67,65 M"
27,30/09/2017,"R$ 104,20 M","- R$ 134,25 M","R$ 26,10 M","R$ 14,61 M"
28,30/06/2017,"R$ 69,14 M","- R$ 185,02 M","R$ 110,45 M","R$ 12,96 M"
29,31/03/2017,"R$ 48,82 M","- R$ 338,45 M","R$ 114,05 M","- R$ 152,13 M"
30,31/12/2016,"R$ 114,00 M","- R$ 391,10 M","- R$ 5,70 M","- R$ 259,16 M"
31,30/09/2016,"R$ 139,52 M","- R$ 272,50 M","- R$ 13,95 M","- R$ 153,92 M"
32,30/06/2016,"R$ 48,55 M","- R$ 314,97 M","- R$ 12,41 M","- R$ 299,79 M"
33,31/03/2016,"R$ 60,03 M","- R$ 173,44 M","- R$ 8,92 M","- R$ 143,70 M"
34,31/12/2015,"- R$ 20,17 M","- R$ 17,37 M","- R$ 8,53 M","- R$ 66,68 M"
35,30/09/2015,"- R$ 143,07 M","- R$ 183,33 M","R$ 103,93 M","- R$ 230,49 M"
36,30/06/2015,"- R$ 35,84 M","- R$ 31,28 M","R$ 39,40 M","- R$ 21,72 M"
37,31/03/2015,"- R$ 101,75 M","R$ 136,43 M","R$ 87,57 M","R$ 122,25 M"
38,31/12/2014,"R$ 88,17 M","R$ 222,86 M","R$ 6,03 M","R$ 317,05 M"
39,30/09/2014,"R$ 204,69 M","R$ 395,66 M","- R$ 220,66 M","R$ 385,72 M"
40,30/06/2014,"- R$ 31,86 M","R$ 493,51 M","- R$ 158,63 M","R$ 309,05 M"
41,31/03/2014,"- R$ 20,83 M","R$ 183,11 M","- R$ 30,78 M","R$ 137,53 M"
42,31/12/2013,"- R$ 282,88 M","R$ 223,94 M","R$ 48,88 M","- R$ 4,03 M"
43,30/09/2013,"- R$ 403,50 M","R$ 190,47 M","R$ 176,25 M","- R$ 41,04 M"
44,30/06/2013,"- R$ 291,59 M","R$ 71,90 M","R$ 171,92 M","- R$ 15,95 M"
45,31/03/2013,"R$ 1,41 B","- R$ 1,42 B","R$ 362,00 mil","R$ 7,28 M"
46,31/12/2012,"- R$ 234,36 M","R$ 207,01 M","R$ 9,58 M","- R$ 19,39 M"
47,30/09/2012,"- R$ 329,04 M","R$ 268,76 M","R$ 33,19 M","- R$ 24,46 M"
48,30/06/2012,"- R$ 496,07 M","R$ 387,30 M","R$ 108,31 M","- R$ 27,78 M"
49,31/03/2012,"- R$ 2,18 B","R$ 2,08 B","R$ 159,90 M","R$ 35,40 M"
50,31/12/2011,"- R$ 503,42 M","R$ 378,21 M","R$ 161,36 M","R$ 36,15 M"
51,30/09/2011,"- R$ 2,51 B","R$ 115,54 M","R$ 2,47 B","R$ 75,51 M"
52,30/06/2011,"- R$ 2,29 B","- R$ 36,26 M","R$ 2,40 B","R$ 80,25 M"
53,31/03/2011,"- R$ 2,23 B","- R$ 114,07 M","R$ 2,35 B","R$ 4,91 M"
