,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 686,92 M","R$ 278,84 M","R$ 1,49",63.853.520,123.313.482,123.313.482,187.167.002,0,0,0,0,63.853.520,123.313.482,187.167.002
1,31/03/2024,"R$ 734,88 M","R$ 300,24 M","R$ 1,79",57.401.341,110.409.124,110.409.124,167.810.465,0,0,0,0,57.401.341,110.409.124,167.810.465
2,31/12/2023,"R$ 724,48 M","R$ 317,12 M","R$ 1,89",57.401.341,110.409.124,110.409.124,167.810.465,0,0,0,0,57.401.341,110.409.124,167.810.465
3,30/09/2023,"R$ 601,57 M","R$ 140,01 M","R$ 1,50",31.860.373,61.282.097,61.282.097,93.142.470,0,0,0,0,31.860.373,61.282.097,93.142.470
4,30/06/2023,"R$ 614,58 M","R$ 119,22 M","R$ 1,54",26.539.706,50.640.763,50.640.763,77.180.469,0,0,0,0,26.539.706,50.640.763,77.180.469
5,31/03/2023,"R$ 581,40 M","R$ 76,91 M","R$ 1,00",26.539.706,50.640.763,50.640.763,77.180.469,0,0,0,0,26.539.706,50.640.763,77.180.469
6,31/12/2022,"R$ 546,84 M","R$ 97,00 M","R$ 1,26",26.539.706,50.640.763,50.640.763,77.180.469,0,0,0,0,26.539.706,50.640.763,77.180.469
7,30/09/2022,"R$ 495,86 M","R$ 124,65 M","R$ 1,62",26.539.706,50.640.763,50.640.763,77.180.469,0,0,0,0,26.539.706,50.640.763,77.180.469
8,30/06/2022,"R$ 466,69 M","R$ 101,09 M","R$ 1,86",18.150.000,36.300.000,36.300.000,54.450.000,0,0,0,0,18.150.000,36.300.000,54.450.000
9,31/03/2022,"R$ 454,96 M","R$ 118,65 M","R$ 2,18",18.150.000,36.300.000,36.300.000,54.450.000,0,0,0,0,18.150.000,36.300.000,54.450.000
10,31/12/2021,"R$ 419,11 M","R$ 106,97 M","R$ 1,96",18.150.000,36.300.000,36.300.000,54.450.000,0,0,0,0,18.150.000,36.300.000,54.450.000
11,30/09/2021,"R$ 170,21 M","R$ 44,58 M","R$ 0,82",18.150.000,36.300.000,36.300.000,54.450.000,0,0,0,0,18.150.000,36.300.000,54.450.000
12,30/06/2021,"R$ 44,72 M","- R$ 75,14 M","- R$ 3,79",6.600.000,13.200.000,13.200.000,19.800.000,0,0,0,0,6.600.000,13.200.000,19.800.000
13,31/03/2021,"R$ 45,97 M","- R$ 64,92 M","- R$ 3,28",6.600.000,13.200.000,13.200.000,19.800.000,0,0,0,0,6.600.000,13.200.000,19.800.000
14,31/12/2020,"R$ 63,72 M","- R$ 240,01 M","- R$ 12,12",6.600.000,13.200.000,13.200.000,19.800.000,0,0,0,0,6.600.000,13.200.000,19.800.000
15,30/09/2020,"R$ 61,71 M","- R$ 263,29 M","- R$ 48,76",1.800.000,3.600.000,3.600.000,5.400.000,0,0,0,0,1.800.000,3.600.000,5.400.000
16,30/06/2020,"R$ 56,75 M","- R$ 251,02 M","- R$ 46,49",1.800.000,3.600.000,3.600.000,5.400.000,0,0,0,0,1.800.000,3.600.000,5.400.000
17,31/03/2020,"R$ 56,55 M","- R$ 248,96 M","- R$ 46,10",1.800.000,3.600.000,3.600.000,5.400.000,0,0,0,0,1.800.000,3.600.000,5.400.000
18,31/12/2019,"R$ 55,31 M","- R$ 246,37 M","- R$ 45,62",1.800.000,3.600.000,3.600.000,5.400.000,0,0,0,0,1.800.000,3.600.000,5.400.000
19,30/09/2019,"R$ 51,78 M","- R$ 232,25 M","- R$ 43,01",1.800.000,3.600.000,3.600.000,5.400.000,0,0,0,0,1.800.000,3.600.000,5.400.000
20,30/06/2019,"R$ 54,79 M","- R$ 225,54 M","- R$ 41,77",1.800.000,3.600.000,3.600.000,5.400.000,0,0,0,0,1.800.000,3.600.000,5.400.000
21,31/03/2019,"R$ 54,91 M","- R$ 220,48 M","- R$ 8,17",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
22,31/12/2018,"R$ 59,02 M","- R$ 211,78 M","- R$ 7,84",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
23,30/09/2018,"R$ 62,43 M","- R$ 193,16 M","- R$ 7,15",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
24,30/06/2018,"R$ 118,54 M","- R$ 101,34 M","- R$ 3,75",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
25,31/03/2018,"R$ 129,92 M","- R$ 90,35 M","- R$ 3,35",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
26,31/12/2017,"R$ 133,42 M","- R$ 78,34 M","- R$ 2,90",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
27,30/09/2017,"R$ 152,29 M","- R$ 33,25 M","- R$ 1,23",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
28,30/06/2017,"R$ 163,46 M","- R$ 18,05 M","- R$ 0,67",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
29,31/03/2017,"R$ 158,70 M","- R$ 5,50 M","- R$ 0,20",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
30,31/12/2016,"R$ 159,37 M","R$ 5,87 M","R$ 0,22",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
31,30/09/2016,"R$ 145,86 M","R$ 23,37 M","R$ 0,87",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
32,30/06/2016,"R$ 153,50 M","R$ 32,07 M","R$ 1,19",9.000.000,18.000.000,18.000.000,27.000.000,0,0,0,0,9.000.000,18.000.000,27.000.000
