,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 5,48 B","- R$ 1,66 B","- R$ 1,67 B","R$ 2,15 B"
1,31/03/2024,"R$ 5,71 B","- R$ 491,00 M","- R$ 1,58 B","R$ 3,64 B"
2,31/12/2023,"R$ 4,73 B","- R$ 906,00 M","- R$ 2,63 B","R$ 1,19 B"
3,30/09/2023,"R$ 6,65 B","- R$ 1,45 B","- R$ 3,87 B","R$ 1,33 B"
4,30/06/2023,"R$ 5,05 B","- R$ 1,96 B","- R$ 712,00 M","R$ 2,38 B"
5,31/03/2023,"R$ 4,41 B","- R$ 7,56 B","R$ 2,00 B","- R$ 1,15 B"
6,31/12/2022,"R$ 6,97 B","- R$ 7,30 B","R$ 4,22 B","R$ 3,89 B"
7,30/09/2022,"R$ 4,82 B","- R$ 6,68 B","R$ 1,86 B","R$ 2,00 M"
8,30/06/2022,"R$ 6,05 B","- R$ 6,69 B","R$ 2,08 B","R$ 1,44 B"
9,31/03/2022,"R$ 4,90 B","- R$ 2,59 B","R$ 88,00 M","R$ 2,40 B"
10,31/12/2021,"R$ 4,44 B","- R$ 3,57 B","R$ 396,00 M","R$ 1,27 B"
11,30/09/2021,"R$ 2,48 B","- R$ 5,05 B","R$ 2,47 B","- R$ 106,00 M"
12,30/06/2021,"R$ 2,12 B","- R$ 4,67 B","R$ 300,00 M","- R$ 2,25 B"
13,31/03/2021,"R$ 2,14 B","- R$ 4,24 B","R$ 2,16 B","R$ 65,00 M"
14,31/12/2020,"R$ 4,03 B","- R$ 3,32 B","- R$ 360,00 M","R$ 350,00 M"
15,30/09/2020,"R$ 2,28 B","- R$ 1,76 B","R$ 1,53 B","R$ 2,05 B"
16,30/06/2020,"R$ 3,00 B","- R$ 1,87 B","R$ 1,83 B","R$ 2,96 B"
17,31/03/2020,"R$ 2,20 B","- R$ 2,04 B","R$ 232,00 M","R$ 398,00 M"
18,31/12/2019,"R$ 2,67 B","- R$ 1,80 B","- R$ 186,00 M","R$ 675,00 M"
19,30/09/2019,"R$ 1,85 B","- R$ 1,85 B","- R$ 977,00 M","- R$ 974,00 M"
20,30/06/2019,"R$ 2,20 B","- R$ 1,88 B","- R$ 1,02 B","- R$ 706,00 M"
21,31/03/2019,"R$ 1,88 B","- R$ 1,81 B","- R$ 958,00 M","- R$ 888,00 M"
22,31/12/2018,"R$ 3,10 B","- R$ 1,70 B","- R$ 1,55 B","- R$ 157,00 M"
23,30/09/2018,"R$ 2,40 B","- R$ 1,67 B","- R$ 127,00 M","R$ 603,00 M"
24,30/06/2018,"R$ 1,91 B","- R$ 1,69 B","R$ 384,00 M","R$ 602,00 M"
25,31/03/2018,"R$ 2,44 B","- R$ 1,74 B","R$ 166,00 M","R$ 860,00 M"
26,31/12/2017,"R$ 2,89 B","- R$ 1,88 B","R$ 556,00 M","R$ 1,56 B"
27,30/09/2017,"R$ 2,54 B","- R$ 1,94 B","- R$ 369,00 M","R$ 230,00 M"
28,30/06/2017,"R$ 2,79 B","- R$ 1,49 B","- R$ 1,45 B","- R$ 152,00 M"
29,31/03/2017,"R$ 2,16 B","- R$ 1,92 B","- R$ 593,00 M","- R$ 352,00 M"
30,31/12/2016,"R$ 2,96 B","- R$ 1,93 B","- R$ 670,00 M","R$ 360,00 M"
