,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"4,95%","6,32%","7,50%","9,57%","0,13%","0,03%","18,48%","0,02%","3,10%","4,72%","1,30","4,46","3,46","3,41"
1,30/06/2024,"5,14%","6,71%","7,79%","10,17%","-0,33%","-0,07%","18,69%","-0,06%","3,16%","4,82%","1,30","4,65","3,65","2,88"
2,31/03/2024,"3,88%","4,95%","5,88%","7,50%","-3,19%","-0,73%","18,93%","-0,58%","2,63%","4,35%","1,26","4,83","3,83","3,74"
3,31/12/2023,"4,90%","6,58%","7,42%","9,97%","-3,92%","-0,86%","18,81%","-0,72%","2,59%","4,35%","1,19","4,83","3,83","1,90"
4,30/09/2023,"5,35%","6,96%","8,10%","10,54%","0,98%","0,24%","19,21%","0,18%","3,67%","5,47%","1,35","4,42","3,42","2,84"
5,30/06/2023,"6,60%","8,54%","10,00%","12,94%","1,94%","0,49%","19,19%","0,35%","3,98%","5,78%","1,40","4,41","3,41","2,40"
6,31/03/2023,"10,33%","12,81%","15,66%","19,41%","7,20%","2,15%","19,08%","1,16%","4,56%","6,32%","1,86","4,36","3,36","2,70"
7,31/12/2022,"13,71%","16,99%","20,78%","25,74%","10,18%","2,95%","19,10%","1,69%","4,79%","6,47%","1,75","4,55","3,55","1,24"
8,30/09/2022,"10,75%","12,51%","16,29%","18,95%","13,77%","4,30%","18,75%","2,46%","5,32%","6,93%","1,75","4,09","3,09","2,79"
9,30/06/2022,"11,59%","13,64%","17,55%","20,66%","16,25%","5,13%","18,75%","3,04%","5,68%","7,23%","1,69","3,98","2,98","2,25"
10,31/03/2022,"10,61%","12,26%","16,08%","18,57%","15,57%","5,12%","19,08%","3,22%","5,79%","7,35%","1,59","3,36","2,36","1,37"
11,31/12/2021,"17,04%","21,35%","25,81%","32,36%","20,01%","6,07%","19,13%","4,04%","6,58%","8,15%","1,50","3,45","2,45","0,33"
12,30/09/2021,"13,51%","16,39%","20,47%","24,84%","20,72%","6,59%","18,98%","3,99%","6,55%","8,10%","1,65","3,20","2,20","1,57"
13,30/06/2021,"14,26%","17,84%","21,60%","27,03%","21,36%","6,87%","18,96%","4,15%","6,48%","8,01%","1,66","3,17","2,17","1,27"
14,31/03/2021,"13,67%","17,54%","20,71%","26,58%","23,26%","7,70%","19,20%","4,42%","6,80%","8,32%","1,74","3,04","2,04","1,39"
15,31/12/2020,"17,08%","23,47%","25,88%","35,56%","19,78%","5,95%","19,55%","3,75%","6,33%","7,86%","1,59","3,30","2,30","0,02"
16,30/09/2020,"13,31%","16,63%","20,16%","25,20%","18,44%","6,34%","20,00%","3,52%","6,10%","7,74%","1,80","3,14","2,14","1,04"
17,30/06/2020,"13,63%","18,12%","20,65%","27,46%","16,40%","5,78%","20,53%","3,31%","6,21%","7,94%","1,75","3,11","2,11","0,68"
18,31/03/2020,"9,63%","11,31%","14,59%","17,14%","6,94%","2,62%","20,55%","1,51%","4,50%","6,27%","1,73","3,02","2,02","1,25"
19,31/12/2019,"14,10%","17,82%","21,37%","27,00%","7,77%","2,76%","20,73%","1,69%","4,63%","6,42%","1,64","3,33","2,33","-0,22"
20,30/09/2019,"10,52%","13,02%","15,94%","19,72%","7,93%","3,15%","21,18%","1,74%","4,70%","6,39%","1,81","2,91","1,91","0,93"
21,30/06/2019,"10,56%","13,12%","16,00%","19,88%","7,49%","2,93%","21,11%","1,64%","4,58%","6,17%","1,78","2,84","1,84","0,44"
22,31/03/2019,"14,25%","16,80%","21,59%","25,46%","14,77%","5,85%","21,14%","3,29%","6,07%","7,59%","1,78","2,65","1,65","0,66"
23,31/12/2018,"17,12%","20,95%","25,94%","31,75%","13,67%","4,90%","20,97%","3,06%","5,74%","7,17%","1,60","2,81","1,81","-0,70"
24,30/09/2018,"12,85%","15,12%","19,47%","22,91%","14,04%","5,73%","20,52%","3,07%","5,57%","6,98%","1,87","2,52","1,52","0,30"
25,30/06/2018,"16,00%","18,86%","24,24%","28,57%","22,98%","6,65%","20,54%","3,54%","6,34%","7,76%","1,88","2,56","1,56","0,15"
26,31/03/2018,"15,24%","17,86%","23,09%","27,07%","22,42%","6,63%","20,47%","3,37%","6,19%","7,54%","1,97","2,52","1,52","0,23"
27,31/12/2017,"20,00%","24,69%","30,30%","37,41%","21,32%","5,64%","20,40%","3,18%","6,17%","7,53%","1,77","2,79","1,79","-0,61"
28,30/09/2017,"20,06%","24,76%","30,39%","37,52%","20,49%","5,43%","20,37%","3,09%","6,26%","7,54%","1,76","2,45","1,45","0,34"
29,30/06/2017,"17,18%","21,20%","26,02%","32,13%","16,32%","4,32%","20,12%","2,49%","5,41%","6,65%","1,74","3,46","2,46","1,07"
30,31/03/2017,"17,32%","21,39%","26,25%","32,41%","15,98%","4,23%","20,10%","2,48%","5,56%","6,71%","1,71","3,38","2,38","1,23"
31,31/12/2016,NA,NA,NA,NA,NA,NA,"19,99%","2,47%","5,59%","6,79%",NA,"3,78","2,78","0,25"
