,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 112,57 B","R$ 21,04 B","R$ 3,56 B","- R$ 1,87 B","R$ 5,43 B","- R$ 64,00 M","- R$ 0,03"
1,31/03/2024,"R$ 110,42 B","R$ 20,90 B","R$ 2,90 B","- R$ 1,90 B","R$ 4,80 B","- R$ 643,00 M","- R$ 0,30"
2,31/12/2023,"R$ 109,86 B","R$ 20,66 B","R$ 2,84 B","- R$ 1,94 B","R$ 4,78 B","- R$ 795,00 M","- R$ 0,38"
3,30/09/2023,"R$ 110,10 B","R$ 21,15 B","R$ 4,05 B","- R$ 1,98 B","R$ 6,02 B","R$ 196,00 M","R$ 0,09"
4,30/06/2023,"R$ 110,86 B","R$ 21,27 B","R$ 4,41 B","- R$ 2,00 B","R$ 6,41 B","R$ 387,00 M","R$ 0,18"
5,31/03/2023,"R$ 108,67 B","R$ 20,73 B","R$ 4,95 B","- R$ 1,92 B","R$ 6,87 B","R$ 1,26 B","R$ 0,60"
6,31/12/2022,"R$ 102,89 B","R$ 19,65 B","R$ 4,93 B","- R$ 1,72 B","R$ 6,66 B","R$ 1,74 B","R$ 0,83"
7,30/09/2022,"R$ 94,90 B","R$ 17,80 B","R$ 5,05 B","- R$ 1,53 B","R$ 6,58 B","R$ 2,33 B","R$ 1,11"
8,30/06/2022,"R$ 87,01 B","R$ 16,32 B","R$ 4,94 B","- R$ 1,35 B","R$ 6,29 B","R$ 2,65 B","R$ 1,26"
9,31/03/2022,"R$ 80,45 B","R$ 15,35 B","R$ 4,66 B","- R$ 1,26 B","R$ 5,92 B","R$ 2,59 B","R$ 1,30"
10,31/12/2021,"R$ 77,75 B","R$ 14,88 B","R$ 5,12 B","- R$ 1,22 B","R$ 6,34 B","R$ 3,14 B","R$ 1,58"
11,30/09/2021,"R$ 76,69 B","R$ 14,55 B","R$ 5,02 B","- R$ 1,19 B","R$ 6,21 B","R$ 3,06 B","R$ 1,54"
12,30/06/2021,"R$ 75,05 B","R$ 14,23 B","R$ 4,87 B","- R$ 1,14 B","R$ 6,01 B","R$ 3,11 B","R$ 1,57"
13,31/03/2021,"R$ 73,12 B","R$ 14,04 B","R$ 4,97 B","- R$ 1,11 B","R$ 6,09 B","R$ 3,23 B","R$ 1,63"
14,31/12/2020,"R$ 71,19 B","R$ 13,92 B","R$ 4,50 B","- R$ 1,09 B","R$ 5,60 B","R$ 2,67 B","R$ 1,35"
15,30/09/2020,"R$ 67,40 B","R$ 13,48 B","R$ 4,11 B","- R$ 1,10 B","R$ 5,22 B","R$ 2,37 B","R$ 1,19"
16,30/06/2020,"R$ 63,87 B","R$ 13,11 B","R$ 3,97 B","- R$ 1,10 B","R$ 5,07 B","R$ 2,12 B","R$ 1,07"
17,31/03/2020,"R$ 61,80 B","R$ 12,70 B","R$ 2,78 B","- R$ 1,09 B","R$ 3,87 B","R$ 935,00 M","R$ 0,47"
18,31/12/2019,"R$ 60,06 B","R$ 12,45 B","R$ 2,78 B","- R$ 1,07 B","R$ 3,85 B","R$ 1,01 B","R$ 0,51"
19,30/09/2019,"R$ 58,23 B","R$ 12,33 B","R$ 2,74 B","- R$ 985,00 M","R$ 3,72 B","R$ 1,01 B","R$ 0,51"
20,30/06/2019,"R$ 57,03 B","R$ 12,04 B","R$ 2,61 B","- R$ 909,00 M","R$ 3,52 B","R$ 938,00 M","R$ 0,47"
21,31/03/2019,"R$ 55,37 B","R$ 11,71 B","R$ 3,36 B","- R$ 840,00 M","R$ 4,20 B","R$ 1,82 B","R$ 0,92"
22,31/12/2018,"R$ 54,27 B","R$ 11,38 B","R$ 3,12 B","- R$ 774,00 M","R$ 3,89 B","R$ 1,66 B","R$ 0,84"
23,30/09/2018,"R$ 52,81 B","R$ 10,84 B","R$ 2,94 B","- R$ 747,00 M","R$ 3,69 B","R$ 1,62 B","R$ 0,82"
24,30/06/2018,"R$ 51,71 B","R$ 10,62 B","R$ 3,28 B","- R$ 736,00 M","R$ 4,01 B","R$ 1,83 B","R$ 0,92"
25,31/03/2018,"R$ 50,95 B","R$ 10,43 B","R$ 3,15 B","- R$ 687,00 M","R$ 3,84 B","R$ 1,72 B","R$ 0,87"
26,31/12/2017,"R$ 50,28 B","R$ 10,26 B","R$ 3,10 B","- R$ 681,00 M","R$ 3,79 B","R$ 1,60 B","R$ 0,81"
27,30/09/2017,"R$ 49,73 B","R$ 10,13 B","R$ 3,11 B","- R$ 638,00 M","R$ 3,75 B","R$ 1,54 B","R$ 0,78"
28,30/06/2017,"R$ 49,24 B","R$ 9,91 B","R$ 2,67 B","- R$ 610,00 M","R$ 3,28 B","R$ 1,22 B","R$ 0,69"
29,31/03/2017,"R$ 48,34 B","R$ 9,72 B","R$ 2,69 B","- R$ 554,00 M","R$ 3,24 B","R$ 1,20 B","R$ 0,68"
30,31/12/2016,"R$ 47,53 B","R$ 9,50 B","R$ 2,66 B","- R$ 572,00 M","R$ 3,23 B","R$ 1,17 B","R$ 0,66"
