,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 4,67 B","- R$ 3,99 B","- R$ 1,60 B","- R$ 926,32 M"
1,31/03/2024,"R$ 4,48 B","- R$ 3,23 B","- R$ 1,70 B","- R$ 444,35 M"
2,31/12/2023,"R$ 4,23 B","- R$ 2,28 B","- R$ 1,92 B","R$ 32,63 M"
3,30/09/2023,"R$ 3,63 B","- R$ 1,12 B","- R$ 2,35 B","R$ 167,01 M"
4,30/06/2023,"R$ 3,76 B","- R$ 1,33 B","- R$ 1,43 B","R$ 991,89 M"
5,31/03/2023,"R$ 4,15 B","- R$ 1,63 B","- R$ 2,28 B","R$ 242,14 M"
6,31/12/2022,"R$ 3,82 B","- R$ 2,30 B","- R$ 1,45 B","R$ 67,73 M"
7,30/09/2022,"R$ 3,29 B","- R$ 2,51 B","- R$ 943,35 M","- R$ 167,37 M"
8,30/06/2022,"R$ 2,26 B","- R$ 1,17 B","- R$ 1,31 B","- R$ 221,82 M"
9,31/03/2022,"R$ 1,20 B","- R$ 388,23 M","- R$ 878,78 M","- R$ 65,99 M"
10,31/12/2021,"R$ 1,04 B","R$ 806,50 M","- R$ 2,32 B","- R$ 473,93 M"
11,30/09/2021,"R$ 1,29 B","R$ 392,31 M","- R$ 2,16 B","- R$ 484,67 M"
12,30/06/2021,"R$ 2,55 B","- R$ 1,67 B","- R$ 1,50 B","- R$ 613,66 M"
13,31/03/2021,"R$ 2,98 B","- R$ 1,63 B","- R$ 1,31 B","R$ 34,74 M"
14,31/12/2020,"R$ 3,24 B","- R$ 3,18 B","R$ 449,67 M","R$ 509,45 M"
15,30/09/2020,"R$ 3,09 B","- R$ 3,07 B","R$ 421,96 M","R$ 443,64 M"
16,30/06/2020,"R$ 2,33 B","- R$ 1,27 B","- R$ 304,94 M","R$ 753,76 M"
17,31/03/2020,"R$ 1,84 B","- R$ 1,05 B","- R$ 439,34 M","R$ 347,33 M"
18,31/12/2019,"R$ 1,81 B","- R$ 1,13 B","- R$ 586,27 M","R$ 92,35 M"
19,30/09/2019,"R$ 1,53 B","- R$ 1,11 B","- R$ 374,25 M","R$ 51,18 M"
20,30/06/2019,"R$ 1,17 B","- R$ 1,29 B","R$ 383,58 M","R$ 256,77 M"
