,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"16,62%","17,63%","25,18%","26,71%","9,40%","2,82%","48,72%","5,41%","17,96%","28,69%","0,52","3,27","2,27","0,63"
1,31/03/2024,"17,39%","18,45%","26,35%","27,96%","9,16%","2,69%","48,64%","5,34%","18,55%","29,61%","0,50","3,14","2,14","0,42"
2,31/12/2023,"15,70%","16,79%","23,78%","25,44%","7,15%","2,13%","47,86%","4,37%","17,94%","29,44%","0,49","3,26","2,26","0,47"
3,30/09/2023,"14,96%","16,06%","22,67%","24,33%","5,42%","1,64%","46,81%","3,51%","17,37%","29,05%","0,47","3,28","2,28","0,25"
4,30/06/2023,"13,66%","14,65%","20,70%","22,19%","3,37%","1,01%","46,41%","2,26%","16,70%","28,52%","0,45","3,33","2,33","0,39"
5,31/03/2023,"13,40%","14,42%","20,31%","21,85%","1,04%","0,31%","46,03%","0,73%","15,87%","27,71%","0,43","3,40","2,40","0,33"
6,31/12/2022,"13,22%","13,31%","20,03%","20,17%","0,45%","0,14%","46,75%","0,33%","15,36%","27,14%","0,42","3,35","2,35","0,39"
7,30/09/2022,"15,15%","15,04%","22,96%","22,79%","3,26%","0,99%","47,98%","2,37%","17,37%","28,45%","0,42","3,31","2,31","0,26"
8,30/06/2022,"14,41%","14,23%","21,83%","21,55%","3,97%","1,18%","47,99%","2,95%","17,17%","28,25%","0,40","3,35","2,35","0,33"
9,31/03/2022,"14,64%","13,68%","22,18%","20,72%","4,74%","1,48%","47,52%","3,74%","16,99%","27,96%","0,39","3,35","2,35","0,11"
10,31/12/2021,"14,69%","12,84%","22,26%","19,45%","18,35%","2,26%","47,27%","4,56%","17,21%","27,95%","0,50","3,29","2,29","0,18"
11,30/09/2021,"16,86%","13,81%","25,54%","20,93%","24,84%","2,75%","50,16%","5,62%","17,44%","28,26%","0,49","3,30","2,30","0,13"
12,30/06/2021,"15,60%","12,67%","23,64%","19,19%","20,60%","2,43%","51,15%","5,09%","16,77%","27,56%","0,48","3,36","2,36","0,21"
13,31/03/2021,"11,17%","9,04%","16,93%","13,69%","3,01%","0,41%","49,17%","0,82%","12,53%","23,38%","0,50","3,21","2,21","0,13"
14,31/12/2020,"12,06%","9,02%","18,27%","13,67%","-6,81%","-1,58%","47,92%","-1,93%","9,77%","20,21%","0,82","8,12","7,12","3,18"
15,30/09/2020,"9,93%","7,43%","15,05%","11,26%","-7,23%","-1,68%","45,08%","-2,18%","8,54%","18,34%","0,77","9,04","8,04","3,52"
16,30/06/2020,"11,55%","8,65%","17,51%","13,10%","-0,43%","-0,10%","42,25%","-0,14%","10,41%","19,80%","0,74","8,49","7,49","3,52"
17,31/03/2020,"16,44%","12,30%","24,91%","18,64%","14,46%","3,36%","42,81%","4,82%","15,66%","23,94%","0,70","7,37","6,37","3,16"
18,31/12/2019,NA,NA,NA,NA,NA,NA,"43,65%","8,20%","19,11%","26,94%",NA,"4,31","3,31","1,95"
