,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 670,19 M","R$ 329,63 M","R$ 120,11 M","- R$ 62,83 M","R$ 182,94 M","R$ 53,39 M","R$ 0,15",199
1,31/03/2024,"R$ 610,51 M","R$ 304,72 M","R$ 128,32 M","- R$ 62,32 M","R$ 190,63 M","R$ 38,62 M","R$ 0,11",199
2,31/12/2023,"R$ 599,27 M","R$ 279,63 M","R$ 73,70 M","- R$ 75,03 M","R$ 148,73 M","R$ 6,92 M","R$ 0,02",199
3,30/09/2023,"R$ 564,82 M","R$ 277,05 M","R$ 116,85 M","- R$ 62,29 M","R$ 179,14 M","R$ 33,22 M","R$ 0,09",199
4,30/06/2023,"R$ 601,98 M","R$ 295,07 M","R$ 121,95 M","- R$ 63,37 M","R$ 185,32 M","R$ 48,24 M","R$ 0,13",199
5,31/03/2023,"R$ 531,72 M","R$ 248,44 M","R$ 99,63 M","- R$ 63,72 M","R$ 163,35 M","R$ 12,08 M","R$ 0,03",199
6,31/12/2022,"R$ 521,86 M","R$ 219,21 M","R$ 47,24 M","- R$ 69,98 M","R$ 117,22 M","- R$ 15,50 M","- R$ 0,04",199
7,30/09/2022,"R$ 496,29 M","R$ 236,44 M","R$ 90,45 M","- R$ 57,44 M","R$ 147,89 M","R$ 3,82 M","R$ 0,01",199
8,30/06/2022,"R$ 536,90 M","R$ 256,47 M","R$ 93,81 M","- R$ 56,01 M","R$ 149,82 M","R$ 14,80 M","R$ 0,04",199
9,31/03/2022,"R$ 473,28 M","R$ 236,03 M","R$ 80,15 M","- R$ 55,34 M","R$ 135,48 M","R$ 3,50 M","R$ 0,01",199
10,31/12/2021,"R$ 484,32 M","R$ 209,04 M","R$ 88,59 M","- R$ 51,63 M","R$ 140,22 M","R$ 25,09 M","R$ 0,00",199
11,30/09/2021,"R$ 436,94 M","R$ 220,60 M","R$ 73,57 M","- R$ 50,96 M","R$ 124,53 M","R$ 13,54 M","R$ 0,04",199
12,30/06/2021,"R$ 478,25 M","R$ 230,72 M","R$ 77,71 M","- R$ 47,61 M","R$ 125,32 M","R$ 28,00 M","R$ 0,08",199
13,31/03/2021,"R$ 421,11 M","R$ 200,31 M","R$ 73,47 M","- R$ 45,33 M","R$ 118,80 M","R$ 16,33 M","R$ 0,05",199
14,31/12/2020,"R$ 469,52 M","R$ 254,21 M","R$ 90,13 M","- R$ 51,52 M","R$ 141,66 M","R$ 43,58 M","R$ 5,71",199
15,30/09/2020,"R$ 431,92 M","R$ 235,96 M","R$ 60,72 M","- R$ 44,03 M","R$ 88,66 M","R$ 3,73 M","R$ 0,49",199
16,30/06/2020,"R$ 482,03 M","R$ 196,91 M","R$ 1,85 M","- R$ 54,22 M","R$ 56,06 M","- R$ 48,81 M","- R$ 6,39",199
17,31/03/2020,"R$ 417,49 M","R$ 175,99 M","R$ 39,25 M","- R$ 38,35 M","R$ 77,60 M","- R$ 17,21 M","- R$ 2,26",199
18,31/12/2019,,,,,,,,199
