,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 577,52 M","- R$ 401,45 M","- R$ 271,39 M","- R$ 95,32 M",199
1,31/03/2024,"R$ 587,12 M","- R$ 268,38 M","- R$ 629,86 M","- R$ 311,13 M",199
2,31/12/2023,"R$ 562,81 M","- R$ 202,90 M","- R$ 689,74 M","- R$ 329,83 M",199
3,30/09/2023,"R$ 612,44 M","- R$ 193,91 M","- R$ 631,94 M","- R$ 213,41 M",199
4,30/06/2023,"R$ 599,96 M","- R$ 214,90 M","- R$ 611,16 M","- R$ 226,10 M",199
5,31/03/2023,"R$ 549,31 M","- R$ 217,80 M","- R$ 595,35 M","- R$ 263,85 M",199
6,31/12/2022,"R$ 513,68 M","- R$ 213,23 M","- R$ 532,70 M","- R$ 232,24 M",199
7,30/09/2022,"R$ 497,69 M","- R$ 187,46 M","R$ 518,37 M","- R$ 181,79 M",199
8,30/06/2022,"R$ 436,86 M","- R$ 134,24 M","- R$ 497,05 M","- R$ 194,43 M",199
9,31/03/2022,"R$ 443,91 M","- R$ 99,51 M","- R$ 478,25 M","- R$ 133,85 M",199
10,31/12/2021,"R$ 465,71 M","- R$ 91,45 M","R$ 497,82 M","R$ 872,08 M",199
11,30/09/2021,"R$ 432,02 M","- R$ 82,52 M","- R$ 555,08 M","R$ 804,81 M",199
12,30/06/2021,"R$ 378,73 M","- R$ 69,98 M","R$ 536,11 M","R$ 844,86 M",199
13,31/03/2021,"R$ 381,24 M","- R$ 53,10 M","R$ 679,92 M","R$ 1,01 B",199
14,31/12/2020,"R$ 256,78 M","- R$ 382,08 M","R$ 315,49 M","R$ 190,18 M",199
15,30/09/2020,"R$ 274,15 M","- R$ 388,24 M","R$ 390,52 M","R$ 276,43 M",199
16,30/06/2020,"R$ 309,71 M","- R$ 404,47 M","R$ 374,97 M","R$ 280,21 M",199
17,31/03/2020,"R$ 267,97 M","- R$ 430,58 M","R$ 278,66 M","R$ 116,05 M",199
18,31/12/2019,"R$ 328,59 M","- R$ 107,53 M","- R$ 253,43 M","- R$ 32,37 M",199
