,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"8,77","0,78","0,47","2,01","2,50","0,24","2,64","17,33","3,65","2,29","-0,35","0,66","3,46","0,33","R$ 1,16 B","10,35%"
1,30/06/2024,"11,86","1,06","0,64","2,71","3,39","0,32","3,57","23,44","4,58","2,87","-0,48","0,82","4,34","0,42","R$ 1,57 B","3,83%"
2,31/03/2024,"12,89","1,15","0,69","2,79","3,58","0,37","3,71","-9,53","4,39","2,75","-0,51","0,81","4,23","0,43","R$ 1,64 B","3,67%"
3,31/12/2023,"17,35","1,26","0,76","3,10","3,95","0,39","4,23","26,62","5,01","3,05","-0,57","0,90","4,68","0,46","R$ 1,74 B","4,88%"
4,30/09/2023,"19,29","1,05","0,68","2,46","2,95","0,32","3,90","13,09","4,32","2,58","-0,47","0,75","3,26","0,35","R$ 1,51 B","1,67%"
5,30/06/2023,"31,41","1,09","0,71","2,55","3,00","0,33","4,25","5,01","4,91","2,88","-0,51","0,82","3,46","0,38","R$ 1,53 B","1,64%"
6,31/03/2023,"74,14","0,81","0,54","2,05","2,43","0,24","3,40","3,68","3,98","2,28","-0,37","0,63","2,84","0,28","R$ 1,13 B","2,29%"
7,31/12/2022,"132,94","0,62","0,43","1,71","2,07","0,19","2,82","1,89","3,51","1,99","-0,31","0,54","2,57","0,23","R$ 878,19 M","5,69%"
8,30/09/2022,"33,17","1,09","0,79","3,15","3,73","0,33","4,53","2,88","4,95","3,02","-0,56","0,86","4,07","0,36","R$ 1,57 B","3,19%"
9,30/06/2022,"28,98","1,14","0,85","3,78","4,49","0,34","4,98","2,71","5,51","3,35","-0,59","0,95","4,97","0,38","R$ 1,65 B","3,03%"
10,31/03/2022,"20,04","0,96","0,75","3,17","3,67","0,29","4,42","2,11","4,60","2,79","-0,51","0,78","3,82","0,30","R$ 1,41 B","3,56%"
11,31/12/2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6,49","4,00","0,00","1,12","4,96","0,43","R$ 1,94 B","3,70%"
12,30/09/2021,"24,92","1,75","1,40","5,85","6,63","0,53","8,03","3,38","8,24","5,09","-0,98","1,44","6,81","0,54","R$ 2,53 B","2,84%"
13,30/06/2021,"37,67","2,41","1,92","9,12","10,26","0,72","11,43","4,25","11,77","7,16","-1,34","1,97","10,56","0,74","R$ 3,45 B","1,90%"
14,31/03/2021,"273,69","2,75","2,25","10,65","11,56","0,86","17,95","4,70","18,20","9,76","-1,69","2,28","11,72","0,87","R$ 4,06 B","1,41%"
15,31/12/2020,"-2,44","0,19","0,05","0,33","0,38","0,02","0,48","-0,94","7,07","3,42","-0,03","0,69","5,58","0,34","R$ 84,96 M","0,00%"
16,30/09/2020,"-2,68","0,24","0,06","0,36","0,42","0,03","0,68","-0,71","8,25","3,84","-0,03","0,70","5,09","0,32","R$ 99,08 M","0,00%"
17,30/06/2020,"-44,67","0,22","0,06","0,32","0,39","0,03","0,59","-1,66","7,29","3,83","-0,03","0,76","4,82","0,33","R$ 99,08 M","0,00%"
18,31/03/2020,"1,34","0,20","0,06","0,37","0,49","0,03","0,41","-0,08","5,25","3,43","-0,02","0,82","6,19","0,35","R$ 99,08 M","0,00%"
19,31/12/2019,"0,82","0,19","0,07","0,30","0,39","0,05","0,35","-0,12","3,10","2,20","-0,04","0,59","3,42","0,40","R$ 99,08 M","0,00%"
