,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 32,00 mil","R$ 0,00","- R$ 80,00 mil","- R$ 112,00 mil",371
1,31/03/2024,"- R$ 131,00 mil","R$ 0,00","- R$ 86,00 mil","- R$ 217,00 mil",371
2,31/12/2023,"- R$ 928,00 mil","R$ 0,00","R$ 1,42 M","R$ 493,00 mil",371
3,30/09/2023,"- R$ 564,00 mil","R$ 0,00","- R$ 141,00 mil","- R$ 705,00 mil",371
4,30/06/2023,"R$ 1,18 M","R$ 0,00","- R$ 447,00 mil","R$ 735,00 mil",371
5,31/03/2023,"- R$ 179,00 mil","R$ 133,00 mil","- R$ 88,00 mil","- R$ 134,00 mil",371
6,31/12/2022,"R$ 187,00 mil","R$ 0,00","- R$ 128,00 mil","R$ 59,00 mil",371
7,30/09/2022,"- R$ 1,62 M","- R$ 6,00 mil","- R$ 72,00 mil","- R$ 1,70 M",371
8,30/06/2022,"R$ 1,28 M","R$ 230,00 mil","- R$ 176,00 mil","R$ 1,33 M",371
9,31/03/2022,"- R$ 203,00 mil","R$ 0,00","- R$ 142,00 mil","- R$ 345,00 mil",371
10,31/12/2021,"- R$ 1,10 M","- R$ 1,50 M","R$ 1,41 M","- R$ 1,19 M",371
11,30/09/2021,"R$ 1,90 M","R$ 0,00","- R$ 161,00 mil","R$ 1,73 M",371
12,30/06/2021,"- R$ 1,06 M","R$ 1,50 M","- R$ 421,00 mil","R$ 20,00 mil",371
13,31/03/2021,"- R$ 2,50 M","R$ 0,00","- R$ 508,00 mil","- R$ 3,01 M",371
14,31/12/2020,"R$ 743,00 mil","- R$ 665,00 mil","- R$ 93,00 mil","- R$ 15,00 mil",371
15,30/09/2020,"R$ 615,00 mil","R$ 0,00","- R$ 733,00 mil","- R$ 118,00 mil",371
16,30/06/2020,"- R$ 570,00 mil","R$ 0,00","R$ 1,33 M","R$ 755,00 mil",371
17,31/03/2020,"R$ 1,01 M","- R$ 57,00 mil","- R$ 546,00 mil","R$ 411,00 mil",371
18,31/12/2019,"- R$ 3,97 M","- R$ 104,00 mil","R$ 5,61 M","R$ 1,53 M",371
19,30/09/2019,"R$ 1,17 M","- R$ 23,00 mil","- R$ 1,98 M","- R$ 833,00 mil",371
20,30/06/2019,"R$ 6,69 M","- R$ 2,80 M","- R$ 2,12 M","R$ 1,77 M",371
21,31/03/2019,"R$ 1,25 M","- R$ 74,00 mil","- R$ 1,37 M","- R$ 197,00 mil",371
22,31/12/2018,"R$ 6,37 M","- R$ 7,08 M","R$ 843,00 mil","R$ 137,00 mil",371
23,30/09/2018,"- R$ 516,00 mil","- R$ 126,00 mil","R$ 734,00 mil","R$ 92,00 mil",371
