,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 1,66 M","R$ 0,00","R$ 1,11 M","- R$ 541,00 mil",371
1,31/03/2024,"- R$ 441,00 mil","R$ 0,00","R$ 747,00 mil","R$ 306,00 mil",371
2,31/12/2023,"- R$ 489,00 mil","R$ 133,00 mil","R$ 745,00 mil","R$ 389,00 mil",371
3,30/09/2023,"R$ 626,00 mil","R$ 133,00 mil","- R$ 804,00 mil","- R$ 45,00 mil",371
4,30/06/2023,"- R$ 372,00 mil","R$ 127,00 mil","- R$ 792,00 mil","- R$ 1,04 M",371
5,31/03/2023,"- R$ 336,00 mil","R$ 357,00 mil","- R$ 464,00 mil","- R$ 443,00 mil",371
6,31/12/2022,"- R$ 360,00 mil","R$ 224,00 mil","- R$ 518,00 mil","- R$ 654,00 mil",371
7,30/09/2022,"- R$ 1,65 M","- R$ 1,28 M","R$ 1,02 M","- R$ 1,90 M",371
8,30/06/2022,"R$ 1,87 M","- R$ 1,27 M","R$ 935,00 mil","R$ 1,53 M",371
9,31/03/2022,"- R$ 469,00 mil","R$ 0,00","R$ 690,00 mil","R$ 221,00 mil",371
10,31/12/2021,"- R$ 2,76 M","R$ 0,00","R$ 324,00 mil","- R$ 2,44 M",371
11,30/09/2021,"- R$ 918,00 mil","R$ 835,00 mil","- R$ 1,18 M","- R$ 1,27 M",371
12,30/06/2021,"- R$ 2,20 M","R$ 835,00 mil","- R$ 1,76 M","- R$ 3,12 M",371
13,31/03/2021,"- R$ 1,71 M","- R$ 665,00 mil","- R$ 9,00 mil","- R$ 2,38 M",371
14,31/12/2020,"R$ 1,80 M","- R$ 722,00 mil","- R$ 47,00 mil","R$ 1,03 M",371
15,30/09/2020,"- R$ 2,91 M","- R$ 161,00 mil","R$ 5,65 M","R$ 2,58 M",371
16,30/06/2020,"- R$ 2,35 M","- R$ 184,00 mil","R$ 4,40 M","R$ 1,87 M",371
17,31/03/2020,"R$ 4,91 M","- R$ 2,98 M","R$ 958,00 mil","R$ 2,89 M",371
18,31/12/2019,"R$ 5,14 M","- R$ 3,00 M","R$ 131,00 mil","R$ 2,28 M",371
19,30/09/2019,"R$ 15,48 M","- R$ 9,97 M","- R$ 4,63 M","R$ 880,00 mil",371
20,30/06/2019,"R$ 13,79 M","- R$ 10,07 M","- R$ 1,92 M","R$ 1,81 M",371
21,31/03/2019,"R$ 7,28 M","- R$ 7,41 M","- R$ 106,00 mil","- R$ 239,00 mil",371
22,31/12/2018,"R$ 6,20 M","- R$ 7,57 M","R$ 1,36 M","- R$ 8,00 mil",371
23,30/09/2018,"R$ 410,00 mil","- R$ 1,24 M","R$ 789,00 mil","- R$ 37,00 mil",371
24,30/06/2018,"R$ 7,31 M","- R$ 2,41 M","- R$ 5,84 M","- R$ 935,00 mil",371
25,31/03/2018,"R$ 6,44 M","- R$ 2,55 M","- R$ 4,07 M","- R$ 189,00 mil",371
26,31/12/2017,"R$ 7,27 M","- R$ 2,55 M","- R$ 4,81 M","- R$ 95,00 mil",371
27,30/09/2017,"R$ 5,55 M","- R$ 1,94 M","- R$ 4,12 M","- R$ 520,00 mil",371
28,30/06/2017,"- R$ 2,37 M","- R$ 735,00 mil","R$ 3,57 M","R$ 462,00 mil",371
29,31/03/2017,"- R$ 1,53 M","- R$ 735,00 mil","R$ 2,66 M","R$ 395,00 mil",371
30,31/12/2016,"- R$ 2,08 M","- R$ 645,00 mil","R$ 2,97 M","R$ 246,00 mil",371
31,30/09/2016,"- R$ 909,00 mil","- R$ 908,00 mil","R$ 1,87 M","R$ 55,00 mil",371
32,30/06/2016,"R$ 210,00 mil","- R$ 1,26 M","R$ 66,00 mil","- R$ 986,00 mil",371
33,31/03/2016,"R$ 737,00 mil","- R$ 2,01 M","R$ 1,26 M","- R$ 14,00 mil",371
34,31/12/2015,"R$ 653,00 mil","- R$ 3,09 M","R$ 1,69 M","- R$ 746,00 mil",371
35,30/09/2015,"- R$ 281,00 mil","- R$ 2,83 M","R$ 2,47 M","- R$ 640,00 mil",371
36,30/06/2015,"R$ 30,00 mil","- R$ 2,61 M","R$ 4,03 M","R$ 1,46 M",371
37,31/03/2015,"- R$ 634,00 mil","- R$ 1,98 M","R$ 2,18 M","- R$ 431,00 mil",371
38,31/12/2014,"- R$ 995,00 mil","- R$ 1,09 M","R$ 1,80 M","- R$ 287,00 mil",371
