,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"-129,86%","675,87%","-196,76%","1.024,04%","1.216,58%","-49,35%","-2,08%","-88,71%","-79,33%","-49,44%","0,56","-1,15","-2,15","-0,67"
1,31/03/2024,"-133,54%","-983,60%","-202,33%","-1.490,31%","694,93%","-34,25%","-8,45%","-69,38%","-61,19%","-28,87%","0,49","-1,27","-2,27","-0,83"
2,31/12/2023,"-100,35%","-321,62%","-152,05%","-487,30%","9.892,50%","-34,21%","-9,41%","-62,47%","-53,32%","-21,50%","0,55","-1,48","-2,48","-0,86"
3,30/09/2023,"11,52%","13,74%","17,46%","20,82%","-29,18%","6,39%","4,40%","8,69%","-3,76%","25,76%","0,73","-4,25","-5,25","0,30"
4,30/06/2023,"-30,89%","-23,69%","-46,80%","-35,89%","-83,90%","15,54%","11,12%","20,07%","11,02%","33,13%","0,77","-24,65","-25,65","-0,01"
5,31/03/2023,"20,63%","135,74%","31,26%","205,66%","-42,80%","3,25%","18,63%","4,02%","-3,18%","18,58%","0,81","-20,29","-21,29","0,41"
6,31/12/2022,"1.383,00%","-73,40%","2.095,45%","-111,22%","-117,24%","-1,80%","23,26%","-2,78%","-9,44%","14,27%","0,64","-289,20","-290,20","0,53"
7,30/09/2022,"-252,50%","-218,81%","-382,57%","-331,54%","-250,19%","-20,71%","13,15%","-49,65%","-47,86%","6,45%","0,42","-4,57","-5,57","1,82"
8,30/06/2022,"-101,59%","-77,90%","-153,92%","-118,03%","-190,18%","-24,50%","15,13%","-65,00%","-63,27%","-11,16%","0,38","-5,40","-6,40","0,78"
9,31/03/2022,"-94,75%","-56,01%","-143,56%","-84,86%","-120,63%","-24,65%","20,87%","-68,42%","-67,22%","-18,53%","0,36","-13,17","-14,17","-0,53"
10,31/12/2021,"-217,60%","-72,02%","-329,70%","-109,12%","-95,41%","-18,81%","22,43%","-50,31%","-49,96%","-5,48%","0,37","65,28","64,28","-1,14"
11,30/09/2021,"-130,99%","-42,98%","-198,47%","-65,12%","-73,66%","-16,25%","24,94%","-40,90%","-32,38%","6,50%","0,40","12,08","11,08","-0,60"
12,30/06/2021,"-97,72%","-35,25%","-148,06%","-53,41%","-66,46%","-15,62%","20,22%","-45,20%","-36,67%","-1,48%","0,35","7,76","6,76","-9,36"
13,31/03/2021,"-12,77%","-6,15%","-19,35%","-9,32%","-24,45%","-4,83%","26,11%","-11,74%","-4,06%","28,93%","0,41","4,89","3,89","0,51"
14,31/12/2020,"53,97%","16,16%","81,77%","24,48%","5,00%","0,81%","30,06%","1,41%","7,36%","32,74%","0,57","5,07","4,07","-0,12"
15,30/09/2020,"-7,77%","-13,29%","-11,77%","-20,13%","255,67%","-7,42%","32,90%","-12,51%","-3,45%","13,66%","0,59","4,53","3,53","-0,26"
16,30/06/2020,"-10,91%","-8,71%","-16,53%","-13,20%","-314,69%","-8,96%","33,77%","-14,75%","-4,05%","15,28%","0,61","4,26","3,26","0,02"
