,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 13,40 M","R$ 11,71 M","R$ 0,00","- R$ 1,68 M",410
1,31/03/2024,"R$ 4,55 M","- R$ 12,45 M","- R$ 6,07 M","- R$ 13,98 M",410
2,31/12/2023,"R$ 3,70 M","R$ 11,26 M","- R$ 5,00 mil","R$ 14,96 M",410
3,30/09/2023,"R$ 1,27 M","- R$ 2,52 M","R$ 0,00","- R$ 1,26 M",410
4,30/06/2023,"R$ 23,77 M","- R$ 17,44 M","- R$ 5,39 M","R$ 946,00 mil",410
5,31/03/2023,"- R$ 5,00 M","R$ 7,18 M","- R$ 1,36 M","R$ 820,00 mil",410
6,31/12/2022,"- R$ 20,69 M","R$ 20,45 M","R$ 0,00","- R$ 245,00 mil",410
7,30/09/2022,"- R$ 23,60 M","R$ 21,62 M","R$ 0,00","- R$ 1,98 M",410
8,30/06/2022,"- R$ 24,80 M","R$ 9,27 M","- R$ 8,00 mil","- R$ 15,54 M",410
9,31/03/2022,"R$ 22,94 M","- R$ 7,48 M","- R$ 509,00 mil","R$ 14,95 M",410
10,31/12/2021,"R$ 35,74 M","- R$ 35,12 M","R$ 0,00","R$ 616,00 mil",410
11,30/09/2021,"- R$ 6,42 M","R$ 5,37 M","- R$ 327,00 mil","- R$ 1,37 M",410
12,30/06/2021,"R$ 27,10 M","- R$ 29,67 M","- R$ 1.000,00","- R$ 2,57 M",410
13,31/03/2021,"- R$ 17,39 M","R$ 4,07 M","- R$ 833,00 mil","- R$ 14,15 M",410
14,31/12/2020,"- R$ 16,61 M","R$ 18,64 M","R$ 0,00","R$ 2,03 M",410
15,30/09/2020,"- R$ 26,07 M","R$ 31,53 M","- R$ 1.000,00","R$ 5,45 M",410
16,30/06/2020,"R$ 29,91 M","- R$ 41,51 M","R$ 0,00","- R$ 11,60 M",410
17,31/03/2020,"R$ 10,05 M","R$ 2,48 M","- R$ 832,00 mil","R$ 11,69 M",410
18,31/12/2019,"- R$ 15,60 M","R$ 9,24 M","R$ 0,00","- R$ 6,37 M",410
19,30/09/2019,"R$ 31,14 M","- R$ 28,30 M","- R$ 1.000,00","R$ 2,84 M",410
20,30/06/2019,"R$ 24,13 M","- R$ 16,69 M","- R$ 840,00 mil","R$ 6,60 M",410
21,31/03/2019,"R$ 2,30 M","- R$ 25,63 M","- R$ 158,00 mil","- R$ 23,49 M",410
22,31/12/2018,"R$ 24,65 M","R$ 7,02 M","R$ 0,00","R$ 31,68 M",410
23,30/09/2018,"- R$ 19,40 M","R$ 16,32 M","- R$ 1.000,00","- R$ 3,08 M",410
24,30/06/2018,"- R$ 8,24 M","R$ 11,20 M","- R$ 3,00 mil","R$ 2,96 M",410
25,31/03/2018,"R$ 1,30 M","- R$ 60,04 M","R$ 59,30 M","R$ 563,00 mil",410
26,31/12/2017,"- R$ 13,89 M","- R$ 15,00 mil","- R$ 1.000,00","- R$ 13,91 M",410
27,30/09/2017,"- R$ 23,14 M","- R$ 32,00 mil","R$ 0,00","- R$ 23,17 M",410
28,30/06/2017,"- R$ 32,82 M","R$ 223,50 M","- R$ 190,49 M","R$ 200,00 mil",410
29,31/03/2017,"- R$ 1,43 M","R$ 0,00","- R$ 3,71 M","- R$ 5,14 M",410
30,31/12/2016,"R$ 192,06 M","- R$ 191,60 M","- R$ 1.000,00","R$ 458,00 mil",410
31,30/09/2016,"- R$ 60,00 mil","R$ 0,00","R$ 0,00","- R$ 60,00 mil",410
32,30/06/2016,"R$ 3,83 M","R$ 0,00","- R$ 694,00 mil","R$ 3,13 M",410
33,31/03/2016,"- R$ 192,05 M","R$ 0,00","R$ 190,47 M","- R$ 1,58 M",410
34,31/12/2015,"R$ 9,13 M","R$ 0,00","- R$ 1.000,00","R$ 9,13 M",410
35,30/09/2015,"R$ 7,18 M","R$ 0,00","- R$ 905,00 mil","R$ 6,27 M",410
36,30/06/2015,"R$ 7,65 M","R$ 0,00","R$ 0,00","R$ 7,65 M",410
37,31/03/2015,"R$ 11,87 M","R$ 0,00","- R$ 724,00 mil","R$ 11,15 M",410
38,31/12/2014,"R$ 4,51 M","R$ 0,00","- R$ 2,00 mil","R$ 4,50 M",410
39,30/09/2014,"- R$ 9,52 M","R$ 0,00","- R$ 594,00 mil","- R$ 10,11 M",410
40,30/06/2014,"- R$ 1,55 M","R$ 0,00","- R$ 2,00 mil","- R$ 1,55 M",410
41,31/03/2014,"R$ 3,19 M","R$ 0,00","- R$ 436,00 mil","R$ 2,75 M",410
42,31/12/2013,"- R$ 5,60 M","R$ 0,00","- R$ 840,00 mil","- R$ 6,44 M",410
43,30/09/2013,"- R$ 5,90 M","R$ 0,00","R$ 0,00","- R$ 5,90 M",410
44,30/06/2013,"R$ 7,72 M","R$ 0,00","- R$ 736,00 mil","R$ 6,98 M",410
45,31/03/2013,"- R$ 4,24 M","R$ 0,00","R$ 0,00","- R$ 4,24 M",410
46,31/12/2012,"R$ 6,92 M","R$ 1.000,00","- R$ 840,00 mil","R$ 6,08 M",410
47,30/09/2012,"- R$ 4,19 M","R$ 0,00","R$ 0,00","- R$ 4,19 M",410
48,30/06/2012,"R$ 1,59 M","R$ 0,00","- R$ 1,04 M","R$ 554,00 mil",410
49,31/03/2012,"R$ 4,19 M","R$ 0,00","R$ 0,00","R$ 4,19 M",410
50,31/12/2011,"- R$ 2,68 M","R$ 0,00","- R$ 925,00 mil","- R$ 3,60 M",410
51,30/09/2011,"R$ 3,89 M","R$ 0,00","R$ 0,00","R$ 3,89 M",410
52,30/06/2011,"- R$ 5,36 M","R$ 0,00","- R$ 902,00 mil","- R$ 6,26 M",410
53,31/03/2011,"- R$ 50,62 M","R$ 0,00","R$ 0,00","- R$ 50,62 M",410
