,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,31/05/2024,"R$ 2,90 B","R$ 625,97 M","R$ 189,65 M","- R$ 64,86 M","R$ 254,51 M","R$ 78,49 M","R$ 0,22",187
1,28/02/2024,"R$ 2,68 B","R$ 572,59 M","R$ 188,32 M","- R$ 65,54 M","R$ 253,85 M","R$ 106,56 M","R$ 0,30",187
2,30/11/2023,"R$ 3,00 B","R$ 579,73 M","R$ 182,93 M","- R$ 66,35 M","R$ 249,28 M","R$ 142,91 M","R$ 0,41",187
3,31/08/2023,"R$ 2,91 B","R$ 573,67 M","R$ 147,15 M","- R$ 65,23 M","R$ 212,38 M","R$ 46,86 M","R$ 0,13",187
4,31/05/2023,"R$ 2,65 B","R$ 549,99 M","R$ 133,71 M","- R$ 64,83 M","R$ 198,54 M","R$ 64,01 M","R$ 0,18",187
5,28/02/2023,"R$ 2,51 B","R$ 480,69 M","R$ 90,24 M","- R$ 66,72 M","R$ 156,96 M","R$ 15,73 M","R$ 0,04",187
6,30/11/2022,"R$ 2,60 B","R$ 520,65 M","R$ 250,73 M","- R$ 59,06 M","R$ 309,79 M","R$ 147,00 M","R$ 0,41",187
7,31/08/2022,"R$ 2,70 B","R$ 571,13 M","R$ 154,81 M","- R$ 53,65 M","R$ 208,46 M","R$ 94,05 M","R$ 0,26",187
8,31/05/2022,"R$ 2,40 B","R$ 547,39 M","R$ 190,01 M","- R$ 54,60 M","R$ 244,61 M","R$ 96,66 M","R$ 0,27",187
9,28/02/2022,"R$ 2,27 B","R$ 425,86 M","R$ 184,85 M","- R$ 172,86 M","R$ 357,71 M","R$ 142,57 M","R$ 0,39",187
10,30/11/2021,"R$ 2,27 B","R$ 471,71 M","R$ 158,82 M","R$ 81,72 M","R$ 77,11 M","R$ 120,51 M","R$ 0,33",187
11,31/08/2021,"R$ 2,22 B","R$ 432,95 M","R$ 150,49 M","- R$ 40,59 M","R$ 191,08 M","R$ 106,53 M","R$ 0,29",187
12,31/05/2021,"R$ 2,26 B","R$ 447,64 M","R$ 142,77 M","- R$ 41,13 M","R$ 183,89 M","R$ 108,18 M","R$ 0,29",187
13,28/02/2021,"R$ 1,83 B","R$ 343,82 M","R$ 104,42 M","- R$ 41,54 M","R$ 145,96 M","R$ 85,07 M","R$ 0,23",187
14,30/11/2020,"R$ 1,99 B","R$ 469,10 M","R$ 195,86 M","- R$ 41,10 M","R$ 236,96 M","R$ 129,51 M","R$ 0,35",187
15,31/08/2020,"R$ 1,91 B","R$ 434,47 M","R$ 166,28 M","- R$ 41,17 M","R$ 207,46 M","R$ 138,64 M","R$ 0,37",187
16,31/05/2020,"R$ 1,73 B","R$ 413,59 M","R$ 155,63 M","- R$ 41,01 M","R$ 196,64 M","R$ 109,45 M","R$ 0,30",187
17,29/02/2020,"R$ 1,49 B","R$ 337,67 M","R$ 97,05 M","- R$ 40,02 M","R$ 137,06 M","R$ 83,62 M","R$ 0,23",187
18,30/11/2019,"R$ 1,44 B","R$ 342,70 M","R$ 96,98 M","- R$ 36,00 M","R$ 132,98 M","R$ 66,10 M","R$ 0,18",187
19,31/08/2019,"R$ 1,22 B","R$ 283,66 M","R$ 54,98 M","- R$ 33,76 M","R$ 88,73 M","R$ 40,12 M","R$ 0,10",187
20,31/05/2019,"R$ 1,24 B","R$ 286,81 M","R$ 49,24 M","- R$ 33,70 M","R$ 82,94 M","R$ 49,79 M","R$ 0,12",187
21,28/02/2019,"R$ 1,33 B","R$ 322,40 M","R$ 88,01 M","- R$ 27,28 M","R$ 115,29 M","R$ 100,46 M","R$ 0,24",187
22,30/11/2018,"R$ 1,27 B","R$ 319,94 M","R$ 127,70 M","- R$ 23,81 M","R$ 151,52 M","R$ 150,30 M","R$ 0,37",187
23,31/08/2018,"R$ 1,15 B","R$ 316,14 M","R$ 108,97 M","- R$ 25,66 M","R$ 134,63 M","R$ 79,07 M","R$ 0,19",187
24,31/05/2018,"R$ 1,00 B","R$ 263,28 M","R$ 57,29 M","- R$ 24,66 M","R$ 81,96 M","R$ 32,56 M","R$ 0,08",187
25,28/02/2018,"R$ 1,12 B","R$ 284,87 M","R$ 96,11 M","- R$ 23,21 M","R$ 119,31 M","R$ 77,24 M","R$ 0,19",187
26,30/11/2017,"R$ 1,16 B","R$ 285,94 M","R$ 105,66 M","- R$ 23,21 M","R$ 128,88 M","R$ 71,91 M","R$ 0,18",187
27,31/08/2017,"R$ 1,16 B","R$ 282,26 M","R$ 91,75 M","- R$ 22,50 M","R$ 114,26 M","R$ 40,32 M","R$ 0,11",187
28,31/05/2017,"R$ 1,23 B","R$ 297,40 M","R$ 106,05 M","- R$ 21,29 M","R$ 127,34 M","R$ 61,20 M","R$ 0,50",187
29,28/02/2017,,,,,,,,187
