,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 10,47 M","- R$ 72,08 M","- R$ 2,19 M","- R$ 84,74 M"
1,31/03/2024,"- R$ 4,66 M","- R$ 66,18 M","- R$ 917,00 mil","- R$ 71,76 M"
2,31/12/2023,"- R$ 10,07 M","- R$ 36,49 M","- R$ 851,00 mil","- R$ 47,41 M"
3,30/09/2023,"- R$ 12,45 M","- R$ 35,46 M","- R$ 763,00 mil","- R$ 48,68 M"
4,30/06/2023,"- R$ 2,16 M","- R$ 37,86 M","- R$ 660,00 mil","- R$ 40,68 M"
5,31/03/2023,"- R$ 16,83 M","- R$ 38,96 M","- R$ 645,00 mil","- R$ 56,43 M"
6,31/12/2022,"- R$ 33,62 M","- R$ 38,76 M","- R$ 1,06 M","- R$ 73,44 M"
7,30/09/2022,"- R$ 45,12 M","- R$ 39,08 M","- R$ 977,00 mil","- R$ 85,18 M"
8,30/06/2022,"- R$ 45,12 M","- R$ 39,08 M","- R$ 977,00 mil","- R$ 85,18 M"
9,31/03/2022,"- R$ 58,88 M","- R$ 39,16 M","- R$ 797,00 mil","- R$ 98,84 M"
10,31/12/2021,"- R$ 68,00 M","- R$ 35,11 M","- R$ 1,06 M","- R$ 104,17 M"
11,30/09/2021,"- R$ 47,68 M","- R$ 27,85 M","R$ 424,78 M","R$ 349,25 M"
12,30/06/2021,"- R$ 48,51 M","- R$ 20,08 M","R$ 492,94 M","R$ 424,34 M"
13,31/03/2021,"- R$ 14,30 M","- R$ 11,41 M","R$ 498,53 M","R$ 472,83 M"
14,31/12/2020,"- R$ 7,27 M","- R$ 8,63 M","R$ 499,51 M","R$ 483,60 M"
15,30/09/2020,"- R$ 14,08 M","- R$ 7,54 M","R$ 73,65 M","R$ 52,03 M"
16,30/06/2020,"R$ 3,25 M","- R$ 7,33 M","R$ 5,38 M","R$ 1,31 M"
17,31/03/2020,"R$ 781,00 mil","- R$ 8,09 M","- R$ 1,64 M","- R$ 8,95 M"
18,31/12/2019,"- R$ 1,23 M","- R$ 9,32 M","- R$ 1,53 M","- R$ 12,08 M"
