,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 247,61 M","R$ 132,07 M","- R$ 73,22 M","- R$ 31,15 M","- R$ 42,07 M","- R$ 57,08 M","- R$ 0,28"
1,31/03/2024,"R$ 220,21 M","R$ 114,31 M","- R$ 73,72 M","- R$ 27,99 M","- R$ 45,73 M","- R$ 53,77 M","- R$ 0,27"
2,31/12/2023,"R$ 194,56 M","R$ 96,87 M","- R$ 74,99 M","- R$ 25,18 M","- R$ 49,81 M","- R$ 52,97 M","- R$ 0,26"
3,30/09/2023,"R$ 165,04 M","R$ 76,16 M","- R$ 69,19 M","- R$ 23,03 M","- R$ 46,16 M","- R$ 44,06 M","- R$ 0,22"
4,30/06/2023,"R$ 146,84 M","R$ 62,14 M","- R$ 58,61 M","- R$ 21,20 M","- R$ 37,41 M","- R$ 31,19 M","- R$ 0,15"
5,31/03/2023,"R$ 144,27 M","R$ 55,13 M","- R$ 73,04 M","- R$ 19,48 M","- R$ 53,56 M","- R$ 44,42 M","- R$ 0,22"
6,31/12/2022,"R$ 138,90 M","R$ 48,68 M","- R$ 95,76 M","- R$ 17,80 M","- R$ 77,95 M","- R$ 66,52 M","- R$ 0,33"
7,30/09/2022,"R$ 134,24 M","R$ 43,72 M","- R$ 122,49 M","- R$ 16,19 M","- R$ 106,29 M","- R$ 93,11 M","- R$ 0,46"
8,30/06/2022,"R$ 123,47 M","R$ 37,64 M","- R$ 132,19 M","- R$ 14,49 M","- R$ 117,70 M","- R$ 106,19 M","- R$ 0,54"
9,31/03/2022,"R$ 112,40 M","R$ 30,45 M","- R$ 139,99 M","- R$ 12,41 M","- R$ 127,58 M","- R$ 118,14 M","- R$ 0,60"
10,31/12/2021,"R$ 106,14 M","R$ 27,77 M","- R$ 135,08 M","- R$ 10,48 M","- R$ 124,59 M","- R$ 118,79 M","- R$ 0,60"
11,30/09/2021,"R$ 105,22 M","R$ 27,80 M","- R$ 116,83 M","- R$ 8,81 M","- R$ 108,02 M","- R$ 103,93 M","- R$ 0,53"
12,30/06/2021,"R$ 101,69 M","R$ 29,20 M","- R$ 95,08 M","- R$ 7,59 M","- R$ 87,48 M","- R$ 88,82 M","- R$ 0,45"
13,31/03/2021,"R$ 88,11 M","R$ 28,72 M","- R$ 63,46 M","- R$ 7,09 M","- R$ 56,36 M","- R$ 61,54 M","- R$ 0,31"
14,31/12/2020,"R$ 79,61 M","R$ 28,19 M","- R$ 31,12 M","- R$ 6,78 M","- R$ 24,34 M","- R$ 31,13 M","- R$ 0,16"
15,30/09/2020,"R$ 67,37 M","R$ 23,73 M","- R$ 23,01 M","- R$ 6,50 M","- R$ 16,51 M","- R$ 25,10 M","- R$ 0,17"
16,30/06/2020,"R$ 59,75 M","R$ 21,13 M","- R$ 17,52 M","- R$ 6,19 M","- R$ 11,33 M","- R$ 18,66 M","- R$ 0,21"
17,31/03/2020,"R$ 59,18 M","R$ 19,73 M","- R$ 18,32 M","- R$ 5,73 M","- R$ 12,59 M","- R$ 19,02 M","- R$ 0,21"
18,31/12/2019,"R$ 53,68 M","R$ 16,85 M","- R$ 20,59 M","- R$ 5,11 M","- R$ 15,49 M","- R$ 20,76 M","- R$ 0,23"
