,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,87 B","R$ 500,86 M","R$ 382,60 M","- R$ 79,49 M","R$ 462,10 M","R$ 206,30 M","R$ 0,94",406
1,31/03/2024,"R$ 1,99 B","R$ 704,54 M","R$ 586,91 M","- R$ 77,06 M","R$ 663,96 M","R$ 366,92 M","R$ 1,68",406
2,31/12/2023,"R$ 2,11 B","R$ 727,08 M","R$ 604,95 M","- R$ 72,10 M","R$ 677,05 M","R$ 453,05 M","R$ 2,07",406
3,30/09/2023,"R$ 1,96 B","R$ 751,45 M","R$ 645,85 M","- R$ 70,33 M","R$ 716,18 M","R$ 402,59 M","R$ 1,84",406
4,30/06/2023,"R$ 1,82 B","R$ 590,06 M","R$ 490,08 M","- R$ 68,05 M","R$ 558,12 M","R$ 305,38 M","R$ 1,39",406
5,31/03/2023,"R$ 1,69 B","R$ 514,22 M","R$ 419,22 M","- R$ 68,05 M","R$ 487,28 M","R$ 218,02 M","R$ 1,00",406
6,31/12/2022,"R$ 1,74 B","R$ 503,82 M","R$ 386,78 M","- R$ 61,68 M","R$ 448,45 M","R$ 227,34 M","R$ 1,04",406
7,30/09/2022,"R$ 1,74 B","R$ 509,64 M","R$ 408,56 M","- R$ 63,12 M","R$ 471,69 M","R$ 223,85 M","R$ 1,02",406
8,30/06/2022,"R$ 1,87 B","R$ 680,74 M","R$ 599,51 M","- R$ 57,31 M","R$ 656,82 M","R$ 403,11 M","R$ 1,84",406
9,31/03/2022,"R$ 1,78 B","R$ 548,20 M","R$ 483,62 M","- R$ 59,97 M","R$ 543,59 M","R$ 336,41 M","R$ 1,54",406
10,31/12/2021,"R$ 2,07 B","R$ 495,55 M","R$ 383,44 M","- R$ 58,90 M","R$ 442,33 M","R$ 248,13 M","R$ 1,13",406
11,30/09/2021,"R$ 2,16 B","R$ 640,74 M","R$ 496,13 M","- R$ 58,33 M","R$ 554,45 M","R$ 262,30 M","R$ 1,20",406
12,30/06/2021,"R$ 1,67 B","R$ 474,59 M","R$ 403,06 M","- R$ 57,48 M","R$ 460,54 M","R$ 338,96 M","R$ 1,55",406
13,31/03/2021,"R$ 1,43 B","R$ 423,30 M","R$ 399,50 M","- R$ 57,69 M","R$ 457,19 M","R$ 284,00 M","R$ 1,30",406
14,31/12/2020,"R$ 1,61 B","R$ 412,43 M","R$ 353,52 M","- R$ 76,08 M","R$ 429,60 M","R$ 268,72 M","R$ 1,23",406
15,30/09/2020,"R$ 1,28 B","R$ 378,92 M","R$ 327,19 M","- R$ 56,58 M","R$ 383,77 M","R$ 297,43 M","R$ 1,36",406
16,30/06/2020,"R$ 1,09 B","R$ 175,80 M","R$ 129,48 M","- R$ 55,12 M","R$ 184,60 M","R$ 74,94 M","R$ 0,34",406
