,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 337,71 M","R$ 33,37 M","- R$ 133,38 M","- R$ 80,90 M","- R$ 52,48 M","R$ 392,52 M","R$ 14,70",302
1,31/03/2024,"R$ 308,42 M","- R$ 19,04 M","- R$ 191,47 M","- R$ 105,77 M","- R$ 85,71 M","R$ 620,75 M","R$ 23,24",302
2,31/12/2023,"R$ 307,61 M","- R$ 39,13 M","- R$ 220,58 M","- R$ 100,38 M","- R$ 120,21 M","R$ 589,95 M","R$ 22,09",302
3,30/09/2023,"R$ 336,55 M","- R$ 105,54 M","- R$ 142,29 M","- R$ 143,76 M","R$ 1,47 M","R$ 258,31 M","R$ 9,67",302
4,30/06/2023,"R$ 416,14 M","- R$ 94,56 M","- R$ 183,25 M","- R$ 110,34 M","- R$ 72,91 M","R$ 165,97 M","R$ 6,21",302
5,31/03/2023,"R$ 533,38 M","- R$ 97,82 M","- R$ 318,03 M","- R$ 101,77 M","- R$ 216,27 M","- R$ 429,08 M","- R$ 16,06",302
6,31/12/2022,"R$ 672,02 M","- R$ 74,55 M","- R$ 320,73 M","- R$ 111,89 M","- R$ 208,84 M","- R$ 455,24 M","- R$ 17,04",302
7,30/09/2022,"R$ 817,83 M","- R$ 6,46 M","- R$ 378,34 M","- R$ 104,51 M","- R$ 273,84 M","- R$ 474,52 M","- R$ 17,77",302
8,30/06/2022,"R$ 924,47 M","R$ 21,40 M","- R$ 331,69 M","- R$ 107,09 M","- R$ 224,60 M","- R$ 382,26 M","- R$ 14,31",302
9,31/03/2022,"R$ 1,00 B","R$ 84,44 M","- R$ 143,18 M","- R$ 108,37 M","- R$ 34,81 M","- R$ 175,00 M","- R$ 6,55",302
10,31/12/2021,"R$ 1,05 B","R$ 89,37 M","- R$ 112,57 M","- R$ 109,66 M","- R$ 2,91 M","- R$ 136,28 M","- R$ 5,10",302
11,30/09/2021,"R$ 1,05 B","R$ 80,22 M","- R$ 91,06 M","- R$ 150,90 M","R$ 59,84 M","- R$ 102,28 M","- R$ 3,84",302
12,30/06/2021,"R$ 1,02 B","R$ 78,37 M","- R$ 89,74 M","- R$ 140,27 M","R$ 50,53 M","- R$ 148,82 M","- R$ 5,58",302
13,31/03/2021,"R$ 972,32 M","R$ 53,34 M","- R$ 101,84 M","- R$ 131,37 M","R$ 29,52 M","- R$ 162,15 M","- R$ 6,54",302
14,31/12/2020,"R$ 944,77 M","R$ 17,07 M","- R$ 147,80 M","- R$ 122,70 M","- R$ 25,11 M","- R$ 214,69 M","- R$ 8,70",302
15,30/09/2020,"R$ 845,03 M","- R$ 104,37 M","- R$ 227,80 M","- R$ 85,99 M","- R$ 141,81 M","- R$ 366,41 M","- R$ 15,62",302
16,30/06/2020,"R$ 813,00 M","- R$ 151,61 M","- R$ 267,46 M","- R$ 89,19 M","- R$ 178,27 M","- R$ 392,32 M","- R$ 16,72",302
17,31/03/2020,"R$ 832,98 M","- R$ 180,81 M","- R$ 305,27 M","- R$ 94,84 M","- R$ 210,43 M","- R$ 463,41 M","- R$ 19,75",302
18,31/12/2019,"R$ 862,77 M","- R$ 147,26 M","- R$ 257,08 M","- R$ 100,04 M","- R$ 157,04 M","- R$ 422,42 M","- R$ 150,18",302
19,30/09/2019,"R$ 1,00 B","- R$ 63,58 M","- R$ 148,66 M","- R$ 90,17 M","- R$ 58,49 M","- R$ 289,44 M","- R$ 103,44",302
20,30/06/2019,"R$ 1,14 B","- R$ 44,76 M","- R$ 47,21 M","- R$ 83,88 M","R$ 36,67 M","- R$ 218,13 M","- R$ 2,60",302
21,31/03/2019,"R$ 1,27 B","- R$ 25,70 M","- R$ 30,54 M","- R$ 74,93 M","R$ 44,38 M","- R$ 209,08 M","- R$ 9,52",302
22,31/12/2018,"R$ 1,36 B","- R$ 32,56 M","- R$ 53,82 M","- R$ 66,63 M","R$ 12,81 M","- R$ 223,44 M","- R$ 14,21",302
23,30/09/2018,"R$ 1,45 B","- R$ 37,81 M","- R$ 152,91 M","- R$ 55,56 M","- R$ 97,35 M","- R$ 294,89 M","- R$ 26,79",302
24,30/06/2018,"R$ 1,53 B","- R$ 41,40 M","- R$ 263,07 M","- R$ 66,14 M","- R$ 196,93 M","- R$ 382,25 M","- R$ 51,26",302
25,31/03/2018,"R$ 1,62 B","- R$ 20,02 M","- R$ 234,72 M","- R$ 76,58 M","- R$ 158,14 M","- R$ 373,88 M","- R$ 89,32",302
26,31/12/2017,"R$ 1,70 B","- R$ 27,08 M","- R$ 232,21 M","- R$ 88,19 M","- R$ 144,02 M","- R$ 386,38 M","- R$ 92,31",302
27,30/09/2017,"R$ 1,84 B","R$ 11,94 M","- R$ 107,81 M","- R$ 134,17 M","R$ 26,36 M","- R$ 308,28 M","- R$ 73,65",302
28,30/06/2017,"R$ 1,90 B","R$ 50,30 M","- R$ 80,24 M","- R$ 151,54 M","R$ 71,30 M","- R$ 126,75 M","- R$ 30,28",302
29,31/03/2017,"R$ 1,97 B","R$ 83,54 M","- R$ 106,58 M","- R$ 158,71 M","R$ 52,13 M","- R$ 77,79 M","- R$ 18,59",302
30,31/12/2016,"R$ 2,04 B","R$ 94,43 M","- R$ 140,57 M","- R$ 164,94 M","R$ 24,37 M","- R$ 73,94 M","- R$ 17,66",302
