,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
44,30/09/2013,"37,37","4,08","0,42","4,75","0,60","R$ 1,52 B","0,00%",302
45,30/06/2013,"31,53","4,40","0,42","4,46","0,61","R$ 1,52 B","0,00%",302
46,31/03/2013,"6,50","0,60","0,08","1,08","0,12","R$ 284,62 M","0,00%",302
47,31/12/2012,"6,39","0,58","0,08","0,88","0,11","R$ 284,62 M","0,00%",302
48,30/09/2012,"6,48","0,58","0,08","1,45","0,11","R$ 284,62 M","0,00%",302
49,30/06/2012,"57,30","0,62","0,08","3,27","0,12","R$ 284,62 M","0,00%",302
50,31/03/2012,"29,22","0,56","0,09","2,08","0,12","R$ 284,62 M","0,00%",302
51,31/12/2011,"13,61","0,58","0,10","2,57","0,11","R$ 284,62 M","0,00%",302
52,30/09/2011,"6,83","0,59","0,10","1,84","0,13","R$ 284,62 M","0,00%",302
53,30/06/2011,"3,56","0,72","0,10","1,42","0,16","R$ 262,99 M","0,00%",302
54,31/03/2011,"2,76","0,61","0,11","1,49","0,18","R$ 262,99 M","0,00%",302
55,31/12/2010,"2,42","0,63","0,11","1,19","0,19","R$ 262,99 M","0,00%",302
56,30/09/2010,"1,83","0,64","0,11","0,93","0,21","R$ 262,99 M","0,00%",302
57,30/06/2010,"1,77","0,67","0,12","0,83","0,24","R$ 262,99 M","0,00%",302
58,31/03/2010,"1,75","0,61","0,12","0,89","0,24","R$ 262,99 M","0,00%",302
59,31/12/2009,"0,47","0,19","0,03","0,24","0,06","R$ 65,75 M","0,00%",302
60,30/09/2009,"0,63","0,18","0,03","0,27","0,06","R$ 65,75 M","0,00%",302
61,30/06/2009,"0,68","0,20","0,03","0,26","0,07","R$ 65,75 M","0,00%",302
62,31/03/2009,"0,74","0,22","0,04","0,28","0,07","R$ 65,75 M","0,00%",302
63,31/12/2008,"0,76","0,25","0,04","0,28","0,07","R$ 69,77 M","0,00%",302
64,30/09/2008,"0,79","0,22","0,04",,"0,08","R$ 69,77 M","0,00%",302
65,30/06/2008,"0,93","0,21","0,05",,"0,08","R$ 69,77 M","0,00%",302
66,31/03/2008,"1,18","0,22","0,05",,"0,09","R$ 69,77 M","0,00%",302
67,31/12/2007,"1,29","0,24","0,05",,"0,10","R$ 69,77 M","0,00%",302
68,30/09/2007,"26,53","5,21","1,16",,"2,58","R$ 1,48 B","0,00%",302
69,30/06/2007,"26,42","4,87","1,30",,"2,76","R$ 1,60 B","0,00%",302
70,31/03/2007,"22,06","4,96","1,31",,"2,93","R$ 1,60 B","0,00%",302
71,31/12/2006,"21,46","4,35","1,32",,"2,61","R$ 1,60 B","0,00%",302
72,30/09/2006,"22,34","4,50","1,38",,"2,81","R$ 1,68 B","0,00%",302
73,30/06/2006,"20,52","4,39","1,42",,"2,77","R$ 1,68 B","0,00%",302
74,31/03/2006,"20,48","4,60","1,50",,"2,76","R$ 1,68 B","0,00%",302
75,31/12/2005,"20,84","4,84","1,61",,"2,89","R$ 1,68 B","0,00%",302
76,30/09/2005,"21,45","4,95","1,80",,"3,12","R$ 1,68 B","0,00%",302
77,30/06/2005,"93,70","5,31","2,00",,"3,55","R$ 1,67 B","0,00%",302
78,31/03/2005,"-502,45","5,64","2,24",,"3,92","R$ 1,67 B","0,00%",302
79,31/12/2004,"-94,86","5,97","2,55",,"4,16","R$ 1,67 B","0,00%",302
80,30/09/2004,"-217,40","-10.860,13","0,00",,"125.388,60","R$ 72,60 M","0,00%",302
81,30/06/2004,"-219,62","-21.900,45",,,"126.041,67","R$ 72,60 M","0,00%",302
82,31/03/2004,"-436,67","-57.756,57","0,00",,"126.041,69","R$ 72,60 M","0,00%",302
83,31/12/2003,"-447.424,62","26.515.709,72","0,00",,"14.702.311,30","R$ 72,60 B","0,00%",302
84,30/09/2003,,"440,00",,,"18,18","R$ 2,20 M","0,00%",302
85,30/06/2003,,"440,00",,,"19,82","R$ 2,20 M","0,00%",302
86,31/03/2003,,"440,00",,,"21,57","R$ 2,20 M","0,00%",302
87,31/12/2002,"0,00","440,00","0,00",,"26,51","R$ 2,20 M","0,00%",302
88,30/09/2002,,"440,00",,,"27,16","R$ 2,20 M","0,00%",302
89,30/06/2002,,"440,00",,,"33,85","R$ 2,20 M","0,00%",302
90,31/03/2002,,"440,00",,,"36,07","R$ 2,20 M","0,00%",302
91,31/12/2001,"0,00","440,00","0,00",,"48,89","R$ 2,20 M","0,00%",302
92,30/09/2001,,"440,00",,,"62,86","R$ 2,20 M","0,00%",302
93,31/12/2000,"0,00","440,00","0,00",,"110,00","R$ 2,20 M","0,00%",302
94,31/08/2000,,"440,00",,,"440,00","R$ 2,20 M","0,00%",302
