,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 1,30 B","R$ 394,77 M","R$ 14,78",26.710.356,0,0,26.710.356,2.204,0,0,2.204,26.708.152,0,26.708.152,302
1,31/03/2024,"R$ 1,37 B","R$ 419,54 M","R$ 15,71",26.710.356,0,0,26.710.356,2.204,0,0,2.204,26.708.152,0,26.708.152,302
2,31/12/2023,"R$ 1,44 B","R$ 290,03 M","R$ 10,86",26.710.356,0,0,26.710.356,0,0,0,0,26.710.356,0,26.710.356,302
3,30/09/2023,"R$ 1,53 B","- R$ 16,77 M","- R$ 0,63",26.710.356,0,0,26.710.356,2.204,0,0,2.204,26.708.152,0,26.708.152,302
4,30/06/2023,"R$ 1,55 B","R$ 2,25 M","R$ 0,08",26.710.356,0,0,26.710.356,2.204,0,0,2.204,26.708.152,0,26.708.152,302
5,31/03/2023,"R$ 1,66 B","- R$ 352,11 M","- R$ 13,18",26.710.356,0,0,26.710.356,2.204,0,0,2.204,26.708.152,0,26.708.152,302
6,31/12/2022,"R$ 1,71 B","- R$ 299,93 M","- R$ 11,23",26.710.356,0,0,26.710.356,2.204,0,0,2.204,26.708.152,0,26.708.152,302
7,30/09/2022,"R$ 1,60 B","- R$ 275,08 M","- R$ 10,30",26.710.356,0,0,26.710.356,2.204,0,0,2.204,26.708.152,0,26.708.152,302
8,30/06/2022,"R$ 1,71 B","- R$ 163,72 M","- R$ 6,13",26.710.356,0,0,26.710.356,2.204,0,0,2.204,26.708.152,0,26.708.152,302
9,31/03/2022,"R$ 1,76 B","R$ 76,20 M","R$ 2,85",26.710.356,0,0,26.710.356,2.204,0,0,2.204,26.708.152,0,26.708.152,302
10,31/12/2021,"R$ 1,77 B","R$ 154,55 M","R$ 5,79",26.710.356,0,0,26.710.356,2.204,0,0,2.204,26.708.152,0,26.708.152,302
11,30/09/2021,"R$ 1,71 B","R$ 192,40 M","R$ 7,22",26.649.442,0,0,26.649.442,2.204,0,0,2.204,26.647.238,0,26.647.238,302
12,30/06/2021,"R$ 1,73 B","R$ 212,01 M","R$ 7,96",26.649.442,0,0,26.649.442,2.204,0,0,2.204,26.647.238,0,26.647.238,302
13,31/03/2021,"R$ 1,77 B","R$ 132,68 M","R$ 5,35",24.788.472,0,0,24.788.472,2.204,0,0,2.204,24.786.268,0,24.786.268,302
14,31/12/2020,"R$ 1,78 B","R$ 167,18 M","R$ 6,78",24.669.930,0,0,24.669.930,2.204,0,0,2.204,24.667.726,0,24.667.726,302
15,30/09/2020,"R$ 1,55 B","- R$ 75,53 M","- R$ 3,22",23.458.943,0,0,23.458.943,2.204,0,0,2.204,23.456.739,0,23.456.739,302
16,30/06/2020,"R$ 1,57 B","- R$ 24,66 M","- R$ 1,05",23.458.943,0,0,23.458.943,2.204,0,0,2.204,23.456.739,0,23.456.739,302
17,31/03/2020,"R$ 1,71 B","R$ 3,46 M","R$ 0,15",23.458.943,0,0,23.458.943,2.204,0,0,2.204,23.456.739,0,23.456.739,302
18,31/12/2019,"R$ 1,29 B","- R$ 165,54 M","- R$ 58,86",2.812.644,0,0,2.812.644,2.204,0,0,2.204,2.810.440,0,2.810.440,302
19,30/09/2019,"R$ 1,49 B","- R$ 12,45 M","- R$ 4,45",2.798.048,0,0,2.798.048,2.204,0,0,2.204,2.795.844,0,2.795.844,302
20,30/06/2019,"R$ 1,54 B","R$ 72,29 M","R$ 0,86",83.954.451,0,0,83.954.451,66.135,0,0,66.135,83.888.316,0,83.888.316,302
21,31/03/2019,"R$ 1,62 B","R$ 50,55 M","R$ 2,30",21.967.447,0,0,21.967.447,66.135,0,0,66.135,21.901.312,0,21.901.312,302
22,31/12/2018,"R$ 1,36 B","R$ 83,43 M","R$ 5,30",15.727.661,0,0,15.727.661,66.135,0,0,66.135,15.661.526,0,15.661.526,302
23,30/09/2018,"R$ 1,45 B","R$ 101,04 M","R$ 9,18",11.009.412,0,0,11.009.412,66.135,0,0,66.135,10.943.277,0,10.943.277,302
24,30/06/2018,"R$ 1,52 B","R$ 82,60 M","R$ 11,08",7.457.603,0,0,7.457.603,66.135,0,0,66.135,7.391.468,0,7.391.468,302
25,31/03/2018,"R$ 1,58 B","R$ 122,84 M","R$ 29,35",4.185.596,0,0,4.185.596,68.083,0,0,68.083,4.117.513,0,4.117.513,302
26,31/12/2017,"R$ 1,64 B","- R$ 431,91 M","- R$ 103,19",4.185.596,0,0,4.185.596,68.083,0,0,68.083,4.117.513,0,4.117.513,302
27,30/09/2017,"R$ 1,89 B","- R$ 273,45 M","- R$ 65,33",4.185.596,0,0,4.185.596,68.083,0,0,68.083,4.117.513,0,4.117.513,302
28,30/06/2017,"R$ 1,92 B","- R$ 165,36 M","- R$ 39,51",4.185.596,0,0,4.185.596,68.083,0,0,68.083,4.117.513,0,4.117.513,302
