,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 100,90 M","R$ 2,89 M","R$ 103,09 M","R$ 5,08 M",302
1,31/03/2024,"R$ 143,00 mil","- R$ 126,00 mil","R$ 4,54 M","R$ 4,56 M",302
2,31/12/2023,"- R$ 36,96 M","R$ 11,80 M","R$ 10,65 M","- R$ 14,51 M",302
3,30/09/2023,"R$ 8,72 M","- R$ 5,90 M","R$ 13,29 M","R$ 16,11 M",302
4,30/06/2023,"- R$ 24,86 M","R$ 727,00 mil","- R$ 21,36 M","- R$ 45,50 M",302
5,31/03/2023,"R$ 15,79 M","- R$ 727,00 mil","- R$ 11,08 M","R$ 3,98 M",302
6,31/12/2022,"- R$ 17,03 M","- R$ 89,47 M","R$ 14,65 M","- R$ 91,85 M",302
7,30/09/2022,"R$ 101,00 M","- R$ 1,11 M","- R$ 12,13 M","R$ 87,75 M",302
8,30/06/2022,"R$ 7,62 M","R$ 250,00 mil","- R$ 32,94 M","- R$ 25,07 M",302
9,31/03/2022,"R$ 16,58 M","- R$ 62,00 mil","- R$ 9,16 M","R$ 7,36 M",302
10,31/12/2021,"R$ 12,19 M","R$ 1,79 M","- R$ 25,03 M","- R$ 11,05 M",302
11,30/09/2021,"R$ 14,44 M","- R$ 359,00 mil","- R$ 18,47 M","- R$ 4,39 M",302
12,30/06/2021,"R$ 10,18 M","- R$ 5,98 M","R$ 4,67 M","R$ 8,88 M",302
13,31/03/2021,"R$ 8,17 M","- R$ 1,60 M","- R$ 27,00 M","- R$ 20,43 M",302
14,31/12/2020,"R$ 23,81 M","R$ 8,48 M","- R$ 20,97 M","R$ 7,38 M",302
15,30/09/2020,"R$ 25,99 M","- R$ 4,49 M","- R$ 8,51 M","R$ 13,00 M",302
16,30/06/2020,"R$ 8,12 M","- R$ 7,87 M","- R$ 18,44 M","- R$ 18,70 M",302
17,31/03/2020,"- R$ 7,50 M","R$ 2,94 M","- R$ 3,58 M","- R$ 5,65 M",302
18,31/12/2019,"R$ 8,30 M","- R$ 1,77 M","- R$ 12,18 M","- R$ 6,90 M",302
19,30/09/2019,"R$ 22,44 M","- R$ 1,45 M","- R$ 15,29 M","R$ 3,68 M",302
20,30/06/2019,"- R$ 13,90 M","- R$ 1,59 M","- R$ 14,53 M","- R$ 12,06 M",302
21,31/03/2019,"- R$ 542,00 mil","- R$ 1,82 M","- R$ 19,59 M","- R$ 22,30 M",302
22,31/12/2018,"- R$ 5,36 M","- R$ 603,00 mil","- R$ 8,12 M","- R$ 20,41 M",302
23,30/09/2018,"- R$ 8,99 M","- R$ 3,30 M","- R$ 7,69 M","- R$ 16,26 M",302
24,30/06/2018,"- R$ 68,47 M","- R$ 7,24 M","- R$ 10,00 M","- R$ 88,72 M",302
25,31/03/2018,"R$ 22,18 M","- R$ 66,00 mil","- R$ 7,78 M","R$ 14,33 M",302
26,31/12/2017,"R$ 45,76 M","- R$ 674,00 mil","- R$ 8,09 M","R$ 35,62 M",302
27,30/09/2017,"R$ 77,77 M","- R$ 12,35 M","- R$ 66,31 M","- R$ 1,39 M",302
28,30/06/2017,"- R$ 29,80 M","- R$ 5,26 M","- R$ 9,99 M","- R$ 44,81 M",302
29,31/03/2017,"- R$ 66,85 M","- R$ 5,69 M","- R$ 34,33 M","- R$ 106,83 M",302
30,31/12/2016,"- R$ 117,37 M","- R$ 965,00 mil","- R$ 143,08 M","- R$ 268,46 M",302
31,30/09/2016,"- R$ 26,08 M","R$ 392,79 M","- R$ 17,38 M","R$ 365,64 M",302
32,30/06/2016,"- R$ 37,09 M","R$ 29,02 M","- R$ 47,85 M","- R$ 56,31 M",302
33,31/03/2016,"- R$ 234,27 M","R$ 111,49 M","R$ 46,91 M","- R$ 86,47 M",302
34,31/12/2015,"- R$ 51,96 M","- R$ 47,77 M","- R$ 11,89 M","- R$ 137,97 M",302
35,30/09/2015,"R$ 28,41 M","- R$ 31,78 M","R$ 41,37 M","R$ 59,09 M",302
36,30/06/2015,"R$ 111,53 M","- R$ 30,57 M","- R$ 45,38 M","R$ 28,78 M",302
37,31/03/2015,"R$ 119,98 M","- R$ 43,91 M","- R$ 48,40 M","R$ 47,99 M",302
38,31/12/2014,"- R$ 10,06 M","- R$ 72,93 M","- R$ 204,29 M","- R$ 280,96 M",302
39,30/09/2014,"R$ 98,57 M","- R$ 66,85 M","R$ 269,13 M","R$ 318,03 M",302
40,30/06/2014,"R$ 105,70 M","- R$ 29,02 M","- R$ 66,62 M","- R$ 15,15 M",302
41,31/03/2014,"R$ 29,06 M","- R$ 16,06 M","- R$ 47,00 M","- R$ 34,00 M",302
42,31/12/2013,"R$ 107,37 M","- R$ 133,81 M","- R$ 11,23 M","- R$ 37,67 M",302
43,30/09/2013,"R$ 114,51 M","- R$ 35,69 M","- R$ 39,45 M","R$ 39,37 M",302
44,30/06/2013,"R$ 155,73 M","- R$ 22,55 M","- R$ 26,99 M","R$ 106,19 M",302
45,31/03/2013,"- R$ 18,50 M","- R$ 16,17 M","- R$ 44,76 M","- R$ 79,43 M",302
46,31/12/2012,"R$ 123,15 M","- R$ 41,17 M","- R$ 105,58 M","- R$ 23,60 M",302
