,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 766,00 M","- R$ 204,30 M","- R$ 229,46 M","R$ 714,04 M"
1,31/03/2024,"R$ 1,36 B","- R$ 181,87 M","R$ 1,91 B","R$ 3,12 B"
2,31/12/2023,"R$ 937,80 M","- R$ 223,55 M","R$ 1,53 B","R$ 2,22 B"
3,30/09/2023,"R$ 1,19 B","- R$ 1,70 B","R$ 4,52 B","R$ 4,26 B"
4,30/06/2023,"R$ 578,36 M","- R$ 187,09 M","- R$ 470,04 M","- R$ 176,30 M"
5,31/03/2023,"- R$ 8,36 M","- R$ 371,49 M","- R$ 229,57 M","- R$ 697,90 M"
6,31/12/2022,"R$ 1,08 B","- R$ 1,09 B","- R$ 570,53 M","- R$ 894,69 M"
7,30/09/2022,"R$ 1,11 B","- R$ 214,55 M","R$ 648,19 M","R$ 1,76 B"
8,30/06/2022,"R$ 105,62 M","- R$ 178,96 M","R$ 582,18 M","R$ 913,94 M"
9,31/03/2022,"R$ 840,21 M","- R$ 172,82 M","- R$ 2,11 B","- R$ 2,01 B"
10,31/12/2021,"R$ 648,75 M","- R$ 230,77 M","- R$ 1,35 B","- R$ 728,70 M"
11,30/09/2021,"R$ 412,03 M","- R$ 194,89 M","R$ 900,56 M","R$ 1,69 B"
12,30/06/2021,"R$ 483,64 M","- R$ 69,45 M","- R$ 209,44 M","- R$ 68,18 M"
13,31/03/2021,"R$ 1,05 B","- R$ 73,42 M","- R$ 1,31 B","R$ 18,70 M"
14,31/12/2020,"- R$ 159,95 M","- R$ 99,49 M","- R$ 809,98 M","- R$ 949,22 M"
15,30/09/2020,"R$ 954,59 M","- R$ 131,05 M","- R$ 357,79 M","R$ 509,09 M"
16,30/06/2020,"R$ 711,20 M","- R$ 50,03 M","- R$ 264,06 M","R$ 515,58 M"
17,31/03/2020,"R$ 1,72 B","- R$ 95,53 M","- R$ 396,51 M","R$ 1,85 B"
