,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 2,14 B","- R$ 142,13 M","- R$ 584,57 M","- R$ 267,04 M","- R$ 317,53 M","R$ 15,06 B","R$ 228,08"
1,31/03/2024,"R$ 2,20 B","- R$ 100,01 M","- R$ 442,41 M","- R$ 238,21 M","- R$ 204,20 M","- R$ 2,79 B","- R$ 4,22"
2,31/12/2023,"R$ 2,31 B","- R$ 4,79 M","- R$ 632,67 M","- R$ 560,63 M","- R$ 72,04 M","- R$ 487,93 M","- R$ 0,74"
3,30/09/2023,"R$ 2,42 B","- R$ 195,11 M","- R$ 803,76 M","- R$ 363,99 M","- R$ 439,77 M","- R$ 2,83 B","- R$ 4,29"
4,30/06/2023,"R$ 2,45 B","R$ 223,31 M","- R$ 266,08 M","- R$ 308,01 M","R$ 41,93 M","- R$ 844,90 M","- R$ 1,28"
5,31/03/2023,"R$ 2,54 B","R$ 410,19 M","- R$ 102,68 M","- R$ 319,10 M","R$ 216,42 M","- R$ 1,27 B","- R$ 1,92"
6,31/12/2022,"R$ 2,65 B","- R$ 814,94 M","- R$ 16,29 B","- R$ 1,10 B","- R$ 15,19 B","- R$ 17,67 B","- R$ 2,68"
7,30/09/2022,"R$ 2,77 B","- R$ 238,86 M","- R$ 992,42 M","- R$ 1,10 B","R$ 109,21 M","- R$ 3,06 B","- R$ 0,46"
8,30/06/2022,"R$ 2,58 B","R$ 252,54 M","- R$ 611,40 M","- R$ 1,04 B","R$ 424,77 M","- R$ 320,82 M","- R$ 0,05"
9,31/03/2022,"R$ 2,49 B","R$ 602,99 M","- R$ 369,37 M","- R$ 982,90 M","R$ 613,54 M","R$ 1,78 B","R$ 0,27"
10,31/12/2021,"R$ 3,77 B","- R$ 920,23 M","- R$ 1,28 B","- R$ 1,02 B","- R$ 261,08 M","- R$ 1,80 B","- R$ 0,27"
11,30/09/2021,"R$ 2,24 B","R$ 414,65 M","- R$ 620,73 M","- R$ 1,09 B","R$ 368,49 M","- R$ 4,81 B","- R$ 0,81"
