,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 571,14 M","- R$ 120,89 M","- R$ 451,38 M","- R$ 1,14 M",222
1,31/03/2024,"R$ 323,11 M","- R$ 105,34 M","- R$ 96,79 M","R$ 120,98 M",222
2,31/12/2023,"R$ 260,90 M","- R$ 96,58 M","- R$ 153,83 M","R$ 10,49 M",222
3,30/09/2023,"R$ 384,51 M","- R$ 89,06 M","- R$ 233,94 M","R$ 61,51 M",222
4,30/06/2023,"R$ 291,81 M","- R$ 86,82 M","- R$ 245,32 M","- R$ 40,33 M",222
5,31/03/2023,"R$ 348,51 M","- R$ 11,02 M","- R$ 316,84 M","R$ 20,65 M",222
6,31/12/2022,"R$ 126,32 M","- R$ 21,74 M","- R$ 109,84 M","- R$ 5,26 M",222
7,30/09/2022,"R$ 119,39 M","- R$ 12,05 M","- R$ 178,11 M","- R$ 70,77 M",222
8,30/06/2022,"- R$ 49,75 M","- R$ 7,52 M","- R$ 268,00 mil","- R$ 57,53 M",222
9,31/03/2022,"R$ 19,71 M","- R$ 96,31 M","- R$ 9,18 M","- R$ 85,78 M",222
10,31/12/2021,"R$ 107,58 M","- R$ 86,41 M","- R$ 204,44 M","- R$ 183,28 M",222
11,30/09/2021,"- R$ 82,11 M","- R$ 82,85 M","- R$ 169,11 M","- R$ 334,06 M",222
12,30/06/2021,"- R$ 267,11 M","- R$ 71,86 M","R$ 206,36 M","- R$ 132,62 M",222
13,31/03/2021,"R$ 18,13 M","- R$ 53,05 M","- R$ 3,31 M","- R$ 38,22 M",222
14,31/12/2020,"R$ 39,34 M","- R$ 47,75 M","R$ 154,38 M","R$ 145,98 M",222
15,30/09/2020,"R$ 113,34 M","- R$ 44,82 M","R$ 207,98 M","R$ 276,50 M",222
16,30/06/2020,"R$ 149,09 M","- R$ 36,77 M","R$ 46,26 M","R$ 158,57 M",222
17,31/03/2020,"R$ 68,07 M","- R$ 31,09 M","R$ 92,33 M","R$ 129,32 M",222
18,31/12/2019,"R$ 126,92 M","- R$ 31,72 M","- R$ 98,55 M","- R$ 3,34 M",222
19,30/09/2019,"R$ 29,24 M","- R$ 22,86 M","R$ 41,18 M","R$ 47,56 M",222
20,30/06/2019,"- R$ 31,68 M","R$ 16,00 M","R$ 48,84 M","R$ 33,16 M",222
21,31/03/2019,"- R$ 83,02 M","R$ 18,27 M","- R$ 92,45 M","- R$ 157,21 M",222
22,31/12/2018,"- R$ 55,85 M","- R$ 31,70 M","R$ 123,54 M","R$ 35,99 M",222
23,30/09/2018,"- R$ 80,77 M","- R$ 36,80 M","R$ 64,23 M","- R$ 53,33 M",222
24,30/06/2018,"- R$ 22,39 M","- R$ 79,63 M","R$ 39,19 M","- R$ 62,83 M",222
25,31/03/2018,"- R$ 60,93 M","- R$ 101,04 M","R$ 167,42 M","R$ 5,45 M",222
26,31/12/2017,"- R$ 51,83 M","- R$ 102,11 M","R$ 141,60 M","- R$ 12,33 M",222
27,30/09/2017,"R$ 6,89 M","- R$ 132,95 M","R$ 217,06 M","R$ 91,00 M",222
28,30/06/2017,"R$ 54,32 M","- R$ 134,79 M","R$ 207,06 M","R$ 126,59 M",222
29,31/03/2017,"- R$ 62,85 M","- R$ 135,39 M","R$ 288,13 M","R$ 89,89 M",222
30,31/12/2016,"- R$ 107,29 M","- R$ 117,13 M","R$ 176,88 M","- R$ 47,54 M",222
31,30/09/2016,"- R$ 84,07 M","- R$ 63,15 M","R$ 160,20 M","R$ 12,98 M",222
