,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"10,95%","11,16%","16,59%","16,91%","8,52%","2,29%","15,40%","1,15%","3,25%","4,99%","1,99","3,82","2,82","1,10"
1,30/06/2024,"8,86%","9,14%","13,43%","13,85%","7,55%","1,96%","15,28%","1,00%","3,17%","4,91%","1,96","3,83","2,83","1,75"
2,31/03/2024,"10,21%","10,57%","15,47%","16,02%","6,51%","1,61%","14,97%","0,87%","3,08%","4,81%","1,85","4,19","3,19","1,43"
3,31/12/2023,"9,92%","10,31%","15,03%","15,62%","5,91%","1,61%","14,92%","0,81%","3,01%","4,73%","1,98","3,96","2,96","1,43"
4,30/09/2023,"8,26%","8,58%","12,51%","13,00%","3,86%","1,11%","14,64%","0,54%","2,71%","4,40%","2,05","3,71","2,71","1,41"
5,30/06/2023,"6,72%","7,08%","10,18%","10,72%","2,64%","0,71%","14,66%","0,37%","2,59%","4,30%","1,93","3,85","2,85","2,44"
6,31/03/2023,"9,32%","10,05%","14,11%","15,22%","7,48%","1,82%","14,81%","1,02%","3,16%","4,88%","1,79","4,05","3,05","1,34"
7,31/12/2022,"9,89%","11,01%","14,99%","16,69%","7,45%","2,01%","14,66%","1,03%","3,11%","4,88%","1,94","3,66","2,66","1,26"
8,30/09/2022,"8,67%","9,51%","13,14%","14,41%","7,86%","2,27%","14,61%","1,17%","3,02%","4,87%","1,94","3,47","2,47","1,59"
9,30/06/2022,"7,30%","7,96%","11,06%","12,06%","8,77%","2,42%","14,49%","1,36%","2,81%","4,74%","1,78","3,69","2,69","2,52"
10,31/03/2022,"5,75%","6,27%","8,72%","9,50%","5,97%","1,53%","14,13%","0,95%","2,03%","4,01%","1,62","4,11","3,11","2,17"
11,31/12/2021,"6,21%","6,76%","9,41%","10,25%","7,47%","2,08%","14,15%","1,22%","2,04%","4,00%","1,71","3,71","2,71","1,44"
12,30/09/2021,"7,02%","7,43%","10,63%","11,26%","9,31%","2,58%","14,12%","1,53%","2,22%","4,12%","1,69","3,46","2,46","1,75"
13,30/06/2021,"7,63%","6,02%","11,56%","9,13%","9,85%","2,90%","14,34%","1,67%","2,42%","4,30%","1,73","3,62","2,62","2,17"
14,31/03/2021,"5,83%","4,61%","8,83%","6,99%","6,01%","1,69%","13,96%","1,08%","2,05%","3,93%","1,56","3,91","2,91","1,66"
15,31/12/2020,"7,25%","5,50%","10,99%","8,34%","5,21%","1,64%","13,93%","0,95%","2,20%","4,06%","1,72","3,59","2,59","1,03"
16,30/09/2020,"6,46%","3,92%","9,79%","5,94%","4,47%","1,40%","14,40%","0,83%","1,63%","4,17%","1,68","3,61","2,61","0,92"
17,30/06/2020,"5,28%","3,16%","7,99%","4,79%","1,59%","0,51%","14,27%","0,30%","1,32%","3,87%","1,71","3,40","2,40","2,80"
