,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"8,61","0,69","0,10","1,97","2,46","0,18","3,05","0,88","4,74","3,08","-0,34","0,15","3,82","0,28","R$ 924,88 M","5,16%"
1,30/09/2024,"7,42","0,60","0,09","1,70","2,12","0,16","2,63","0,76","4,32","2,81","-0,29","0,14","3,48","0,26","R$ 797,36 M","5,99%"
2,30/06/2024,"8,41","0,59","0,08","1,33","1,56","0,15","2,66","0,71","5,37","3,46","-0,30","0,17","3,16","0,31","R$ 761,45 M","6,27%"
3,31/03/2024,"9,73","0,60","0,08","2,32","2,99","0,14","2,74","0,71","4,96","3,18","-0,26","0,15","5,42","0,26","R$ 750,31 M","6,37%"
4,31/12/2023,"9,67","0,55","0,08","2,61","3,52","0,14","2,61","0,62","4,85","3,09","-0,26","0,15","6,55","0,26","R$ 680,97 M","7,01%"
5,30/09/2023,"10,51","0,39","0,06","1,27","1,50","0,10","2,11","0,55","4,41","2,72","-0,19","0,12","3,14","0,22","R$ 489,06 M","4,39%"
6,30/06/2023,"16,93","0,43","0,06","1,78","2,20","0,11","2,42","0,56","6,46","3,90","-0,21","0,17","5,87","0,30","R$ 520,01 M","4,13%"
7,31/03/2023,"5,04","0,35","0,05","1,19","1,43","0,09","1,62","0,44","3,68","2,38","-0,16","0,12","3,24","0,20","R$ 413,54 M","5,19%"
8,31/12/2022,"4,98","0,34","0,05","3,19","6,06","0,09","1,66","0,39","3,63","2,32","-0,19","0,11","13,30","0,20","R$ 402,39 M","5,33%"
9,30/09/2022,"5,60","0,41","0,07","4,10","7,43","0,12","2,18","0,56","4,74","2,94","-0,23","0,14","16,15","0,25","R$ 489,06 M","6,85%"
10,30/06/2022,"4,77","0,39","0,06","-9,16","-4,20","0,11","2,31","0,49","6,56","3,89","-0,21","0,18","-11,95","0,30","R$ 455,63 M","7,35%"
11,31/03/2022,"7,25","0,42","0,07","23,19","-9,60","0,10","3,39","0,56","7,68","3,88","-0,18","0,16","-21,77","0,23","R$ 456,87 M","7,33%"
12,31/12/2021,"7,60","0,55","0,09","5,52","15,22","0,15","4,55","0,69","7,38","3,76","-0,29","0,15","24,70","0,24","R$ 594,30 M","5,64%"
13,30/09/2021,"6,98","0,60","0,11","-8,07","-4,51","0,17","4,82","0,72","8,06","4,34","-0,37","0,18","-7,54","0,29","R$ 662,40 M","0,00%"
14,30/06/2021,"8,02","0,73","0,13","-2,96","-2,45","0,20","5,54","0,94","9,38","5,29","-0,39","0,23","-4,15","0,34","R$ 791,17 M","0,00%"
15,31/03/2021,"12,62","0,72","0,14","42,06","-32,63","0,18","6,67","0,90","9,86","5,14","-0,34","0,20","-48,26","0,27","R$ 762,69 M","0,00%"
16,31/12/2020,"15,24","0,76","0,15","20,27","240,17","0,21","6,61","0,85","8,51","4,61","-0,45","0,19","309,24","0,27","R$ 797,36 M","0,00%"
17,30/09/2020,"13,11","0,57","0,11","5,09","6,88","0,16","6,70","0,67","9,06","3,54","-0,32","0,15","9,30","0,21","R$ 576,97 M","0,00%"
18,30/06/2020,"44,37","0,70","0,13","4,67","5,58","0,20","10,10","1,55","18,30","6,25","-0,36","0,24","10,11","0,37","R$ 695,83 M","0,00%"
19,31/03/2020,"30,38","0,64","0,13","9,49","14,05","0,18","8,93","1,30","17,66","6,27","-0,31","0,25","27,78","0,36","R$ 646,30 M","0,00%"
20,31/12/2019,"53,85","0,64","0,13","5,08","6,07","0,20","10,58","1,24","17,84","5,71","-0,39","0,23","10,24","0,34","R$ 645,07 M","0,00%"
21,30/09/2019,"-106,47","0,56","0,12","18,80","45,34","0,17","6,23","1,20","11,49","6,04","-0,32","0,22","83,64","0,32","R$ 549,73 M","0,00%"
22,30/06/2019,"-46,20","0,59","0,13","-18,49","-12,54","0,19","8,41","1,44","14,90","7,76","-0,35","0,23","-22,23","0,34","R$ 585,64 M","0,00%"
23,31/03/2019,"-39,91","0,50","0,11","-5,94","-5,18","0,16","7,68","1,21","14,68","8,39","-0,30","0,21","-9,90","0,31","R$ 492,78 M","0,00%"
24,31/12/2018,"-54,69","0,52","0,12","-9,53","-8,08","0,18","9,70","0,98","17,10","10,60","-0,40","0,22","-14,25","0,32","R$ 532,40 M","0,00%"
25,30/09/2018,"-15,89","0,58","0,15","-7,36","-6,00","0,22","23,27","0,92","39,55","16,32","-0,57","0,25","-10,20","0,37","R$ 594,30 M","0,00%"
26,30/06/2018,"-10,36","0,66","0,17","-30,13","-14,51","0,25","217,81","1,76","347,24","28,66","-0,52","0,27","-23,13","0,40","R$ 674,78 M","0,00%"
27,31/03/2018,"-7,59","0,67","0,17","-11,40","-6,67","0,26","-52,29","2,26","-75,68","50,70","-0,52","0,25","-9,65","0,38","R$ 694,59 M","0,00%"
28,31/12/2017,"-4,66","0,70","0,13","-10,15","-5,28","0,20","-46,67","7,65","-96,74","53,93","-0,29","0,27","-10,94","0,42","R$ 525,78 M","0,00%"
29,30/09/2017,"-4,99","0,81","0,15","91,11","-15,44","0,24","-36,10","1,59","-65,13","135,99","-0,43","0,27","-27,86","0,43","R$ 628,03 M","0,00%"
30,30/06/2017,"-6,16","0,77","0,15","11,37","125,63","0,22","29,73","1,27","54,57","25,38","-0,41","0,27","230,63","0,40","R$ 617,35 M","0,00%"
31,31/03/2017,"-11,42","0,92","0,18","-12,14","-8,05","0,27","11,91","1,31","17,80","13,29","-0,53","0,27","-12,03","0,40","R$ 763,14 M","0,00%"
32,31/12/2016,"-13,37","0,86","0,16","-6,10","-4,84","0,24","8,60","1,22","13,89","11,06","-0,46","0,26","-7,82","0,39","R$ 654,86 M","0,00%"
33,30/09/2016,"-37,74","0,83","0,17","-7,91","-6,23","0,29","6,58","1,08","10,43","8,72","-0,79","0,27","-9,88","0,47","R$ 664,59 M","0,00%"
34,30/06/2016,"-47,08","0,84","0,18","-7,13","-6,07","0,29","7,37","1,12","11,69","9,78","-0,74","0,29","-9,62","0,46","R$ 680,80 M","0,00%"
35,31/03/2016,"-13,57","0,44","0,09","-21,46","-9,97","0,13","4,65","0,64","9,01","7,20","-0,26","0,17","-19,31","0,25","R$ 309,24 M","0,00%"
36,31/12/2015,"-13,35","0,42","0,08","4,77","7,52","0,12","4,84","0,62","9,55","7,47","-0,24","0,16","14,83","0,24","R$ 282,68 M","0,00%"
37,30/09/2015,"-8,03","0,41","0,08","194,97","-11,57","0,14","6,70","0,57","15,33","11,55","-0,33","0,18","-26,50","0,31","R$ 273,54 M","0,00%"
38,30/06/2015,"-8,31","0,58","0,12","-4,89","-3,67","0,21","19,60","0,73","35,95","19,58","-0,62","0,22","-6,74","0,39","R$ 398,49 M","0,00%"
39,31/03/2015,"-7,77","0,53","0,10","33,35","-22,31","0,18","17,37","0,61","28,89","15,83","-0,49","0,17","-37,09","0,30","R$ 359,05 M","0,00%"
40,31/12/2014,"-4,62","0,35","0,07","4,09","6,53","0,13","12,09","0,43","24,23","13,33","-0,42","0,14","13,10","0,26","R$ 240,75 M","2,39%"
41,30/09/2014,"-13,91","0,72","0,15","6,61","7,73","0,29","15,53","0,84","22,42","15,07","-1,12","0,21","11,17","0,42","R$ 508,49 M","1,13%"
42,30/06/2014,"-55,05","0,82","0,17","8,28","9,86","0,33","9,57","0,89","12,30","10,43","-1,36","0,22","12,68","0,42","R$ 599,81 M","0,96%"
43,31/03/2014,"-5.060,27","1,17","0,18","12,09","14,61","0,37","9,76","1,17","16,28","14,11","-1,01","0,31","24,38","0,62","R$ 637,59 M","0,72%"
44,31/12/2013,"30,89","1,10","0,18","-6,98","-6,50","0,35","8,27","1,06","14,59","13,06","-1,03","0,32","-11,47","0,62","R$ 628,63 M","1,08%"
45,30/09/2013,"17,09","0,97","0,14","-13,62","-12,21","0,32","6,74","0,95","12,16","11,05","-0,97","0,25","-22,02","0,58","R$ 559,55 M","1,23%"
46,30/06/2013,"18,09","1,20","0,17","-22,64","-18,85","0,42","8,84","0,95","13,65","12,35","-1,99","0,27","-29,12","0,65","R$ 690,99 M","0,99%"
47,31/03/2013,"18,72","1,25","0,18","36,86","56,72","0,44","8,59","1,12","11,49","10,47","-1,73","0,25","75,89","0,59","R$ 711,11 M","0,96%"
48,31/12/2012,"19,50","1,41","0,21","88,61","401,63","0,55","9,38","1,30","11,43","10,46","-3,04","0,25","489,56","0,67","R$ 791,61 M","0,59%"
49,30/09/2012,"13,35","0,92","0,14","-16,23","-12,75","0,43","6,20","0,83","8,65","7,93","-93,92","0,20","-17,80","0,60","R$ 521,26 M","0,90%"
50,30/06/2012,"9,66","0,63","0,10","52,09","-181,68","0,29","4,34","0,56","6,84","6,28","-12,42","0,16","-286,18","0,46","R$ 354,63 M","1,31%"
51,31/03/2012,"9,17","0,56","0,09","8,01","10,21","0,24","4,32","0,48","7,06","6,44","-3,19","0,15","16,68","0,39","R$ 309,68 M","1,50%"
52,31/12/2011,"14,87","0,74","0,12","12,82","17,55","0,32","6,26","0,63","8,15","7,39","-5,38","0,15","22,84","0,41","R$ 392,93 M","1,11%"
53,30/09/2011,"11,14","0,64","0,11","-52,76","-23,57","0,35","5,35","0,56","7,20","6,61","2,06","0,14","-31,72","0,47","R$ 341,59 M","1,28%"
54,30/06/2011,"14,73","0,75","0,12","37,09","131,38","0,40","7,20","0,66","9,96","9,02","3,17","0,17","181,73","0,55","R$ 395,98 M","1,10%"
55,31/03/2011,"18,30","1,01","0,17","70,89","-1.124,32","0,48","8,57","0,92","11,64","10,67","414,22","0,23","-1.526,42","0,66","R$ 527,31 M","0,83%"
