,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,VITTIA,VITTIA S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Produção de fertilizantes especiais e defensivos biológicos.,"R$ 751,24 mil",Materiais Básicos,Químicos,Fertilizantes e Defensivos,"IGC, IGNM, ITAG"
