,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"1,91%","0,96%","2,89%","1,45%","-39,81%","-22,06%","65,07%","-39,86%","1,60%","7,23%","0,55","2,08","1,08","2,89"
1,30/06/2024,"0,28%","0,13%","0,42%","0,19%","12,48%","5,07%","64,15%","9,59%","0,22%","5,91%","0,53","1,83","0,83","2,62"
2,31/03/2024,"-0,81%","-0,37%","-1,23%","-0,56%","12,23%","5,06%","64,02%","10,21%","-0,70%","5,20%","0,50","1,89","0,89","1,46"
3,31/12/2023,"-0,72%","-0,32%","-1,09%","-0,49%","13,32%","5,44%","63,81%","11,12%","-0,58%","5,36%","0,49","1,85","0,85","1,65"
4,30/09/2023,"-0,93%","-0,44%","-1,41%","-0,67%","20,67%","8,72%","66,33%","13,63%","-0,64%","6,95%","0,64","1,80","0,80","1,21"
5,30/06/2023,"-0,81%","-0,38%","-1,22%","-0,58%","-11,70%","-5,22%","65,57%","-7,93%","-0,55%","6,86%","0,66","2,46","1,46","4,54"
6,31/03/2023,"-0,98%","-0,47%","-1,49%","-0,71%","-12,04%","-5,49%","64,59%","-7,96%","-0,64%","6,63%","0,69","2,42","1,42","4,62"
7,31/12/2022,"-1,79%","-0,81%","-2,72%","-1,23%","-10,02%","-4,73%","63,81%","-7,87%","-1,26%","5,87%","0,60","2,45","1,45","4,40"
8,30/09/2022,"1,76%","0,81%","2,67%","1,23%","-4,22%","-2,00%","64,23%","-3,13%","1,22%","8,25%","0,64","2,37","1,37","3,37"
9,30/06/2022,"2,94%","1,41%","4,46%","2,13%","-1,30%","-0,59%","64,52%","-0,90%","2,01%","9,02%","0,65","2,24","1,24","2,90"
10,31/03/2022,"3,23%","1,47%","4,89%","2,22%","2,30%","1,07%","65,01%","1,69%","2,19%","9,23%","0,63","2,19","1,19","2,45"
11,31/12/2021,"4,66%","2,09%","7,07%","3,16%","4,19%","1,88%","65,11%","2,85%","2,78%","9,73%","0,66","2,12","1,12","2,23"
12,30/09/2021,"3,47%","1,53%","5,25%","2,32%","2,15%","0,82%","64,87%","1,31%","2,29%","9,03%","0,63","2,11","1,11","2,63"
13,30/06/2021,"5,25%","2,37%","7,96%","3,59%","2,75%","1,05%","64,69%","1,54%","3,39%","10,11%","0,68","2,23","1,23","2,30"
14,31/03/2021,"5,72%","2,54%","8,66%","3,84%","0,08%","0,03%","64,81%","0,04%","3,61%","10,79%","0,69","2,15","1,15","2,31"
15,31/12/2020,"7,01%","5,41%","10,63%","8,19%","-19,34%","-3,07%","64,17%","-1,76%","2,14%","9,50%","1,74","2,23","1,23","2,28"
16,30/09/2020,"-54.519.352,59%","-54.519.352,59%","-82.605.079,68%","-82.605.079,68%","-805.284.000,00%","-72.942.391,30%","65,37%","-2,72%","2,80%","10,71%","26.790.525,36","2,61","1,61","4,88"
17,30/06/2020,NA,NA,NA,NA,NA,NA,"66,80%","-4,96%","1,54%","9,98%",NA,"2,63","1,63","7,01"
18,31/03/2020,NA,NA,NA,NA,NA,NA,"67,96%","-3,56%","3,49%","11,25%",NA,"2,77","1,77","7,57"
19,31/12/2019,NA,NA,NA,NA,NA,NA,"72,08%","1,08%","9,35%","17,09%",NA,"6,30","5,30","2,54"
20,30/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11,04","10,04",NA
21,30/06/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,00","0,00",NA
22,31/03/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,00","0,00","0,00"
