,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 7,35 B","R$ 4,74 B","R$ 263,83 M","- R$ 449,75 M","R$ 713,58 M","- R$ 858,91 M","- R$ 0,62"
1,31/03/2024,"R$ 6,11 B","R$ 3,98 B","R$ 155,24 M","- R$ 345,25 M","R$ 500,49 M","- R$ 934,82 M","- R$ 0,67"
2,31/12/2023,"R$ 4,13 B","R$ 2,24 B","- R$ 1,52 M","R$ 142,67 M","- R$ 144,18 M","- R$ 2,67 B","- R$ 1,92"
3,30/09/2023,"R$ 7,52 B","R$ 4,91 B","- R$ 48,65 M","- R$ 539,19 M","R$ 490,54 M","R$ 7,02 B","R$ 5,07"
4,30/06/2023,"R$ 7,77 B","R$ 5,09 B","- R$ 132,12 M","- R$ 587,84 M","R$ 455,72 M","- R$ 731,85 M","- R$ 0,53"
5,31/03/2023,"R$ 7,32 B","R$ 4,83 B","R$ 27,44 M","- R$ 603,50 M","R$ 630,93 M","- R$ 652,43 M","- R$ 0,47"
6,31/12/2022,"R$ 10,39 B","R$ 6,63 B","- R$ 152,43 M","- R$ 690,60 M","R$ 538,17 M","- R$ 890,04 M","- R$ 0,64"
7,30/09/2022,"R$ 9,00 B","R$ 5,77 B","- R$ 32,82 M","- R$ 622,33 M","R$ 589,50 M","- R$ 559,78 M","- R$ 0,40"
8,30/06/2022,"R$ 8,70 B","R$ 5,49 B","- R$ 138,99 M","- R$ 629,66 M","R$ 490,67 M","- R$ 766,72 M","- R$ 0,56"
9,31/03/2022,"R$ 8,25 B","R$ 5,31 B","- R$ 133,53 M","- R$ 649,27 M","R$ 515,74 M","- R$ 643,09 M","- R$ 0,47"
10,31/12/2021,"R$ 11,64 B","R$ 7,59 B","R$ 764,92 M","- R$ 739,83 M","R$ 1,50 B","R$ 793,97 M","R$ 0,58"
11,30/09/2021,"R$ 9,55 B","R$ 6,24 B","R$ 289,53 M","- R$ 656,43 M","R$ 930,03 M","R$ 272,87 M","R$ 0,20"
12,30/06/2021,"R$ 9,52 B","R$ 6,20 B","- R$ 52,99 M","- R$ 698,89 M","R$ 645,90 M","R$ 234,84 M","R$ 0,17"
13,31/03/2021,"R$ 9,46 B","R$ 6,13 B","R$ 132,70 M","- R$ 696,38 M","R$ 829,07 M","- R$ 155,17 M","- R$ 0,11"
14,31/12/2020,"R$ 12,00 B","R$ 7,72 B","R$ 576,25 M","- R$ 678,00 M","R$ 1,25 B","R$ 177,39 M","R$ 0,13"
15,30/09/2020,"R$ 10,42 B","R$ 6,72 B","R$ 745,85 M","- R$ 711,13 M","R$ 1,46 B","R$ 381,71 M","R$ 0,30"
16,30/06/2020,"R$ 6,99 B","R$ 4,61 B","- R$ 51,97 M","- R$ 703,90 M","R$ 673,93 M","- R$ 388,50 M","- R$ 0,31"
17,31/03/2020,"R$ 7,52 B","R$ 4,64 B","- R$ 502,54 M","- R$ 625,82 M","R$ 123,28 M","- R$ 820,80 M","- R$ 0,69"
18,31/12/2019,"R$ 14,44 B","R$ 10,41 B","R$ 1,35 B",NA,NA,"R$ 155,47 M","R$ 0,18"
19,30/09/2019,"R$ 0,00","R$ 0,00","R$ 0,00",NA,NA,"R$ 0,00","R$ 0,00"
20,30/06/2019,NA,NA,NA,"R$ 0,00",NA,NA,NA
21,31/03/2019,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
