,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 734,13 M","- R$ 120,08 M","- R$ 1,83 B","- R$ 2,59 B"
1,31/03/2024,"- R$ 1,72 B","R$ 2,26 B","- R$ 168,04 M","R$ 439,70 M"
2,31/12/2023,"R$ 725,96 M","- R$ 82,07 M","R$ 5,16 M","R$ 458,46 M"
3,30/09/2023,"- R$ 1,12 B","R$ 9,94 B","- R$ 7,75 B","R$ 1,02 B"
4,30/06/2023,"- R$ 331,29 M","R$ 126,78 M","R$ 283,77 M","R$ 50,56 M"
5,31/03/2023,"- R$ 1,62 B","- R$ 30,93 M","- R$ 301,91 M","- R$ 1,97 B"
6,31/12/2022,"R$ 1,70 B","- R$ 701,13 M","- R$ 58,25 M","R$ 943,42 M"
7,30/09/2022,"R$ 421,15 M","- R$ 304,81 M","R$ 103,52 M","R$ 208,46 M"
8,30/06/2022,"- R$ 256,55 M","R$ 130,41 M","- R$ 2,93 M","R$ 5,30 M"
9,31/03/2022,"- R$ 1,19 B","R$ 103,74 M","R$ 556,12 M","- R$ 968,73 M"
10,31/12/2021,"R$ 1,73 B","- R$ 154,87 M","- R$ 643,31 M","R$ 952,86 M"
11,30/09/2021,"- R$ 299,83 M","R$ 1,10 B","- R$ 2,44 B","- R$ 1,45 B"
12,30/06/2021,"- R$ 328,60 M","- R$ 1,68 B","R$ 2,57 B","R$ 178,43 M"
13,31/03/2021,"- R$ 1,21 B","R$ 83,60 M","- R$ 733,97 M","- R$ 1,50 B"
14,31/12/2020,"R$ 1,61 B","R$ 85,49 M","- R$ 384,01 M","R$ 761,80 M"
15,30/09/2020,"R$ 1,18 B","- R$ 394,15 M","- R$ 466,41 M","R$ 239,75 M"
16,30/06/2020,"R$ 401,44 M","- R$ 1,15 B","R$ 2,29 B","R$ 1,71 B"
17,31/03/2020,"- R$ 1,90 B","R$ 2,14 B","- R$ 2,22 B","- R$ 1,40 B"
18,31/12/2019,"R$ 1,30 B","- R$ 314,35 M","R$ 2,31 B","R$ 3,30 B"
19,30/09/2019,"R$ 0,00","R$ 0,00","R$ 1,10 mil","R$ 1,10 mil"
20,30/06/2019,"R$ 0,00","R$ 0,00","R$ 100,00","R$ 100,00"
21,31/03/2019,"R$ 0,00","R$ 0,00","R$ 10,00","R$ 10,00"
