,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 40,76 B","R$ 22,24 B","R$ 16,03",1.386.848.000,0,0,1.386.848.000,2.075.000,0,0,2.075.000,1.384.773.000,0,1.384.773.000
1,31/03/2024,"R$ 41,65 B","R$ 22,07 B","R$ 15,91",1.386.848.000,0,0,1.386.848.000,3.163.000,0,0,3.163.000,1.383.685.000,0,1.383.685.000
2,31/12/2023,"R$ 42,75 B","R$ 23,10 B","R$ 16,66",1.386.848.000,0,0,1.386.848.000,6.204.000,0,0,6.204.000,1.380.644.000,0,1.380.644.000
3,30/09/2023,"R$ 50,57 B","R$ 28,03 B","R$ 20,21",1.386.848.000,0,0,1.386.848.000,6.221.000,0,0,6.221.000,1.380.627.000,0,1.380.627.000
4,30/06/2023,"R$ 50,59 B","R$ 20,54 B","R$ 14,85",1.383.206.000,0,0,1.383.206.000,7.419.000,0,0,7.419.000,1.375.787.000,0,1.375.787.000
5,31/03/2023,"R$ 53,19 B","R$ 22,01 B","R$ 15,91",1.383.206.000,0,0,1.383.206.000,9.768.000,0,0,9.768.000,1.373.438.000,0,1.373.438.000
6,31/12/2022,"R$ 54,69 B","R$ 22,33 B","R$ 16,15",1.383.206.000,0,0,1.383.206.000,9.914.000,0,0,9.914.000,1.373.292.000,0,1.373.292.000
7,30/09/2022,"R$ 54,50 B","R$ 22,98 B","R$ 16,62",1.383.088.000,0,0,1.383.088.000,9.978.000,0,0,9.978.000,1.373.110.000,0,1.373.110.000
8,30/06/2022,"R$ 54,33 B","R$ 24,23 B","R$ 17,55",1.380.947.000,0,0,1.380.947.000,9.978.000,0,0,9.978.000,1.370.969.000,0,1.370.969.000
9,31/03/2022,"R$ 52,22 B","R$ 23,82 B","R$ 17,27",1.379.737.000,0,0,1.379.737.000,9.978.000,0,0,9.978.000,1.369.759.000,0,1.369.759.000
10,31/12/2021,"R$ 60,45 B","R$ 28,55 B","R$ 20,69",1.379.585.000,0,0,1.379.585.000,4.900.000,0,0,4.900.000,1.374.685.000,0,1.374.685.000
11,30/09/2021,"R$ 58,64 B","R$ 27,85 B","R$ 20,19",1.379.458.000,0,0,1.379.458.000,193.000,0,0,193.000,1.379.265.000,0,1.379.265.000
12,30/06/2021,"R$ 58,60 B","R$ 26,31 B","R$ 19,08",1.379.036.000,0,0,1.379.036.000,208.000,0,0,208.000,1.378.828.000,0,1.378.828.000
13,31/03/2021,"R$ 61,82 B","R$ 28,69 B","R$ 20,85",1.375.876.000,0,0,1.375.876.000,218.000,0,0,218.000,1.375.658.000,0,1.375.658.000
14,31/12/2020,"R$ 60,92 B","R$ 27,36 B","R$ 19,90",1.375.158.000,0,0,1.375.158.000,317.000,0,0,317.000,1.374.841.000,0,1.374.841.000
15,30/09/2020,"R$ 64,32 B","R$ 24,60 B","R$ 19,62",1.253.618.000,0,0,1.253.618.000,307.000,0,0,307.000,1.253.311.000,0,1.253.311.000
16,30/06/2020,"R$ 61,09 B","R$ 23,25 B","R$ 18,58",1.251.240.000,0,0,1.251.240.000,374.000,0,0,374.000,1.250.866.000,0,1.250.866.000
17,31/03/2020,"R$ 56,06 B","R$ 20,27 B","R$ 17,06",1.188.271.000,0,0,1.188.271.000,428.000,0,0,428.000,1.187.843.000,0,1.187.843.000
18,31/12/2019,"R$ 21,18 B","R$ 3,36 B","R$ 3,88",865.659.000,0,0,865.659.000,0,0,0,0,865.659.000,0,865.659.000
19,30/09/2019,"R$ 1,10 mil","R$ 100,00","R$ 1,00",100,0,0,100,0,0,0,0,100,0,100
20,30/06/2019,"R$ 100,00","R$ 100,00","R$ 1,00",100,0,0,100,0,0,0,0,100,0,100
21,31/03/2019,"R$ 10,00","R$ 10,00","R$ 0,10",100,0,0,100,0,0,0,0,100,0,100
