,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 26,75 B","R$ 17,16 B","R$ 59,97 M","- R$ 1,52 B","R$ 1,58 B","R$ 2,56 B","R$ 1,85"
1,31/03/2024,"R$ 26,37 B","R$ 16,88 B","- R$ 185,79 M","- R$ 1,56 B","R$ 1,37 B","R$ 2,69 B","R$ 1,94"
2,31/12/2023,"R$ 26,74 B","R$ 17,06 B","- R$ 154,85 M","- R$ 1,59 B","R$ 1,43 B","R$ 2,97 B","R$ 2,14"
3,30/09/2023,"R$ 34,84 B","R$ 23,11 B","- R$ 223,10 M","- R$ 2,64 B","R$ 2,42 B","R$ 4,75 B","R$ 3,43"
4,30/06/2023,"R$ 35,72 B","R$ 23,43 B","- R$ 198,12 M","- R$ 2,65 B","R$ 2,45 B","- R$ 2,83 B","- R$ 2,05"
5,31/03/2023,"R$ 36,06 B","R$ 23,29 B","- R$ 230,94 M","- R$ 2,62 B","R$ 2,39 B","- R$ 2,87 B","- R$ 2,07"
6,31/12/2022,"R$ 36,35 B","R$ 23,19 B","- R$ 457,78 M","- R$ 2,59 B","R$ 2,13 B","- R$ 2,86 B","- R$ 2,07"
7,30/09/2022,"R$ 37,60 B","R$ 24,15 B","R$ 459,57 M","- R$ 2,64 B","R$ 3,10 B","- R$ 1,18 B","- R$ 0,85"
8,30/06/2022,"R$ 38,15 B","R$ 24,61 B","R$ 765,99 M","- R$ 2,68 B","R$ 3,44 B","- R$ 342,98 M","- R$ 0,25"
9,31/03/2022,"R$ 38,96 B","R$ 25,33 B","R$ 852,00 M","- R$ 2,74 B","R$ 3,60 B","R$ 658,59 M","R$ 0,48"
10,31/12/2021,"R$ 40,16 B","R$ 26,15 B","R$ 1,12 B","- R$ 2,79 B","R$ 3,91 B","R$ 1,15 B","R$ 0,83"
11,30/09/2021,"R$ 40,52 B","R$ 26,28 B","R$ 929,57 M","- R$ 2,73 B","R$ 3,66 B","R$ 529,94 M","R$ 0,38"
12,30/06/2021,"R$ 41,39 B","R$ 26,77 B","R$ 1,40 B","- R$ 2,78 B","R$ 4,19 B","R$ 638,78 M","R$ 0,46"
13,31/03/2021,"R$ 38,86 B","R$ 25,19 B","R$ 1,40 B","- R$ 2,79 B","R$ 4,19 B","R$ 15,43 M","R$ 0,01"
14,31/12/2020,"R$ 36,92 B","R$ 23,69 B","R$ 789,60 M","- R$ 2,72 B","R$ 3,51 B","- R$ 650,20 M","- R$ 0,47"
15,30/09/2020,"R$ 29,58 B","R$ 19,33 B","R$ 829,36 M","- R$ 2,34 B","R$ 3,17 B","- R$ 805,28 M","- R$ 0,64"
16,30/06/2020,"R$ 22,63 B","R$ 15,12 B","R$ 348,94 M","- R$ 1,91 B","R$ 2,26 B","- R$ 1,12 B","- R$ 0,90"
17,31/03/2020,"R$ 19,05 B","R$ 12,94 B","R$ 664,01 M","- R$ 1,48 B","R$ 2,14 B","- R$ 678,80 M","- R$ 0,57"
18,31/12/2019,"R$ 14,44 B","R$ 10,41 B","R$ 1,35 B","- R$ 1,12 B","R$ 2,47 B","R$ 155,47 M","R$ 0,18"
19,30/09/2019,NA,NA,NA,NA,NA,NA,NA
20,30/06/2019,NA,NA,NA,"R$ 5,48 M",NA,NA,NA
21,31/03/2019,NA,NA,NA,"R$ 5,48 M","R$ 5,48 M",NA,NA
