,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 7,65 B","R$ 2,31 B","R$ 14,63 B","- R$ 1,25 B","R$ 15,88 B","R$ 14,31 B","R$ 1,39"
1,31/03/2024,"R$ 7,61 B","R$ 2,26 B","R$ 14,54 B","- R$ 1,22 B","R$ 15,76 B","R$ 14,14 B","R$ 1,37"
2,31/12/2023,"R$ 7,38 B","R$ 2,38 B","R$ 14,11 B","- R$ 1,18 B","R$ 15,29 B","R$ 13,47 B","R$ 1,30"
3,30/09/2023,"R$ 7,42 B","R$ 2,49 B","R$ 15,26 B","- R$ 1,03 B","R$ 16,29 B","R$ 13,81 B","R$ 1,42"
4,30/06/2023,"R$ 7,81 B","R$ 2,70 B","R$ 15,60 B","- R$ 995,00 M","R$ 16,59 B","R$ 13,27 B","R$ 1,37"
5,31/03/2023,"R$ 8,07 B","R$ 2,80 B","R$ 14,73 B","- R$ 920,00 M","R$ 15,65 B","R$ 12,75 B","R$ 1,31"
6,31/12/2022,"R$ 8,49 B","R$ 2,88 B","R$ 15,57 B","- R$ 855,00 M","R$ 16,42 B","R$ 13,67 B","R$ 1,41"
7,30/09/2022,"R$ 8,76 B","R$ 3,06 B","R$ 14,91 B","- R$ 807,00 M","R$ 15,72 B","R$ 14,47 B","R$ 1,64"
8,30/06/2022,"R$ 8,77 B","R$ 3,07 B","R$ 13,80 B","- R$ 778,00 M","R$ 14,58 B","R$ 13,27 B","R$ 1,50"
9,31/03/2022,"R$ 8,53 B","R$ 3,01 B","R$ 14,71 B","- R$ 738,00 M","R$ 15,45 B","R$ 13,71 B","R$ 1,55"
10,31/12/2021,"R$ 8,17 B","R$ 2,87 B","R$ 13,10 B","- R$ 722,00 M","R$ 13,82 B","R$ 12,20 B","R$ 1,38"
11,30/09/2021,"R$ 7,81 B","R$ 2,70 B","R$ 13,25 B","- R$ 720,00 M","R$ 13,97 B","R$ 11,74 B","R$ 1,40"
12,30/06/2021,"R$ 7,41 B","R$ 2,52 B","R$ 12,40 B","- R$ 702,00 M","R$ 13,10 B","R$ 11,17 B","R$ 1,33"
13,31/03/2021,"R$ 6,49 B","R$ 2,07 B","R$ 8,85 B","- R$ 663,00 M","R$ 9,52 B","R$ 8,25 B","R$ 0,98"
14,31/12/2020,"R$ 5,88 B","R$ 1,85 B","R$ 7,72 B","- R$ 627,00 M","R$ 8,35 B","R$ 7,06 B","R$ 0,84"
15,30/09/2020,"R$ 5,47 B","R$ 1,55 B","R$ 7,70 B","- R$ 697,00 M","R$ 8,40 B","R$ 6,84 B","R$ 0,81"
16,30/06/2020,"R$ 5,00 B","R$ 1,32 B","R$ 7,73 B","- R$ 687,00 M","R$ 8,42 B","R$ 7,00 B","R$ 0,83"
17,31/03/2020,"R$ 5,10 B","R$ 1,40 B","R$ 9,73 B","- R$ 701,00 M","R$ 10,44 B","R$ 8,84 B","R$ 1,05"
18,31/12/2019,"R$ 5,01 B","R$ 1,29 B","R$ 10,99 B","- R$ 726,00 M","R$ 11,72 B","R$ 10,31 B","R$ 1,23"
19,30/09/2019,"R$ 4,78 B","R$ 1,26 B","R$ 9,37 B","- R$ 634,00 M","R$ 10,00 B","R$ 9,37 B","R$ 1,11"
20,30/06/2019,"R$ 4,99 B","R$ 1,33 B","R$ 10,27 B","- R$ 790,00 M","R$ 11,06 B","R$ 9,91 B","R$ 1,18"
21,31/03/2019,"R$ 5,18 B","R$ 1,33 B","R$ 9,90 B","- R$ 847,00 M","R$ 10,75 B","R$ 9,52 B","R$ 1,13"
22,31/12/2018,"R$ 5,38 B","R$ 1,36 B","R$ 9,93 B","- R$ 825,00 M","R$ 10,75 B","R$ 9,44 B","R$ 1,12"
23,30/09/2018,"R$ 5,48 B","R$ 1,50 B","R$ 9,53 B","- R$ 818,00 M","R$ 10,34 B","R$ 8,88 B","R$ 1,06"
24,30/06/2018,"R$ 5,25 B","R$ 1,42 B","R$ 8,97 B","- R$ 659,00 M","R$ 9,63 B","R$ 8,73 B","R$ 1,04"
25,31/03/2018,"R$ 5,05 B","R$ 1,35 B","R$ 8,92 B","- R$ 586,00 M","R$ 9,51 B","R$ 8,86 B","R$ 1,19"
26,31/12/2017,"R$ 4,97 B","R$ 1,30 B","R$ 8,59 B","- R$ 592,00 M","R$ 9,18 B","R$ 8,40 B","R$ 1,12"
27,30/09/2017,"R$ 4,82 B","R$ 1,16 B","R$ 8,61 B","- R$ 646,00 M","R$ 9,26 B","R$ 8,36 B","R$ 1,12"
28,30/06/2017,"R$ 4,69 B","R$ 1,09 B","R$ 8,36 B","- R$ 651,00 M","R$ 9,01 B","R$ 8,12 B","R$ 1,08"
29,31/03/2017,"R$ 4,76 B","R$ 1,09 B","R$ 8,36 B","- R$ 656,00 M","R$ 9,02 B","R$ 8,16 B","R$ 1,10"
30,31/12/2016,"R$ 4,69 B","R$ 1,05 B","R$ 8,23 B","- R$ 645,00 M","R$ 8,87 B","R$ 8,21 B","R$ 1,11"
31,30/09/2016,"R$ 4,66 B","R$ 1,03 B","R$ 8,09 B","- R$ 591,00 M","R$ 8,69 B","R$ 8,06 B","R$ 1,08"
32,30/06/2016,"R$ 4,81 B","R$ 1,07 B","R$ 9,27 B","- R$ 591,00 M","R$ 9,86 B","R$ 9,27 B","R$ 1,25"
33,31/03/2016,"R$ 4,77 B","R$ 1,06 B","R$ 9,08 B","- R$ 619,00 M","R$ 9,70 B","R$ 8,91 B","R$ 1,32"
34,31/12/2015,"R$ 4,89 B","R$ 1,15 B","R$ 9,07 B","- R$ 631,00 M","R$ 9,70 B","R$ 8,87 B","R$ 1,31"
35,30/09/2015,"R$ 4,99 B","R$ 1,19 B","R$ 9,70 B","- R$ 664,00 M","R$ 10,36 B","R$ 9,44 B","R$ 1,40"
36,30/06/2015,"R$ 5,01 B","R$ 1,20 B","R$ 8,68 B","- R$ 669,00 M","R$ 9,35 B","R$ 8,27 B","R$ 1,22"
37,31/03/2015,"R$ 5,02 B","R$ 1,23 B","R$ 8,43 B","- R$ 732,00 M","R$ 9,17 B","R$ 8,16 B","R$ 1,34"
38,31/12/2014,"R$ 5,02 B","R$ 1,25 B","R$ 8,32 B","- R$ 651,00 M","R$ 8,97 B","R$ 7,91 B","R$ 1,29"
39,30/09/2014,"R$ 5,07 B","R$ 1,34 B","R$ 8,00 B","- R$ 700,00 M","R$ 8,70 B","R$ 7,37 B","R$ 1,21"
40,30/06/2014,"R$ 5,38 B","R$ 1,45 B","R$ 7,39 B","- R$ 795,00 M","R$ 8,19 B","R$ 6,74 B","R$ 1,10"
41,31/03/2014,"R$ 5,27 B","R$ 1,49 B","R$ 6,89 B","- R$ 607,00 M","R$ 7,50 B","R$ 6,10 B","R$ 1,11"
42,31/12/2013,"R$ 5,29 B","R$ 1,56 B","R$ 6,48 B","- R$ 681,00 M","R$ 7,17 B","R$ 5,70 B","R$ 1,04"
43,30/09/2013,"R$ 6,02 B","R$ 1,71 B","- R$ 12,18 B","- R$ 1,57 B","- R$ 10,61 B","R$ 4,96 B","R$ 0,91"
44,30/06/2013,"R$ 6,00 B","R$ 1,71 B","- R$ 12,56 B","- R$ 1,46 B","- R$ 11,10 B","R$ 4,64 B","R$ 0,85"
45,31/03/2013,"R$ 5,73 B","R$ 1,61 B","- R$ 12,71 B","- R$ 1,49 B","- R$ 11,22 B","R$ 4,58 B","R$ 0,94"
46,31/12/2012,"R$ 5,65 B","R$ 1,62 B","- R$ 12,83 B","- R$ 1,47 B","- R$ 11,36 B","R$ 4,54 B","R$ 0,94"
47,30/09/2012,"R$ 5,41 B","R$ 1,76 B","- R$ 12,58 B","- R$ 1,43 B","- R$ 11,14 B","R$ 4,84 B","R$ 1,00"
48,30/06/2012,"R$ 5,20 B","R$ 2,06 B","- R$ 12,64 B","- R$ 1,58 B","- R$ 11,06 B","R$ 4,75 B","R$ 0,98"
49,31/03/2012,"R$ 5,10 B","R$ 1,96 B","- R$ 12,60 B","- R$ 1,60 B","- R$ 11,00 B","R$ 4,82 B","R$ 1,09"
50,31/12/2011,"R$ 5,09 B","R$ 1,82 B","- R$ 12,21 B","- R$ 1,46 B","- R$ 10,75 B","R$ 4,84 B","R$ 1,10"
51,30/09/2011,"R$ 4,77 B","R$ 1,79 B","- R$ 15,11 B","- R$ 1,72 B","- R$ 13,39 B","R$ 4,79 B","R$ 1,09"
52,30/06/2011,"R$ 4,97 B","R$ 1,62 B","- R$ 14,59 B","- R$ 1,43 B","- R$ 13,16 B","R$ 4,62 B","R$ 1,05"
53,31/03/2011,"R$ 5,09 B","R$ 1,62 B","- R$ 14,57 B","- R$ 1,24 B","- R$ 13,33 B","R$ 4,66 B","R$ 1,06"
54,31/12/2010,"R$ 5,24 B","R$ 1,62 B","- R$ 14,21 B","- R$ 1,22 B","- R$ 12,99 B","R$ 4,42 B","R$ 1,01"
55,30/09/2010,"R$ 20,40 B","R$ 16,56 B","- R$ 25,73 B",NA,NA,"R$ 3,96 B","R$ 0,91"
56,30/06/2010,"R$ 20,20 B","R$ 16,35 B","- R$ 26,33 B",NA,NA,"R$ 4,19 B","R$ 0,96"
57,31/03/2010,"R$ 19,78 B","R$ 16,18 B","- R$ 25,46 B",NA,NA,"R$ 4,17 B","R$ 0,96"
58,31/12/2009,"R$ 19,35 B","R$ 16,05 B","- R$ 25,25 B",NA,NA,"R$ 3,93 B","R$ 0,90"
59,30/09/2009,"R$ 18,77 B","R$ 15,53 B","- R$ 30,89 B",NA,NA,"R$ 2,99 B","R$ 0,69"
60,30/06/2009,"R$ 17,63 B","R$ 14,40 B","- R$ 33,65 B",NA,NA,"R$ 3,05 B","R$ 0,70"
61,31/03/2009,"R$ 16,69 B","R$ 13,40 B","- R$ 30,26 B",NA,NA,"R$ 2,90 B","R$ 0,75"
62,31/12/2008,"R$ 15,73 B","R$ 12,44 B","- R$ 26,47 B",NA,NA,"R$ 2,70 B","R$ 0,69"
63,30/09/2008,"R$ 14,60 B","R$ 11,42 B","- R$ 10,62 B",NA,NA,"R$ 3,47 B","R$ 0,89"
64,30/06/2008,"R$ 14,37 B","R$ 11,36 B","- R$ 8,41 B",NA,NA,"R$ 3,62 B","R$ 0,93"
65,31/03/2008,"R$ 14,26 B","R$ 11,36 B","- R$ 7,37 B",NA,NA,"R$ 3,63 B","R$ 1,03"
66,31/12/2007,"R$ 14,03 B","R$ 11,24 B","- R$ 6,58 B",NA,NA,"R$ 3,99 B","R$ 1,13"
67,30/09/2007,"R$ 13,68 B","R$ 10,94 B","- R$ 6,68 B",NA,NA,"R$ 4,10 B","R$ 1,16"
68,30/06/2007,"R$ 13,58 B","R$ 10,77 B","- R$ 9,52 B",NA,NA,"R$ 4,76 B","R$ 1,35"
69,31/03/2007,"R$ 12,98 B","R$ 10,24 B","- R$ 9,16 B",NA,NA,"R$ 4,75 B","R$ 1,49"
