,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 20,04 B","R$ 9,98 B","R$ 4,05 B","- R$ 1,62 B","R$ 5,66 B","R$ 2,40 B","R$ 0,15",8
1,31/03/2024,"R$ 20,28 B","R$ 10,22 B","R$ 4,88 B","- R$ 1,57 B","R$ 6,45 B","R$ 3,70 B","R$ 0,23",8
2,31/12/2023,"R$ 19,99 B","R$ 10,69 B","R$ 5,43 B","- R$ 1,40 B","R$ 6,82 B","R$ 4,39 B","R$ 0,28",8
3,30/09/2023,"R$ 20,32 B","R$ 10,09 B","R$ 4,90 B","- R$ 1,59 B","R$ 6,48 B","R$ 3,91 B","R$ 0,25",8
4,30/06/2023,"R$ 18,90 B","R$ 9,26 B","R$ 3,45 B","- R$ 1,58 B","R$ 5,02 B","R$ 2,50 B","R$ 0,16",8
5,31/03/2023,"R$ 20,53 B","R$ 10,40 B","R$ 4,88 B","- R$ 1,46 B","R$ 6,33 B","R$ 3,70 B","R$ 0,23",8
6,31/12/2022,"R$ 22,69 B","R$ 11,71 B","R$ 5,41 B","- R$ 1,48 B","R$ 6,89 B","R$ 4,97 B","R$ 0,32",8
7,30/09/2022,"R$ 20,59 B","R$ 9,94 B","R$ 4,05 B","- R$ 1,44 B","R$ 5,49 B","R$ 3,11 B","R$ 0,20",8
8,30/06/2022,"R$ 17,99 B","R$ 8,61 B","R$ 4,03 B","- R$ 1,28 B","R$ 5,32 B","R$ 2,97 B","R$ 0,19",8
9,31/03/2022,"R$ 18,44 B","R$ 9,02 B","R$ 4,16 B","- R$ 1,27 B","R$ 5,43 B","R$ 3,41 B","R$ 0,22",8
10,31/12/2021,"R$ 22,01 B","R$ 11,51 B","R$ 5,09 B","- R$ 1,36 B","R$ 6,45 B","R$ 3,61 B","R$ 0,23",8
11,30/09/2021,"R$ 18,49 B","R$ 9,24 B","R$ 4,00 B","- R$ 1,32 B","R$ 5,32 B","R$ 3,55 B","R$ 0,23",8
12,30/06/2021,"R$ 15,71 B","R$ 7,75 B","R$ 3,89 B","- R$ 1,22 B","R$ 5,12 B","R$ 2,89 B","R$ 0,18",8
13,31/03/2021,"R$ 16,64 B","R$ 8,69 B","R$ 3,98 B","- R$ 1,21 B","R$ 5,19 B","R$ 2,63 B","R$ 0,17",8
14,31/12/2020,"R$ 18,56 B","R$ 10,36 B","R$ 7,42 B","- R$ 1,30 B","R$ 8,72 B","R$ 6,79 B","R$ 0,43",8
15,30/09/2020,"R$ 15,60 B","R$ 8,18 B","R$ 3,58 B","- R$ 1,26 B","R$ 4,83 B","R$ 2,27 B","R$ 0,14",8
