,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 3,36 B","- R$ 1,08 B","- R$ 1,70 B","R$ 1,31 B",8
1,31/03/2024,"R$ 718,20 M","- R$ 1,78 B","- R$ 2,30 B","- R$ 3,21 B",8
2,31/12/2023,"R$ 13,95 B","- R$ 2,26 B","- R$ 11,99 B","- R$ 1,35 B",8
3,30/09/2023,"R$ 7,92 B","- R$ 1,21 B","- R$ 1,40 B","R$ 5,40 B",8
4,30/06/2023,"R$ 3,42 B","- R$ 1,22 B","- R$ 1,71 B","- R$ 43,93 M",8
5,31/03/2023,"- R$ 576,27 M","- R$ 1,08 B","- R$ 1,02 B","- R$ 2,80 B",8
6,31/12/2022,"R$ 11,81 B","- R$ 1,10 B","- R$ 12,68 B","- R$ 2,42 B",8
7,30/09/2022,"R$ 6,11 B","- R$ 1,65 B","- R$ 926,49 M","R$ 3,66 B",8
8,30/06/2022,"R$ 2,20 B","- R$ 1,95 B","- R$ 11,45 M","R$ 814,22 M",8
9,31/03/2022,"R$ 519,76 M","- R$ 307,20 M","- R$ 2,72 B","- R$ 3,80 B",8
10,31/12/2021,"R$ 11,83 B","- R$ 2,68 B","- R$ 10,52 B","- R$ 1,15 B",8
11,30/09/2021,"R$ 6,40 B","- R$ 2,48 B","R$ 155,02 M","R$ 4,57 B",8
12,30/06/2021,"R$ 1,84 B","- R$ 855,12 M","- R$ 3,89 B","- R$ 4,11 B",8
13,31/03/2021,"R$ 2,84 B","- R$ 1,72 B","- R$ 1,78 B","R$ 195,73 M",8
14,31/12/2020,"R$ 8,39 B","- R$ 1,65 B","- R$ 9,58 B","- R$ 3,89 B",8
15,30/09/2020,"R$ 7,08 B","- R$ 2,66 B","- R$ 861,52 M","R$ 4,23 B",8
16,30/06/2020,"R$ 1,84 B","- R$ 814,92 M","R$ 1,99 B","R$ 3,54 B",8
17,31/03/2020,"R$ 1,54 B","- R$ 1,67 B","- R$ 147,58 M","R$ 1,30 B",8
18,31/12/2019,"R$ 9,63 B","- R$ 1,91 B","- R$ 10,35 B","- R$ 3,12 B",8
19,30/09/2019,"R$ 3,55 B","- R$ 1,65 B","- R$ 1,27 B","R$ 821,37 M",8
20,30/06/2019,"R$ 3,11 B","- R$ 894,36 M","- R$ 277,24 M","R$ 1,37 B",8
21,31/03/2019,"R$ 2,08 B","- R$ 383,14 M","- R$ 383,83 M","R$ 1,36 B",8
22,31/12/2018,"R$ 8,79 B","- R$ 1,30 B","- R$ 8,03 B","- R$ 738,52 M",8
23,30/09/2018,"R$ 5,26 B","- R$ 996,59 M","- R$ 2,63 B","R$ 1,58 B",8
24,30/06/2018,"R$ 3,08 B","R$ 2,17 B","- R$ 3,08 B","R$ 2,67 B",8
25,31/03/2018,"R$ 792,30 M","- R$ 3,56 B","R$ 521,56 M","- R$ 2,40 B",8
26,31/12/2017,"R$ 8,90 B","- R$ 1,10 B","- R$ 6,58 B","R$ 2,01 B",8
27,30/09/2017,"R$ 4,56 B","- R$ 647,37 M","- R$ 3,97 B","- R$ 389,59 M",8
28,30/06/2017,"R$ 2,42 B","- R$ 715,88 M","- R$ 461,91 M","R$ 1,50 B",8
29,31/03/2017,"R$ 1,98 B","- R$ 607,58 M","- R$ 1,86 B","- R$ 647,71 M",8
30,31/12/2016,"R$ 7,93 B","- R$ 1,38 B","- R$ 5,63 B","R$ 821,90 M",8
31,30/09/2016,"R$ 4,54 B","- R$ 839,16 M","- R$ 2,26 B","R$ 1,50 B",8
32,30/06/2016,"R$ 2,08 B","- R$ 1,32 B","- R$ 1,06 B","- R$ 455,03 M",8
33,31/03/2016,"- R$ 2,21 B","- R$ 2,36 B","- R$ 2,70 B","- R$ 7,61 B",8
34,31/12/2015,"R$ 10,99 B","- R$ 2,38 B","- R$ 4,70 B","R$ 4,13 B",8
35,30/09/2015,"R$ 5,49 B","- R$ 1,37 B","- R$ 2,08 B","R$ 2,78 B",8
36,30/06/2015,"R$ 3,87 B","- R$ 1,04 B","- R$ 2,73 B","- R$ 72,17 M",8
37,31/03/2015,"R$ 3,23 B","- R$ 1,20 B","- R$ 5,82 B","- R$ 2,84 B",8
38,31/12/2014,"R$ 8,77 B","- R$ 1,39 B","- R$ 3,38 B","R$ 4,22 B",8
39,30/09/2014,"R$ 2,93 B","- R$ 1,35 B","- R$ 2,50 B","- R$ 623,45 M",8
40,30/06/2014,"R$ 2,61 B","- R$ 1,09 B","- R$ 2,73 B","- R$ 1,27 B",8
41,31/03/2014,"R$ 1,58 B","- R$ 944,37 M","- R$ 4,53 B","- R$ 4,24 B",8
42,31/12/2013,"R$ 5,34 B","- R$ 1,09 B","R$ 2,11 B","R$ 6,45 B",8
43,30/09/2013,"R$ 7,48 B","- R$ 1,45 B","- R$ 5,81 B","R$ 352,07 M",8
44,30/06/2013,"R$ 2,43 B","- R$ 1,26 B","- R$ 5,68 B","- R$ 4,49 B",8
45,31/03/2013,"R$ 33,94 M","- R$ 4,12 M","R$ 0,00","R$ 29,81 M",8
46,31/12/2012,,,,,8
