,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"13,24","2,05","1,98","-3,29",NA,"0,50","6,14","3,28","12,21","9,36","-0,82","3,93",NA,"0,99","R$ 2,54 B","5,24%"
1,30/09/2024,"13,90","2,15","2,08","-3,46",NA,"0,52","6,44","3,44","12,51","9,60","-0,86","4,03",NA,"1,01","R$ 2,66 B","5,00%"
2,30/06/2024,"11,96","2,34","1,73","-4,16",NA,"0,62","5,10","3,49","9,51","6,96","-1,10","3,22",NA,"1,15","R$ 3,01 B","4,11%"
3,31/03/2024,"17,81","2,67","2,32","28,67",NA,"0,72","6,84","3,07","12,12","8,78","-1,44","4,12",NA,"1,27","R$ 3,39 B","2,77%"
4,31/12/2023,"28,50","3,78","3,42","36,97",NA,"1,17","10,23","10,58","14,36","10,20","-2,01","4,80",NA,"1,64","R$ 4,65 B","1,76%"
5,30/09/2023,"27,45","3,81","3,73","33,03",NA,"1,17","10,86","6,84","15,15","11,13","-2,22","5,20",NA,"1,63","R$ 4,62 B","2,17%"
6,30/06/2023,"28,82","3,91","4,56","-27,25",NA,"1,22","12,11","6,00","15,74","11,45","-2,53","5,92",NA,"1,59","R$ 4,60 B","2,55%"
7,31/03/2023,"32,99","4,25","5,25","-13,94",NA,"1,29","14,13","5,95","18,03","13,10","-2,68","6,70",NA,"1,64","R$ 4,84 B","2,32%"
8,31/12/2022,"24,92","3,20","3,89","-5,34",NA,"0,99","11,56","4,12","15,31","10,72","-2,21","5,15",NA,"1,31","R$ 3,70 B","3,80%"
9,30/09/2022,"42,14","4,58","6,22","-7,72",NA,"1,50","18,48","6,82","25,16","17,75","-3,33","8,46",NA,"2,05","R$ 5,21 B","2,36%"
10,30/06/2022,"48,07","4,23","6,88","-6,77",NA,"1,59","21,43","5,07","28,71","20,15","-5,09","9,22",NA,"2,13","R$ 4,73 B","1,88%"
11,31/03/2022,"47,91","3,63","7,04","-5,84",NA,"1,28","21,45","3,17","30,97","21,73","-5,33","10,17",NA,"1,85","R$ 4,12 B","1,54%"
12,31/12/2021,"107,90","5,63","16,07","-10,57",NA,"1,91","48,40","3,95",NA,NA,"-10,75",NA,NA,NA,"R$ 6,27 B","0,37%"
13,30/09/2021,NA,"7,49",NA,"-25,55",NA,"4,24",NA,"10,02",NA,"52,22","-372,30",NA,NA,"4,15","R$ 8,30 B","0,00%"
14,30/06/2021,"0,85","0,19","0,13","-0,08",NA,"0,03","0,36","0,29","7,31","5,17","-0,04","2,68",NA,"0,61","R$ 25,19 M","0,00%"
15,31/03/2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","5,96","5,19","0,00","2,14","-1,70","0,51","R$ 25,44 mil","0,00%"
16,31/12/2020,"1,23","0,25","0,19","-0,29","-0,29","0,05","0,54","0,66","6,02","4,28","-0,07","2,15","-3,19","0,56","R$ 21,54 M","0,00%"
17,31/12/2019,"0,56","0,22","0,08","0,23","0,22","0,04","0,23","-0,28","3,15","2,40","-0,05","1,16","3,01","0,61","R$ 5,10 M","0,00%"
