,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 4,90 B","R$ 1,29 B","R$ 3,72",346.494.097,0,0,346.494.097,363.409,0,0,363.409,346.130.688,0,346.130.688,151
1,31/03/2024,"R$ 4,72 B","R$ 1,27 B","R$ 3,67",346.016.041,0,0,346.016.041,378.947,0,0,378.947,345.637.094,0,345.637.094,151
2,31/12/2023,"R$ 3,98 B","R$ 1,23 B","R$ 3,55",346.016.041,0,0,346.016.041,406.229,0,0,406.229,345.609.812,0,345.609.812,151
3,30/09/2023,"R$ 3,96 B","R$ 1,21 B","R$ 3,51",346.016.041,0,0,346.016.041,456.673,0,0,456.673,345.559.368,0,345.559.368,151
4,30/06/2023,"R$ 3,76 B","R$ 1,18 B","R$ 3,40",346.016.041,0,0,346.016.041,686.8,0,0,686.8,345.329.241,0,345.329.241,151
5,31/03/2023,"R$ 3,76 B","R$ 1,14 B","R$ 3,29",346.016.041,0,0,346.016.041,686.8,0,0,686.8,345.329.241,0,345.329.241,151
6,31/12/2022,"R$ 3,73 B","R$ 1,16 B","R$ 3,35",346.016.041,0,0,346.016.041,686.8,0,0,686.8,345.329.241,0,345.329.241,151
7,30/09/2022,"R$ 3,47 B","R$ 1,14 B","R$ 3,29",345.759.521,0,0,345.759.521,686.8,0,0,686.8,345.072.721,0,345.072.721,151
8,30/06/2022,"R$ 2,98 B","R$ 1,12 B","R$ 3,24",345.759.521,0,0,345.759.521,480.4,0,0,480.4,345.279.121,0,345.279.121,151
9,31/03/2022,"R$ 3,21 B","R$ 1,14 B","R$ 3,28",345.759.521,0,0,345.759.521,0.0,0,0,0.0,345.759.521,0,345.759.521,151
10,31/12/2021,"R$ 3,28 B","R$ 1,11 B","R$ 3,22",345.759.521,0,0,345.759.521,0.0,0,0,0.0,345.759.521,0,345.759.521,151
11,30/09/2021,"R$ 1,96 B","R$ 1,11 B","R$ 3,21",345.759.521,0,0,345.759.521,0.0,0,0,0.0,345.759.521,0,345.759.521,151
12,30/06/2021,"R$ 847,49 M","R$ 132,54 M","R$ 112,08",1.182.510,0,0,1.182.510,0.0,0,0,0.0,1.182.510,0,1.182.510,151
13,31/03/2021,"R$ 599,00 M","R$ 142,16 M","R$ 123,94 mil",1.147,0,0,1.147,0.0,0,0,0.0,1.147,0,1.147,151
14,31/12/2020,"R$ 430,03 M","R$ 85,06 M","R$ 87,60",971.039,0,0,971.039,0.0,0,0,0.0,971.039,0,971.039,151
15,31/12/2019,"R$ 116,38 M","R$ 23,11 M","R$ 100,47",230.000,0,0,230.000,0.0,0,0,0.0,230.000,0,230.000,151
