,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 724,08 M","R$ 1,17 B","R$ 475,77 M","R$ 923,51 M",151
1,31/03/2024,"R$ 118,14 M","- R$ 1,04 B","R$ 316,67 M","- R$ 604,76 M",151
2,31/12/2023,"R$ 125,88 M","- R$ 453,93 M","- R$ 355,90 M","- R$ 683,95 M",151
3,30/09/2023,"R$ 139,86 M","R$ 341,12 M","- R$ 100,84 M","R$ 380,13 M",151
4,30/06/2023,"- R$ 168,65 M","R$ 779,31 M","R$ 148,97 M","R$ 759,63 M",151
5,31/03/2023,"- R$ 347,60 M","R$ 1,26 B","- R$ 39,32 M","R$ 868,56 M",151
6,31/12/2022,"- R$ 693,61 M","R$ 1,58 B","R$ 53,23 M","R$ 934,92 M",151
7,30/09/2022,"- R$ 675,39 M","R$ 630,45 M","R$ 817,52 M","R$ 772,59 M",151
8,30/06/2022,"- R$ 698,97 M","R$ 583,36 M","R$ 1,65 B","R$ 1,53 B",151
9,31/03/2022,"- R$ 705,94 M","R$ 112,09 M","R$ 2,18 B","R$ 1,58 B",151
10,31/12/2021,"- R$ 592,59 M","- R$ 116,46 M","R$ 2,29 B","R$ 1,58 B",151
11,30/09/2021,"- R$ 324,77 M","R$ 62,78 M","R$ 1,28 B","R$ 850,17 M",151
12,30/06/2021,"- R$ 303,08 M","- R$ 280,00 mil","R$ 424,91 M","R$ 121,55 M",151
13,31/03/2021,"- R$ 182,39 M","R$ 1,54 M","R$ 285,41 M","R$ 104,56 M",151
14,31/12/2020,"- R$ 75,11 M","- R$ 280,00 mil","R$ 153,37 M","R$ 77,97 M",151
15,31/12/2019,"R$ 22,27 M","R$ 1,37 M","- R$ 19,30 M","R$ 4,33 M",151
