,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"5,30%","6,52%","8,03%","9,88%","-12,10%","-1,58%","17,94%","-2,61%","9,22%","15,01%","0,61","9,01","8,01","5,55"
1,31/03/2024,"4,58%","6,15%","6,94%","9,32%","-7,09%","-0,88%","17,25%","-1,51%","8,96%","14,78%","0,58","8,69","7,69","5,36"
2,31/12/2023,"6,00%","7,52%","9,09%","11,40%","8,97%","1,06%","20,13%","1,81%","10,89%","16,47%","0,59","7,66","6,66","4,45"
3,30/09/2023,"-5,82%","-6,18%","-8,82%","-9,36%","-61,80%","-18,92%","16,52%","-39,79%","-14,67%","-8,87%","0,48","7,66","6,66","-8,92"
4,30/06/2023,"-5,88%","-6,32%","-8,91%","-9,57%","-61,65%","-18,90%","16,14%","-39,74%","-14,91%","-9,20%","0,48","7,65","6,65","-8,35"
5,31/03/2023,"-5,61%","-6,03%","-8,49%","-9,14%","-63,27%","-19,67%","16,36%","-40,97%","-13,29%","-7,72%","0,48","8,07","7,07","-10,04"
6,31/12/2022,"-6,21%","-6,47%","-9,41%","-9,81%","-64,95%","-20,06%","14,95%","-42,80%","-14,41%","-8,90%","0,47","8,47","7,47","-9,02"
7,30/09/2022,"4,98%","5,40%","7,54%","8,18%","-1,21%","-0,39%","18,57%","-0,73%","10,91%","15,90%","0,53","3,27","2,27","5,33"
8,30/06/2022,"4,35%","4,69%","6,59%","7,10%","2,99%","0,88%","17,96%","1,68%","9,83%","14,79%","0,53","3,26","2,26","5,48"
9,31/03/2022,"4,02%","4,45%","6,09%","6,74%","3,98%","1,19%","16,88%","2,26%","8,14%","12,96%","0,53","3,22","2,22","5,63"
10,31/12/2021,"4,20%","4,68%","6,36%","7,10%","5,62%","1,51%","16,25%","2,67%","7,67%","12,23%","0,56","3,24","2,24","5,90"
11,30/09/2021,"6,07%","6,89%","9,20%","10,44%","11,15%","2,97%","21,13%","5,02%","11,52%","15,78%","0,59","3,10","2,10","4,43"
12,30/06/2021,"7,48%","8,58%","11,34%","13,00%","7,96%","2,20%","22,67%","3,69%","13,83%","17,95%","0,60","3,39","2,39","4,76"
13,31/03/2021,"6,58%","7,55%","9,96%","11,44%","7,20%","1,96%","22,95%","3,52%","12,79%","17,09%","0,56","3,35","2,35","4,02"
14,31/12/2020,"7,25%","8,40%","10,98%","12,72%","11,11%","2,90%","24,44%","5,29%","13,62%","18,14%","0,55","3,73","2,73","3,81"
15,30/09/2020,"1,60%","1,83%","2,43%","2,78%","-1,57%","-0,44%","19,21%","-0,90%","3,62%","8,53%","0,49","3,76","2,76","9,60"
16,30/06/2020,"6,05%","5,24%","9,16%","7,94%","35,76%","7,14%","24,74%","9,94%","7,88%","12,49%","0,72","3,62","2,62","5,40"
17,31/03/2020,"6,92%","5,97%","10,48%","9,05%","37,43%","7,37%","25,03%","10,15%","8,88%","13,39%","0,73","3,67","2,67","4,92"
18,31/12/2019,"7,88%","6,68%","11,94%","10,13%","39,17%","7,43%","24,99%","9,92%","9,61%","14,00%","0,75","3,83","2,83","4,15"
19,30/09/2019,"11,19%","9,17%","16,95%","13,90%","53,55%","10,17%","24,85%","13,76%","13,71%","18,16%","0,74","3,58","2,58","3,74"
20,30/06/2019,"6,04%","4,92%","9,15%","7,45%","8,21%","1,59%","17,64%","2,24%","7,80%","12,47%","0,71","5,01","4,01","6,02"
21,31/03/2019,"8,58%","6,69%","13,00%","10,13%","7,07%","1,59%","18,44%","1,92%","8,82%","13,34%","0,83","5,08","4,08","5,66"
22,31/12/2018,"7,86%","6,01%","11,91%","9,10%","4,83%","1,11%","18,57%","1,38%","8,04%","12,59%","0,80","5,27","4,27","6,18"
23,30/09/2018,"10,36%","7,63%","15,70%","11,57%","4,88%","1,17%","20,08%","1,32%","9,37%","13,67%","0,89","5,26","4,26","5,55"
24,30/06/2018,"12,11%","9,02%","18,34%","13,67%","6,58%","1,56%","21,28%","1,80%","11,17%","15,54%","0,87","5,16","4,16","5,03"
25,31/03/2018,"10,78%","7,93%","16,34%","12,01%","5,68%","1,33%","21,25%","1,66%","9,99%","14,51%","0,80","4,44","3,44","4,38"
26,31/12/2017,"11,08%","8,05%","16,78%","12,20%","3,70%","0,87%","21,61%","1,10%","10,38%","14,97%","0,79","4,35","3,35","4,22"
27,30/09/2017,"8,30%","5,96%","12,57%","9,04%","-4,53%","-1,09%","19,80%","-1,56%","8,23%","13,21%","0,70","4,16","3,16","4,95"
28,30/06/2017,"6,07%","4,46%","9,19%","6,76%","-7,84%","-1,98%","19,19%","-2,85%","6,70%","11,81%","0,70","4,21","3,21","5,61"
29,31/03/2017,"5,54%","4,11%","8,39%","6,23%","-7,93%","-1,97%","17,87%","-2,97%","6,57%","11,71%","0,66","4,28","3,28","5,48"
30,31/12/2016,"4,33%","3,15%","6,56%","4,77%","-8,54%","-2,10%","16,62%","-3,24%","5,33%","10,47%","0,65","4,27","3,27","6,22"
31,30/09/2016,"1,39%","1,02%","2,11%","1,55%","-5,08%","-1,30%","14,57%","-1,96%","1,82%","6,86%","0,66","4,14","3,14","8,79"
32,30/06/2016,"3,06%","2,21%","4,63%","3,35%","-2,44%","-0,64%","15,34%","-0,92%","3,73%","8,61%","0,70","3,96","2,96","7,38"
33,31/03/2016,"3,43%","2,42%","5,20%","3,67%","-2,38%","-0,62%","14,47%","-0,89%","3,74%","8,40%","0,70","4,03","3,03","7,84"
34,31/12/2015,"6,04%","4,28%","9,16%","6,48%","1,04%","0,28%","14,86%","0,36%","5,97%","10,29%","0,78","4,07","3,07","6,51"
35,30/09/2015,"14,88%","10,35%","22,55%","15,68%","19,14%","4,83%","19,21%","5,53%","13,54%","17,48%","0,87","3,92","2,92","3,85"
36,30/06/2015,"15,38%","10,02%","23,30%","15,18%","16,12%","4,09%","18,32%","5,01%","12,14%","16,24%","0,82","3,80","2,80","4,15"
37,31/03/2015,"15,51%","10,42%","23,50%","15,79%","16,70%","4,57%","19,68%","6,04%","14,07%","18,31%","0,76","3,83","2,83","3,49"
38,31/12/2014,"15,82%","10,53%","23,98%","15,95%","19,06%","5,10%","21,66%","7,18%","15,11%","19,61%","0,71","3,76","2,76","3,42"
39,30/09/2014,"8,76%","7,10%","13,27%","10,75%","8,01%","2,09%","18,01%","3,40%","10,16%","15,22%","0,61","3,96","2,96","5,36"
40,30/06/2014,"15,49%","13,14%","23,47%","19,91%","23,49%","4,97%","25,27%","8,24%","17,30%","22,39%","0,60","3,94","2,94","2,99"
41,31/03/2014,"15,98%","12,93%","24,21%","19,59%","22,20%","5,83%","26,55%","8,86%","17,98%","23,06%","0,66","3,66","2,66","2,98"
42,31/12/2013,"14,89%","11,78%","22,56%","17,85%","19,41%","5,01%","26,10%","7,91%","17,59%","22,86%","0,63","3,74","2,74","3,11"
43,30/09/2013,"19,58%","13,94%","29,67%","21,12%","19,13%","5,20%","25,48%","7,93%","18,60%","23,66%","0,66","3,84","2,84","2,26"
44,30/06/2013,"14,12%","9,99%","21,40%","15,14%","11,83%","3,51%","19,93%","4,89%","13,13%","17,98%","0,72","4,73","3,73","2,90"
45,31/03/2013,"13,48%","9,84%","20,42%","14,91%","10,78%","3,30%","19,91%","4,67%","13,09%","17,77%","0,71","3,81","2,81","2,93"
46,31/12/2012,"15,53%","10,96%","23,53%","16,60%","13,16%","3,86%","21,73%","5,57%","14,42%","19,13%","0,69","3,88","2,88","2,94"
47,30/09/2012,"13,86%","9,65%","21,00%","14,62%","10,96%","3,52%","23,55%","5,02%","13,07%","17,85%","0,70","3,68","2,68","2,80"
48,30/06/2012,"13,72%","10,04%","20,79%","15,21%","8,38%","2,87%","23,48%","3,89%","12,48%","17,42%","0,74","3,37","2,37","2,83"
49,31/03/2012,"13,85%","10,18%","20,99%","15,43%","8,13%","2,95%","23,94%","4,05%","12,41%","17,60%","0,73","3,27","2,27","2,79"
50,31/12/2011,"15,06%","10,90%","22,81%","16,51%","9,33%","3,24%","23,82%","4,47%","12,57%","17,82%","0,72","3,41","2,41","2,74"
51,30/09/2011,"15,85%","11,49%","24,01%","17,41%","23,01%","8,08%","24,14%","11,44%","12,88%","18,23%","0,71","3,11","2,11","2,53"
52,30/06/2011,"16,60%","12,66%","25,16%","19,18%","11,74%","4,44%","25,87%","6,28%","15,38%","20,74%","0,71","2,92","1,92","1,83"
53,31/03/2011,"20,14%","15,78%","30,52%","23,91%","14,86%","5,19%","29,45%","7,79%","18,02%","23,42%","0,67","2,75","1,75","1,38"
54,31/12/2010,"12,94%","18,12%","19,61%","27,45%","19,92%","6,14%","28,80%","8,84%","19,08%","24,50%","0,70","2,88","1,88","1,23"
55,30/09/2010,"11,34%","16,65%","17,18%","25,23%","25,60%","8,60%","33,60%","14,48%","20,96%",NA,"0,59","2,85","1,85",NA
56,30/06/2010,"10,36%","15,13%","15,70%","22,92%","23,34%","7,90%","33,08%","13,15%","19,74%",NA,"0,60","2,64","1,64",NA
57,31/03/2010,"9,71%","14,57%","14,71%","22,07%","21,31%","6,67%","31,89%","11,56%","17,71%",NA,"0,58","2,86","1,86",NA
58,31/12/2009,"8,99%","13,50%","13,62%","20,45%","21,57%","6,39%","30,07%","11,13%","16,50%",NA,"0,57","3,24","2,24",NA
59,30/09/2009,"10,41%","15,42%","15,77%","23,36%","19,02%","6,87%","28,96%","11,89%","19,91%",NA,"0,58","2,98","1,98",NA
60,30/06/2009,"11,08%","16,18%","16,79%","24,52%","24,34%","8,73%","30,26%","14,08%","20,76%",NA,"0,62","2,95","1,95",NA
61,31/03/2009,"12,17%","19,30%","18,45%","29,24%","37,44%","11,91%","32,57%","18,84%","22,60%",NA,"0,63","3,20","2,20",NA
62,31/12/2008,"12,26%","19,62%","18,57%","29,73%","36,52%","10,90%","32,58%","18,09%","22,52%",NA,"0,60","3,37","2,37",NA
63,30/09/2008,"8,91%","13,68%","13,50%","20,73%","36,35%","11,05%","28,65%","18,66%","15,28%",NA,"0,59","2,77","1,77",NA
64,30/06/2008,"6,51%","9,78%","9,86%","14,82%","28,53%","10,13%","26,70%","17,36%","13,05%",NA,"0,58","2,79","1,79",NA
65,31/03/2008,"8,15%","13,36%","12,35%","20,25%","67,80%","13,33%","28,44%","21,82%","15,63%",NA,"0,61","3,14","2,14",NA
66,31/12/2007,"8,25%","13,50%","12,50%","20,46%","71,41%","12,59%","28,98%","21,58%","15,79%",NA,"0,58","3,35","2,35",NA
67,30/09/2007,"10,84%","17,91%","16,43%","27,13%","66,51%","11,32%","31,66%","16,60%","18,91%",NA,"0,68","3,29","2,29",NA
68,30/06/2007,"7,73%","11,66%","11,71%","17,67%","27,77%","5,77%","29,10%","8,49%","13,77%",NA,"0,68","2,82","1,82",NA
69,31/03/2007,"4,41%","6,58%","6,68%","9,97%","-8,71%","-1,84%","24,18%","-2,91%","8,56%",NA,"0,63","5,09","4,09",NA
70,31/12/2006,NA,NA,NA,NA,NA,NA,"24,02%","-2,77%","7,82%",NA,NA,"5,67","4,67",NA
71,30/09/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5,87","4,87",NA
72,30/06/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,81","3,81",NA
73,31/03/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,73","3,73",NA
74,31/12/2005,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",NA,"0,00","1,00","0,00",NA
75,30/09/2005,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",NA,"0,00","1,00","0,00",NA
76,30/06/2005,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",NA,"0,00","29,30","28,30",NA
77,31/03/2005,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",NA,"0,00","27,31","26,31",NA
78,31/12/2004,NA,NA,NA,NA,NA,NA,"0,00%","0,00%","0,00%",NA,NA,"27,30","26,30",NA
