,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 569,57 M","- R$ 545,78 M","- R$ 28,43 M","- R$ 4,65 M",71
1,31/03/2024,"R$ 402,02 M","- R$ 597,05 M","- R$ 15,44 M","- R$ 210,47 M",71
2,31/12/2023,"R$ 510,08 M","- R$ 225,22 M","- R$ 14,20 M","R$ 270,66 M",71
3,30/09/2023,"R$ 243,76 M","- R$ 201,76 M","- R$ 139,78 M","- R$ 97,78 M",71
4,30/06/2023,"R$ 408,69 M","- R$ 169,34 M","- R$ 147,51 M","R$ 91,84 M",71
5,31/03/2023,"R$ 233,40 M","R$ 235,82 M","- R$ 485,77 M","- R$ 16,55 M",71
6,31/12/2022,"- R$ 199,69 M","R$ 1,65 B","- R$ 1,42 B","R$ 31,11 M",71
7,30/09/2022,"R$ 434,44 M","- R$ 342,51 M","- R$ 95,71 M","- R$ 3,78 M",71
8,30/06/2022,"- R$ 52,79 M","- R$ 846,10 M","R$ 902,80 M","R$ 3,90 M",71
9,31/03/2022,"R$ 18,80 M","- R$ 307,30 M","- R$ 95,62 M","- R$ 384,12 M",71
10,31/12/2021,"R$ 269,38 M","- R$ 237,94 M","R$ 256,81 M","R$ 288,25 M",71
11,30/09/2021,"R$ 168,38 M","R$ 2,30 B","- R$ 2,43 B","R$ 34,59 M",71
12,30/06/2021,"- R$ 687,72 M","- R$ 2,54 B","R$ 2,98 B","- R$ 243,38 M",71
13,31/03/2021,"R$ 207,92 M","- R$ 1,48 B","R$ 939,54 M","- R$ 335,88 M",71
14,31/12/2020,"R$ 663,09 M","- R$ 56,92 M","- R$ 221,69 M","R$ 384,48 M",71
15,30/09/2020,"R$ 1,34 B","- R$ 2,32 B","R$ 890,54 M","- R$ 96,05 M",71
16,30/06/2020,"R$ 124,56 M","- R$ 92,03 M","- R$ 464,92 M","- R$ 432,39 M",71
17,31/03/2020,"R$ 208,21 M","- R$ 233,57 M","- R$ 173,82 M","- R$ 199,18 M",71
18,31/12/2019,"R$ 212,57 M","R$ 670,09 M","- R$ 342,06 M","R$ 540,60 M",71
19,30/09/2019,"- R$ 160,70 M","- R$ 923,56 M","R$ 1,20 B","R$ 117,96 M",71
20,30/06/2019,"R$ 245,22 M","- R$ 211,47 M","- R$ 85,67 M","- R$ 51,92 M",71
21,31/03/2019,"R$ 154,46 M","R$ 4,90 M","- R$ 476,70 M","- R$ 317,34 M",71
22,31/12/2018,"R$ 134,06 M","- R$ 183,42 M","R$ 399,77 M","R$ 350,40 M",71
23,30/09/2018,"R$ 59,88 M","R$ 189,24 M","- R$ 434,45 M","- R$ 185,33 M",71
24,30/06/2018,"- R$ 150,24 M","- R$ 1,54 B","R$ 2,06 B","R$ 367,45 M",71
25,31/03/2018,"- R$ 2,20 M","- R$ 129,97 M","R$ 36,77 M","- R$ 95,40 M",71
26,31/12/2017,"- R$ 137,79 M","- R$ 262,88 M","R$ 418,85 M","R$ 18,19 M",71
27,30/09/2017,"R$ 155,74 M","- R$ 196,84 M","R$ 30,87 M","- R$ 10,22 M",71
28,30/06/2017,"- R$ 202,39 M","- R$ 208,84 M","- R$ 12,53 M","- R$ 423,76 M",71
29,31/03/2017,"R$ 210,18 M","- R$ 143,22 M","- R$ 49,55 M","R$ 17,42 M",71
30,31/12/2016,"- R$ 399,15 M","- R$ 93,72 M","R$ 209,28 M","- R$ 283,59 M",71
31,30/09/2016,"R$ 609,78 M","- R$ 118,36 M","- R$ 89,96 M","R$ 401,46 M",71
32,30/06/2016,"R$ 306,39 M","- R$ 181,76 M","- R$ 219,80 M","- R$ 95,17 M",71
33,31/03/2016,"R$ 625,81 M","- R$ 132,75 M","- R$ 294,90 M","R$ 198,16 M",71
34,31/12/2015,"R$ 681,99 M","- R$ 147,16 M","- R$ 232,69 M","R$ 302,15 M",71
35,30/09/2015,"R$ 482,70 M","- R$ 279,08 M","- R$ 171,24 M","R$ 32,38 M",71
36,30/06/2015,"- R$ 399,06 M","- R$ 455,85 M","R$ 326,56 M","- R$ 528,35 M",71
37,31/03/2015,"R$ 213,86 M","- R$ 94,96 M","R$ 121,24 M","R$ 240,13 M",71
38,31/12/2014,"R$ 128,42 M","R$ 556,63 M","- R$ 660,10 M","R$ 24,95 M",71
39,30/09/2014,"R$ 156,07 M","- R$ 1,24 B","- R$ 121,23 M","- R$ 1,20 B",71
40,30/06/2014,"R$ 188,27 M","- R$ 135,94 M","R$ 832,33 M","R$ 884,66 M",71
41,31/03/2014,"R$ 112,72 M","R$ 1,07 B","- R$ 1,04 B","R$ 147,97 M",71
42,31/12/2013,"R$ 619,76 M","- R$ 1,54 B","- R$ 325,15 M","- R$ 1,24 B",71
43,30/09/2013,"R$ 156,03 M","- R$ 177,77 M","- R$ 228,24 M","- R$ 249,97 M",71
44,30/06/2013,"R$ 327,76 M","- R$ 214,36 M","R$ 1,49 B","R$ 1,60 B",71
45,31/03/2013,"R$ 202,77 M","- R$ 209,81 M","R$ 212,61 M","R$ 205,57 M",71
46,31/12/2012,"R$ 2,07 M","- R$ 349,26 M","- R$ 451,87 M","- R$ 799,07 M",71
47,30/09/2012,"R$ 87,72 M","- R$ 204,77 M","R$ 770,77 M","R$ 653,72 M",71
48,30/06/2012,"R$ 191,21 M","- R$ 192,11 M","- R$ 138,76 M","- R$ 139,66 M",71
49,31/03/2012,"R$ 175,98 M","- R$ 189,11 M","- R$ 96,80 M","- R$ 109,93 M",71
50,31/12/2011,"R$ 149,85 M","- R$ 330,79 M","R$ 512,37 M","R$ 331,43 M",71
51,30/09/2011,"R$ 155,15 M","- R$ 492,78 M","R$ 341,88 M","R$ 4,25 M",71
52,30/06/2011,"R$ 156,95 M","- R$ 210,68 M","R$ 117,92 M","R$ 64,18 M",71
53,31/03/2011,"R$ 10,06 M","- R$ 166,03 M","R$ 14,54 M","- R$ 141,43 M",71
