,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 29,27 M","R$ 8,02 M","R$ 4,02 M","- R$ 4,07 M","R$ 8,09 M","R$ 2,52 M","R$ 0,12",398
1,31/03/2024,"R$ 35,44 M","R$ 10,93 M","R$ 6,85 M","- R$ 3,88 M","R$ 10,73 M","R$ 4,58 M","R$ 0,22",398
2,31/12/2023,"R$ 33,64 M","R$ 10,69 M","R$ 5,89 M","- R$ 2,19 M","R$ 8,08 M","R$ 4,14 M","R$ 0,20",398
3,30/09/2023,"R$ 35,03 M","R$ 11,00 M","R$ 6,47 M","- R$ 3,70 M","R$ 10,18 M","R$ 4,48 M","R$ 0,22",398
4,30/06/2023,"R$ 35,13 M","R$ 11,62 M","R$ 8,20 M","- R$ 3,86 M","R$ 12,06 M","R$ 5,62 M","R$ 0,27",398
5,31/03/2023,"R$ 32,77 M","R$ 10,07 M","R$ 6,36 M","- R$ 3,52 M","R$ 9,89 M","R$ 4,25 M","R$ 0,82",398
6,31/12/2022,"R$ 33,61 M","R$ 10,51 M","R$ 3,17 M","- R$ 3,40 M","R$ 6,58 M","R$ 1,46 M","R$ 0,28",398
7,30/09/2022,"R$ 33,39 M","R$ 8,37 M","R$ 4,93 M","- R$ 3,32 M","R$ 8,25 M","R$ 3,32 M","R$ 0,64",398
8,30/06/2022,"R$ 36,40 M","R$ 9,98 M","R$ 5,21 M","- R$ 4,02 M","R$ 9,23 M","R$ 1,70 M","R$ 0,33",398
9,31/03/2022,"R$ 34,20 M","R$ 9,46 M","R$ 6,33 M","- R$ 4,22 M","R$ 10,55 M","R$ 4,74 M","R$ 0,91",398
10,31/12/2021,"R$ 32,85 M","R$ 9,51 M","R$ 4,14 M","- R$ 3,99 M","R$ 8,13 M","- R$ 1,31 M","- R$ 0,25",398
11,30/09/2021,"R$ 36,36 M","R$ 12,60 M","R$ 6,72 M","- R$ 4,21 M","R$ 10,92 M","R$ 5,98 M","R$ 1,15",398
