,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 14,76 B","R$ 4,89 B","- R$ 1,57 B","- R$ 1,26 B","- R$ 305,00 M","- R$ 481,00 M","- R$ 0,53",33
1,31/03/2024,"R$ 15,05 B","R$ 4,72 B","- R$ 2,19 B","- R$ 1,30 B","- R$ 885,00 M","R$ 125,00 M","R$ 0,14",33
2,31/12/2023,"R$ 14,94 B","R$ 4,36 B","- R$ 4,18 B","- R$ 1,37 B","- R$ 2,80 B","- R$ 2,27 B","- R$ 2,52",33
3,30/09/2023,"R$ 17,36 B","R$ 4,77 B","- R$ 7,72 B","- R$ 1,25 B","- R$ 6,48 B","- R$ 11,50 B","- R$ 12,74",33
4,30/06/2023,"R$ 19,47 B","R$ 4,70 B","- R$ 7,99 B","- R$ 1,40 B","- R$ 6,59 B","- R$ 11,85 B","- R$ 13,13",33
5,31/03/2023,"R$ 22,66 B","R$ 5,18 B","- R$ 7,43 B","- R$ 1,52 B","- R$ 5,91 B","- R$ 12,31 B","- R$ 13,64",33
6,31/12/2022,"R$ 25,81 B","R$ 5,02 B","- R$ 7,81 B","- R$ 1,61 B","- R$ 6,20 B","- R$ 12,91 B","- R$ 14,31",33
7,30/09/2022,"R$ 27,99 B","R$ 8,59 B","R$ 1,17 B","- R$ 1,96 B","R$ 3,13 B","R$ 42,89 M","R$ 0,05",33
8,30/06/2022,"R$ 28,84 B","R$ 8,82 B","R$ 1,38 B","- R$ 1,91 B","R$ 3,29 B","R$ 494,99 M","R$ 0,55",33
9,31/03/2022,"R$ 26,52 B","R$ 7,99 B","R$ 1,14 B","- R$ 1,64 B","R$ 2,78 B","R$ 570,08 M","R$ 0,63",33
10,31/12/2021,"R$ 22,70 B","R$ 6,76 B","R$ 756,17 M","- R$ 1,30 B","R$ 2,06 B","R$ 543,80 M","R$ 0,60",33
11,30/09/2021,"R$ 16,93 B","R$ 5,05 B","R$ 432,54 M","- R$ 972,37 M","R$ 1,40 B","R$ 69,75 M","R$ 0,08",33
12,30/06/2021,"R$ 13,32 B","R$ 3,83 B","R$ 186,11 M","- R$ 687,23 M","R$ 873,34 M","- R$ 214,63 M","- R$ 0,24",33
13,31/03/2021,"R$ 11,37 B","R$ 3,25 B","R$ 127,49 M","- R$ 612,16 M","R$ 739,65 M","- R$ 266,41 M","- R$ 0,48",33
14,31/12/2020,"R$ 10,12 B","R$ 2,88 B","R$ 180,57 M","- R$ 601,76 M","R$ 782,34 M","- R$ 210,76 M","- R$ 0,38",33
15,30/09/2020,"R$ 9,12 B","R$ 2,65 B","R$ 192,31 M","- R$ 582,80 M","R$ 775,11 M","- R$ 175,29 M","- R$ 0,31",33
16,30/06/2020,"R$ 8,14 B","R$ 2,40 B","R$ 151,79 M","- R$ 565,37 M","R$ 717,16 M","- R$ 233,99 M","- R$ 0,45",33
17,31/03/2020,"R$ 7,18 B","R$ 2,13 B","R$ 114,07 M","- R$ 542,69 M","R$ 656,77 M","- R$ 286,96 M","- R$ 0,55",33
18,31/12/2019,"R$ 6,77 B","R$ 2,01 B","R$ 103,66 M","- R$ 522,70 M","R$ 626,36 M","- R$ 318,24 M","- R$ 0,61",33
19,30/09/2019,"R$ 6,42 B","R$ 1,79 B","- R$ 15,91 M","- R$ 499,32 M","R$ 483,41 M","- R$ 437,03 M","- R$ 0,95",33
20,30/06/2019,"R$ 6,30 B","R$ 1,70 B","- R$ 28,93 M","- R$ 479,51 M","R$ 450,58 M","- R$ 440,29 M","- R$ 0,96",33
21,31/03/2019,"R$ 6,29 B","R$ 1,67 B","- R$ 28,21 M","- R$ 455,76 M","R$ 427,55 M","- R$ 421,53 M","- R$ 0,92",33
22,31/12/2018,"R$ 6,49 B","R$ 1,67 B","- R$ 22,84 M","- R$ 435,15 M","R$ 412,32 M","- R$ 397,43 M","- R$ 0,87",33
23,30/09/2018,"R$ 7,16 B","R$ 1,82 B","R$ 213,71 M","- R$ 398,42 M","R$ 612,13 M","- R$ 364,62 M","- R$ 0,80",33
24,30/06/2018,"R$ 7,14 B","R$ 1,75 B","R$ 232,29 M","- R$ 373,72 M","R$ 606,01 M","- R$ 346,87 M","- R$ 0,76",33
