,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"31,98%","11,00%","48,45%","16,67%","1,64%","-1,96%","33,16%","-3,26%","-10,62%","-2,07%","0,60","-0,85","-1,85","-86,11"
1,31/03/2024,"97,81%","18,50%","148,20%","28,03%","-0,44%","0,48%","31,37%","0,83%","-14,52%","-5,88%","0,58","-0,91","-1,91","-29,61"
2,31/12/2023,"-413,44%","43,12%","-626,42%","65,34%","8,52%","-7,26%","29,15%","-15,21%","-27,96%","-18,77%","0,48","-0,94","-1,94","-7,76"
3,30/09/2023,"-19,73%","-16,35%","-29,89%","-24,77%","-78,17%","-24,41%","27,47%","-66,22%","-44,49%","-37,30%","0,37","-0,74","-1,74","-3,28"
4,30/06/2023,"-22,71%","-18,72%","-34,42%","-28,37%","-78,42%","-27,32%","24,13%","-60,85%","-41,02%","-33,83%","0,45","-0,83","-1,83","-3,04"
5,31/03/2023,"-21,32%","-17,75%","-32,30%","-26,90%","-80,34%","-28,10%","22,86%","-54,35%","-32,77%","-26,08%","0,52","-0,92","-1,92","-3,47"
6,31/12/2022,"-24,36%","-20,18%","-36,91%","-30,57%","-81,15%","-29,00%","19,46%","-50,03%","-30,26%","-24,03%","0,58","-1,17","-2,17","-3,27"
7,30/09/2022,"3,41%","3,14%","5,17%","4,75%","0,27%","0,10%","30,68%","0,15%","4,18%","11,18%","0,65","3,20","2,20","5,26"
8,30/06/2022,"4,20%","3,91%","6,36%","5,93%","3,15%","1,15%","30,60%","1,72%","4,78%","11,40%","0,67","2,87","1,87","3,97"
9,31/03/2022,"10,27%","7,53%","15,56%","11,40%","6,18%","2,91%","30,11%","2,15%","4,29%","10,47%","1,35","2,86","1,86","4,42"
10,31/12/2021,"6,26%","4,70%","9,48%","7,12%","5,73%","2,41%","29,79%","2,40%","3,33%","9,06%","1,00","2,80","1,80","4,68"
11,30/09/2021,"4,14%","2,98%","6,27%","4,51%","0,73%","0,37%","29,84%","0,41%","2,55%","8,30%","0,89","2,77","1,77","6,40"
12,30/06/2021,"2,14%","1,45%","3,24%","2,20%","-3,85%","-1,31%","28,79%","-1,61%","1,40%","6,56%","0,81","2,73","1,73","8,60"
13,31/03/2021,"1,38%","0,96%","2,08%","1,46%","-4,73%","-1,65%","28,59%","-2,34%","1,12%","6,51%","0,70","2,13","1,13","1,00"
