,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 241,00 M","R$ 198,00 M","R$ 1,51 B","R$ 1,47 B",33
1,31/03/2024,"- R$ 669,00 M","- R$ 100,00 M","R$ 1,26 B","R$ 495,00 M",33
2,31/12/2023,"- R$ 245,00 M","R$ 981,00 M","- R$ 1,46 B","- R$ 721,00 M",33
3,30/09/2023,"- R$ 5,75 B","R$ 1,94 B","R$ 850,70 M","- R$ 2,96 B",33
4,30/06/2023,"- R$ 7,49 B","R$ 1,52 B","R$ 5,20 B","- R$ 764,99 M",33
5,31/03/2023,"- R$ 8,53 B","R$ 1,22 B","R$ 6,69 B","- R$ 620,99 M",33
6,31/12/2022,"- R$ 6,21 B","- R$ 322,11 M","R$ 6,38 B","- R$ 148,99 M",33
7,30/09/2022,"- R$ 616,19 M","- R$ 3,80 B","R$ 4,35 B","- R$ 67,96 M",33
8,30/06/2022,"R$ 130,29 M","- R$ 2,74 B","- R$ 2,34 B","- R$ 4,95 B",33
9,31/03/2022,"- R$ 857,66 M","R$ 2,08 B","- R$ 3,70 B","- R$ 2,47 B",33
10,31/12/2021,"- R$ 825,65 M","R$ 3,65 B","- R$ 6,75 B","- R$ 3,93 B",33
11,30/09/2021,,"R$ 3,98 B","- R$ 2,94 B","- R$ 576,78 M",33
12,30/06/2021,"- R$ 1,37 B","R$ 3,19 B","R$ 1,71 B","R$ 3,53 B",33
13,31/03/2021,"- R$ 309,53 M","- R$ 938,67 M","R$ 1,90 B","R$ 648,69 M",33
14,31/12/2020,"- R$ 61,77 M","- R$ 1,99 B","R$ 5,15 B","R$ 3,10 B",33
15,30/09/2020,"- R$ 345,94 M","- R$ 319,10 M","R$ 1,11 B","R$ 448,41 M",33
16,30/06/2020,"R$ 481,89 M","- R$ 1,10 B","R$ 1,21 B","R$ 590,78 M",33
17,31/03/2020,"R$ 341,02 M","- R$ 1,27 B","R$ 871,61 M","- R$ 61,81 M",33
18,31/12/2019,"R$ 157,94 M","- R$ 1,72 B","R$ 1,98 B","R$ 415,86 M",33
19,30/09/2019,"R$ 194,34 M","- R$ 2,00 B","R$ 3,19 B","R$ 1,39 B",33
20,30/06/2019,"R$ 225,69 M","- R$ 673,83 M","R$ 1,12 B","R$ 670,72 M",33
21,31/03/2019,"R$ 228,25 M","- R$ 294,56 M","R$ 1,25 B","R$ 1,19 B",33
22,31/12/2018,"R$ 431,16 M","R$ 671,16 M","R$ 548,13 M","R$ 1,65 B",33
23,30/09/2018,"R$ 289,47 M","R$ 68,87 M","R$ 1,34 B","R$ 1,70 B",33
24,30/06/2018,"R$ 272,95 M","- R$ 647,94 M","R$ 1,32 B","R$ 948,99 M",33
25,31/03/2018,"R$ 210,58 M","- R$ 987,80 M","R$ 2,88 B","R$ 2,11 B",33
26,31/12/2017,"- R$ 442,41 M","- R$ 1,67 B","R$ 3,35 B","R$ 1,25 B",33
27,30/09/2017,"- R$ 125,67 M","- R$ 1,50 B","R$ 2,84 B","R$ 1,22 B",33
28,30/06/2017,"- R$ 713,69 M","- R$ 646,58 M","R$ 2,80 B","R$ 1,44 B",33
29,31/03/2017,"- R$ 1,24 B","- R$ 502,13 M","R$ 2,00 B","R$ 256,31 M",33
30,31/12/2016,"- R$ 785,85 M","- R$ 30,88 M","R$ 711,55 M","- R$ 105,18 M",33
31,30/09/2016,"- R$ 847,56 M","- R$ 568,13 M","R$ 1,47 B","R$ 55,59 M",33
32,30/06/2016,"- R$ 659,80 M","- R$ 905,38 M","R$ 1,77 B","R$ 204,19 M",33
33,31/03/2016,"- R$ 318,18 M","- R$ 1,18 B","R$ 1,53 B","R$ 32,57 M",33
34,31/12/2015,"- R$ 257,18 M","- R$ 1,55 B","R$ 1,95 B","R$ 134,08 M",33
35,30/09/2015,"- R$ 696,20 M","- R$ 984,60 M","R$ 1,64 B","- R$ 37,64 M",33
36,30/06/2015,"- R$ 784,91 M","- R$ 387,50 M","R$ 935,48 M","- R$ 236,93 M",33
37,31/03/2015,"- R$ 556,45 M","- R$ 529,44 M","R$ 1,14 B","R$ 50,05 M",33
38,31/12/2014,"- R$ 731,75 M","- R$ 403,19 M","R$ 1,24 B","R$ 105,85 M",33
39,30/09/2014,"- R$ 687,84 M","- R$ 253,04 M","R$ 1,10 B","R$ 155,31 M",33
40,30/06/2014,"- R$ 357,34 M","- R$ 796,64 M","R$ 1,31 B","R$ 153,41 M",33
41,31/03/2014,"R$ 112,18 M","- R$ 1,25 B","R$ 1,22 B","R$ 77,51 M",33
42,31/12/2013,"R$ 278,49 M","- R$ 1,17 B","R$ 944,31 M","R$ 53,23 M",33
43,30/09/2013,"- R$ 83,99 M","- R$ 996,10 M","R$ 1,08 B","- R$ 3,98 M",33
