,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 25,90 B","- R$ 30,36 B","- R$ 33,64",902.529.503,0,0,902.529.503,7.416,0,0,7.416,902.522.087,0,902.522.087,33
1,31/03/2024,"R$ 26,02 B","- R$ 28,51 B","- R$ 31,59",902.529.503,0,0,902.529.503,7.416,0,0,7.416,902.522.087,0,902.522.087,33
2,31/12/2023,"R$ 27,12 B","- R$ 28,85 B","- R$ 31,97",902.529.503,0,0,902.529.503,7.416,0,0,7.416,902.522.087,0,902.522.087,33
3,30/09/2023,"R$ 23,17 B","- R$ 31,19 B","- R$ 34,55",902.529.503,0,0,902.529.503,7.416,0,0,7.416,902.522.087,0,902.522.087,33
4,30/06/2023,"R$ 24,51 B","- R$ 29,41 B","- R$ 32,59",902.529.503,0,0,902.529.503,7.416,0,0,7.416,902.522.087,0,902.522.087,33
5,31/03/2023,"R$ 26,05 B","- R$ 28,28 B","- R$ 31,34",902.529.503,0,0,902.529.503,7.416,0,0,7.416,902.522.087,0,902.522.087,33
6,31/12/2022,"R$ 31,29 B","- R$ 26,67 B","- R$ 29,55",902.529.503,0,0,902.529.503,7.416,0,0,7.416,902.522.087,0,902.522.087,33
7,30/09/2022,"R$ 47,08 B","R$ 14,71 B","R$ 16,16",909.774.507,0,0,909.774.507,8.353.910,0,0,8.353.910,901.420.597,0,901.420.597,33
8,30/06/2022,"R$ 43,36 B","R$ 15,11 B","R$ 16,65",907.116.900,0,0,907.116.900,8.353.919,0,0,8.353.919,898.762.981,0,898.762.981,33
9,31/03/2022,"R$ 43,82 B","R$ 15,33 B","R$ 16,90",907.111.041,0,0,907.111.041,7.254.093,0,0,7.254.093,899.856.948,0,899.856.948,33
10,31/12/2021,"R$ 44,52 B","R$ 15,91 B","R$ 17,59",904.652.040,0,0,904.652.040,5.553.257,0,0,5.553.257,899.098.783,0,899.098.783,33
11,30/09/2021,"R$ 43,33 B","R$ 15,66 B","R$ 17,34",903.136.665,0,0,903.136.665,5.553.600,0,0,5.553.600,897.583.065,0,897.583.065,33
12,30/06/2021,"R$ 42,96 B","R$ 15,73 B","R$ 17,49",899.441.153,0,0,899.441.153,0,0,0,0,899.441.153,0,899.441.153,33
13,31/03/2021,"R$ 19,62 B","R$ 9,23 B","R$ 16,48",560.085.762,0,0,560.085.762,0,0,0,0,560.085.762,0,560.085.762,33
14,31/12/2020,"R$ 22,61 B","R$ 9,49 B","R$ 16,94",559.858.093,0,0,559.858.093,0,0,0,0,559.858.093,0,559.858.093,33
15,30/09/2020,"R$ 19,08 B","R$ 9,54 B","R$ 17,04",559.632.528,0,0,559.632.528,0,0,0,0,559.632.528,0,559.632.528,33
16,30/06/2020,"R$ 16,45 B","R$ 5,57 B","R$ 10,62",524.654.065,0,0,524.654.065,0,0,0,0,524.654.065,0,524.654.065,33
17,31/03/2020,"R$ 16,13 B","R$ 5,63 B","R$ 10,76",523.229.262,0,0,523.229.262,0,0,0,0,523.229.262,0,523.229.262,33
18,31/12/2019,"R$ 16,06 B","R$ 5,73 B","R$ 10,96",523.229.262,0,0,523.229.262,0,0,0,0,523.229.262,0,523.229.262,33
19,30/09/2019,"R$ 16,73 B","R$ 5,64 B","R$ 12,29",458.758.661,0,0,458.758.661,0,0,0,0,458.758.661,0,458.758.661,33
20,30/06/2019,"R$ 14,18 B","R$ 3,26 B","R$ 7,12",457.280.804,0,0,457.280.804,0,0,0,0,457.280.804,0,457.280.804,33
21,31/03/2019,"R$ 14,45 B","R$ 3,38 B","R$ 7,39",457.280.804,0,0,457.280.804,0,0,0,0,457.280.804,0,457.280.804,33
22,31/12/2018,"R$ 13,03 B","R$ 3,54 B","R$ 7,74",457.280.804,0,0,457.280.804,0,0,0,0,457.280.804,0,457.280.804,33
23,30/09/2018,"R$ 13,05 B","R$ 3,60 B","R$ 7,88",456.836.739,0,0,456.836.739,0,0,0,0,456.836.739,0,456.836.739,33
24,30/06/2018,"R$ 12,60 B","R$ 3,69 B","R$ 8,13",453.723.681,0,0,453.723.681,0,0,0,0,453.723.681,0,453.723.681,33
25,31/03/2018,"R$ 12,99 B","R$ 3,79 B","R$ 8,36",453.723.681,0,0,453.723.681,0,0,0,0,453.723.681,0,453.723.681,33
