,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
23,30/09/2018,"R$ 658,98 M","- R$ 142,93 M","- R$ 2,30 M","R$ 517,78 M"
24,30/06/2018,"- R$ 269,29 M","- R$ 168,95 M","- R$ 130,49 M","- R$ 562,49 M"
25,31/03/2018,"R$ 113,13 M","R$ 205,02 M","- R$ 939,59 M","- R$ 629,52 M"
26,31/12/2017,"R$ 546,27 M","R$ 351,79 M","- R$ 299,70 M","R$ 605,69 M"
27,30/09/2017,"R$ 279,03 M","- R$ 128,64 M","- R$ 26,90 M","R$ 119,59 M"
28,30/06/2017,"- R$ 133,54 M","- R$ 415,52 M","- R$ 312,25 M","- R$ 858,37 M"
29,31/03/2017,"R$ 185,26 M","R$ 1,01 B","- R$ 7,75 M","R$ 1,18 B"
30,31/12/2016,"- R$ 126,79 M","R$ 236,89 M","R$ 80,26 M","R$ 192,02 M"
31,30/09/2016,"- R$ 380,92 M","R$ 192,54 M","R$ 35,18 M","- R$ 148,75 M"
32,30/06/2016,"R$ 225,21 M","- R$ 908,34 M","R$ 746,64 M","R$ 53,96 M"
33,31/03/2016,"- R$ 27,81 M","R$ 44,98 M","- R$ 184,04 M","- R$ 177,64 M"
34,31/12/2015,"R$ 46,32 M","- R$ 1,07 B","- R$ 347,29 M","- R$ 1,38 B"
35,30/09/2015,"R$ 25,76 M","R$ 538,96 M","- R$ 446,47 M","R$ 179,32 M"
36,30/06/2015,"- R$ 41,52 M","- R$ 127,27 M","R$ 497,63 M","R$ 325,32 M"
37,31/03/2015,"R$ 72,85 M","- R$ 437,08 M","- R$ 61,80 M","- R$ 438,47 M"
38,31/12/2014,"R$ 477,27 M","- R$ 85,40 M","- R$ 419,10 M","- R$ 7,25 M"
39,30/09/2014,"R$ 668,03 M","- R$ 444,99 M","- R$ 180,08 M","R$ 35,63 M"
40,30/06/2014,"R$ 150,21 M","- R$ 177,44 M","R$ 30,03 M","R$ 2,60 M"
41,31/03/2014,"- R$ 76,92 M","- R$ 288,52 M","- R$ 185,23 M","- R$ 554,35 M"
42,31/12/2013,"R$ 557,87 M","R$ 648,72 M","- R$ 877,03 M","R$ 330,40 M"
43,30/09/2013,"- R$ 77,25 M","- R$ 293,87 M","- R$ 350,79 M","- R$ 719,86 M"
44,30/06/2013,"R$ 723,60 M","- R$ 289,16 M","- R$ 110,17 M","R$ 335,59 M"
45,31/03/2013,"- R$ 97,93 M","- R$ 233,34 M","- R$ 76,55 M","- R$ 436,26 M"
46,31/12/2012,"R$ 1,20 B","- R$ 396,58 M","- R$ 497,80 M","R$ 304,21 M"
47,30/09/2012,"R$ 784,91 M","- R$ 422,68 M","- R$ 259,82 M","R$ 104,26 M"
48,30/06/2012,"R$ 403,75 M","- R$ 416,26 M","- R$ 264,28 M","- R$ 264,49 M"
49,31/03/2012,"R$ 1,02 B","- R$ 607,93 M","- R$ 274,89 M","R$ 135,47 M"
50,31/12/2011,"R$ 344,36 M","- R$ 796,86 M","R$ 213,45 M","- R$ 236,01 M"
51,30/09/2011,"R$ 312,00 M","- R$ 637,87 M","- R$ 179,84 M","- R$ 503,02 M"
52,30/06/2011,"R$ 145,53 M","- R$ 468,58 M","R$ 68,90 M","- R$ 259,28 M"
53,31/03/2011,"- R$ 1,27 B","R$ 981,47 M","R$ 52,64 M","- R$ 246,16 M"
