,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 2,88 B","- R$ 1,63 B","- R$ 479,28 M","R$ 883,62 M"
1,31/03/2024,"R$ 3,17 B","- R$ 1,68 B","- R$ 775,43 M","R$ 718,25 M"
2,31/12/2023,"R$ 4,57 B","- R$ 2,00 B","- R$ 775,79 M","R$ 1,74 B"
3,30/09/2023,"R$ 4,18 B","- R$ 3,56 B","- R$ 658,89 M","- R$ 48,29 M"
4,30/06/2023,"R$ 2,70 B","- R$ 2,77 B","- R$ 693,32 M","- R$ 770,25 M"
5,31/03/2023,"R$ 2,26 B","- R$ 2,28 B","- R$ 989,56 M","- R$ 874,63 M"
6,31/12/2022,"R$ 997,12 M","- R$ 3,34 B","- R$ 1,09 B","- R$ 3,42 B"
7,30/09/2022,"R$ 2,24 B","- R$ 1,02 B","- R$ 2,67 B","- R$ 1,44 B"
8,30/06/2022,"R$ 3,67 B","- R$ 217,11 M","- R$ 2,68 B","R$ 772,51 M"
9,31/03/2022,"R$ 5,39 B","- R$ 1,90 B","- R$ 1,93 B","R$ 1,45 B"
10,31/12/2021,"R$ 5,30 B","- R$ 325,73 M","- R$ 1,88 B","R$ 3,08 B"
11,30/09/2021,"R$ 4,81 B","- R$ 1,08 B","- R$ 440,55 M","R$ 3,26 B"
12,30/06/2021,"R$ 4,82 B","- R$ 2,13 B","- R$ 583,51 M","R$ 2,07 B"
13,31/03/2021,"R$ 3,14 B","- R$ 570,45 M","- R$ 336,33 M","R$ 2,20 B"
14,31/12/2020,"R$ 3,76 B","- R$ 1,48 B","- R$ 289,59 M","R$ 2,01 B"
15,30/09/2020,"R$ 3,53 B","- R$ 1,05 B","- R$ 985,52 M","R$ 1,52 B"
16,30/06/2020,"R$ 2,67 B","- R$ 702,71 M","- R$ 811,35 M","R$ 1,18 B"
17,31/03/2020,"R$ 2,06 B","- R$ 506,27 M","- R$ 933,78 M","R$ 640,48 M"
18,31/12/2019,"R$ 1,97 B","- R$ 529,01 M","- R$ 1,30 B","R$ 146,18 M"
19,30/09/2019,"R$ 985,68 M","- R$ 633,57 M","- R$ 542,37 M","- R$ 189,49 M"
20,30/06/2019,"R$ 964,48 M","- R$ 469,09 M","- R$ 574,06 M","- R$ 78,95 M"
21,31/03/2019,"R$ 927,39 M","- R$ 405,91 M","- R$ 506,74 M","R$ 20,99 M"
22,31/12/2018,"R$ 509,62 M","- R$ 95,90 M","- R$ 1,08 B","- R$ 663,78 M"
23,30/09/2018,"R$ 1,05 B","R$ 244,92 M","- R$ 1,37 B","- R$ 68,54 M"
24,30/06/2018,"R$ 669,15 M","R$ 259,22 M","- R$ 1,40 B","- R$ 466,73 M"
25,31/03/2018,"R$ 804,90 M","R$ 12,65 M","- R$ 1,58 B","- R$ 762,61 M"
26,31/12/2017,"R$ 877,03 M","R$ 812,85 M","- R$ 646,60 M","R$ 1,05 B"
27,30/09/2017,"R$ 203,96 M","R$ 697,95 M","- R$ 266,64 M","R$ 637,03 M"
