,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"8,49","0,32","0,30","4,42","15,93","0,20","12,33","0,62","14,40","4,94","-2,46","0,35","18,60","0,23","R$ 7,78 B","4,16%"
1,30/09/2024,"8,88","0,34","0,31","4,62","16,66","0,21","12,89","0,65","15,05","5,17","-2,57","0,36","19,44","0,24","R$ 8,19 B","3,98%"
2,30/06/2024,"14,13","0,32","0,29","2,63","8,09","0,19","32,68","0,62","40,19","6,72","-2,15","0,36","9,95","0,24","R$ 7,73 B","4,25%"
3,31/03/2024,"11,24","0,44","0,39","3,30","18,19","0,27","26,83","0,85","30,46","7,89","-3,18","0,45","20,66","0,30","R$ 10,87 B","3,58%"
4,31/12/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,30/09/2023,"-16,95","0,34","0,28","1,89","6,73","0,20","-13,24","0,59","-16,31","23,69","-2,34","0,34","8,29","0,24","R$ 7,86 B","4,74%"
6,30/06/2023,"34,28","0,38","0,30","3,34","-386,24","0,23","31,09","0,64","38,29","8,81","-4,88","0,37","-475,72","0,28","R$ 8,96 B","4,15%"
7,31/03/2023,"10,32","0,39","0,29","4,10","465,74","0,23","4,94","0,62","5,70","3,81","-6,08","0,34","537,05","0,27","R$ 9,15 B","7,73%"
8,31/12/2022,"5,94","0,41","0,30","9,63","-10,19","0,24","3,60","0,64","4,76","3,56","-5,11","0,39","-13,49","0,32","R$ 9,42 B","7,47%"
9,30/09/2022,"1,89","0,39","0,29","4,21","19,81","0,23","1,60","0,60","1,89","1,64","-11,08","0,34","23,47","0,27","R$ 9,34 B","9,91%"
10,30/06/2022,"1,72","0,44","0,31","2,84","4,77","0,25","1,38","0,68","1,61","1,43","-4,97","0,36","5,54","0,29","R$ 10,59 B","20,93%"
11,31/03/2022,"1,54","0,63","0,42","2,66","3,58","0,37","1,35","1,00","1,40","1,28","-7,78","0,43","3,71","0,38","R$ 14,80 B","11,31%"
12,31/12/2021,"1,99","0,83","0,53","3,40","4,49","0,46","1,57","1,32","1,62","1,49","-4,43","0,55","4,64","0,47","R$ 18,65 B","9,01%"
13,30/09/2021,"1,96","0,80","0,52","3,36","4,12","0,41","1,42","1,14","1,47","1,35","-3,50","0,54","4,27","0,43","R$ 16,34 B","8,70%"
14,30/06/2021,"3,92","1,32","0,99","5,45","6,47","0,72","2,72","2,05","2,91","2,64","-7,12","1,06","6,93","0,77","R$ 26,07 B","0,59%"
15,31/03/2021,"14,24","1,88","1,53","9,45","11,93","0,93","6,17","3,23","6,47","5,36","-4,28","1,61","12,51","0,98","R$ 28,81 B","0,17%"
16,31/12/2020,"27,19","1,23","1,14","4,87","5,88","0,61","6,25","2,49","7,09","5,29","-2,37","1,29","6,68","0,69","R$ 18,07 B","0,27%"
17,30/09/2020,"-22,31","1,09","1,03","4,22","5,55","0,53","14,72","2,22","18,17","9,12","-1,98","1,27","6,85","0,66","R$ 14,54 B","0,33%"
18,30/06/2020,"-12,07","0,81","0,79","4,11","5,90","0,41","17,16","1,70","23,81","9,23","-1,60","1,09","8,18","0,57","R$ 10,67 B","0,45%"
19,31/03/2020,"-20,81","0,46","0,42","3,14","4,87","0,24","6,39","0,97","10,24","5,15","-1,02","0,68","7,80","0,38","R$ 6,22 B","0,97%"
20,31/12/2019,"63,10","0,96","0,90","6,83","10,08","0,51","14,13","2,25","17,69","8,67","-2,13","1,13","12,63","0,64","R$ 13,00 B","0,68%"
21,30/09/2019,"31,70","0,78","0,76","11,23","22,46","0,41","12,71","1,74","17,39","8,12","-1,73","1,04","30,72","0,56","R$ 10,19 B","1,64%"
22,30/06/2019,"15,77","0,87","0,87","13,03","23,68","0,48","11,43","2,43","15,27","8,01","-1,91","1,16","31,64","0,64","R$ 11,83 B","1,42%"
23,31/03/2019,"21,84","0,97","0,99","14,92","26,42","0,53","13,69","2,71","16,88","8,43","-2,02","1,22","32,58","0,65","R$ 12,73 B","1,04%"
24,31/12/2018,"19,12","0,97","1,01","27,27","96,51","0,52","12,17","2,79","15,51","8,16","-1,91","1,29","123,02","0,67","R$ 12,97 B","1,04%"
25,30/09/2018,"49,24","1,12","1,18","15,11","20,51","0,61","13,71","3,08","16,63","8,83","-2,31","1,44","24,88","0,74","R$ 14,43 B","0,34%"
26,30/06/2018,"112,98","1,10","1,24","22,79","36,45","0,60","17,22","3,20","21,30","9,74","-2,28","1,54","45,07","0,74","R$ 13,60 B","0,36%"
27,31/03/2018,"58,19","1,19","1,42","20,55","28,32","0,65","16,11","3,74","19,48","9,31","-2,35","1,72","34,25","0,79","R$ 15,47 B","0,00%"
28,31/12/2017,"69,64","1,18","1,51","18,50","23,96","0,62","18,36","3,86","22,80","9,80","-2,03","1,88","29,76","0,78","R$ 15,29 B","0,00%"
29,30/09/2017,"1.658,41","1,11","1,58","75,81","-589,29","0,60","14,43","3,50","18,09","8,55","-2,06","1,98","-738,67","0,75","R$ 13,70 B","0,00%"
30,30/06/2017,"-71,97","0,95","1,41","-28,69","-19,64","0,50","14,42","2,96","17,71","7,57","-1,69","1,73","-24,11","0,62","R$ 10,18 B","0,00%"
31,31/03/2017,"-23,87","0,75","1,17","-105,15","-39,75","0,39","38,09","2,31","48,15","8,77","-1,26","1,47","-50,25","0,49","R$ 7,97 B","0,00%"
32,31/12/2016,"-18,20","0,90","1,44","-39,29","-23,82","0,46","-55,02","2,61","-72,44","16,13","-1,51","1,90","-31,36","0,61","R$ 9,85 B","0,00%"
33,30/09/2016,"-6,36","0,80","1,28","-48,63","-24,95","0,42","-4,12","2,41","-5,63","-10,80","-1,45","1,74","-34,04","0,58","R$ 8,81 B","0,00%"
34,30/06/2016,"-3,35","0,68","1,01","37,98","-112,49","0,33","-2,85","9,99","-4,04","-7,03","-0,70","1,43","-159,55","0,47","R$ 6,15 B","0,00%"
35,31/03/2016,"-1,58","0,38","0,52","-328,26","-8,91","0,19","-1,26","4,09","-2,65","-3,99","-0,41","1,09","-18,73","0,39","R$ 3,66 B","0,61%"
36,31/12/2015,"-1,12","0,27","0,36","35,00","-5,98","0,13","-1,00","1,51","-2,57","-4,02","-0,30","0,91","-15,39","0,34","R$ 2,25 B","0,83%"
37,30/09/2015,"-3,96","0,54","0,77","14,99","-24,65","0,27","-5,50","2,70","-7,79","-54,78","-0,67","1,09","-34,89","0,38","R$ 5,42 B","0,38%"
38,30/06/2015,"-8,76","0,56","0,82","7,59","47,53","0,29","-9,43","2,32","-12,79","51,74","-0,84","1,12","64,45","0,40","R$ 6,52 B","0,34%"
39,31/03/2015,"-56,06","1,03","1,50","12,39","46,29","0,55","45,42","4,85","45,43","11,11","-1,54","1,50","46,30","0,55","R$ 11,50 B","0,00%"
40,31/12/2014,"159,17","1,23","1,76","16,92","94,63","0,68","29,18","5,93","23,71","9,20","-2,00","1,43","76,91","0,55","R$ 12,18 B","0,00%"
41,30/09/2014,"22,77","0,37","0,50","5,42","40,62","0,20","6,72","1,54","11,35","5,15","-0,64","0,85","68,61","0,34","R$ 5,89 B","0,00%"
42,30/06/2014,"19,54","0,43","0,57","19,13","-12,15","0,23","6,36","1,67","10,69","5,44","-0,74","0,96","-20,43","0,39","R$ 7,60 B","0,00%"
43,31/03/2014,"42,09","0,49","0,65","7,43","60,44","0,27","7,92","1,91","12,64","6,21","-0,84","1,03","96,47","0,42","R$ 8,68 B","0,00%"
44,31/12/2013,"-74,92","0,64","0,83","9,59","57,09","0,34","15,14","2,43","21,92","8,67","-1,03","1,20","82,64","0,49","R$ 11,16 B","0,00%"
45,30/09/2013,"-24,63","0,69","0,89","5,98","12,42","0,36","22,79","2,16","33,31","10,63","-1,14","1,31","18,15","0,52","R$ 11,66 B","0,00%"
46,30/06/2013,"-13,46","0,56","0,70","3,37","5,72","0,28","89,26","1,72","137,12","11,94","-0,88","1,08","8,79","0,44","R$ 9,14 B","0,00%"
47,31/03/2013,"-14,44","0,63","0,80","4,44","9,40","0,33","-136,79","1,77","-202,06","16,01","-1,10","1,18","13,89","0,48","R$ 10,31 B","0,00%"
48,31/12/2012,"-17,20","0,66","0,87","3,23","6,16","0,34","-79,43","2,05","-111,50","17,97","-1,02","1,21","8,65","0,47","R$ 10,47 B","0,73%"
49,30/09/2012,"-41,00","0,66","0,90","4,35","16,50","0,33","-145,96","1,92","-216,71","19,09","-1,03","1,34","24,50","0,49","R$ 10,78 B","0,72%"
50,30/06/2012,"-324,48","0,48","0,68","3,90","-97,76","0,24","30,32","1,25","50,63","11,74","-0,81","1,14","-163,27","0,40","R$ 7,61 B","0,98%"
51,31/03/2012,"94,74","1,04","1,52","9,78","-38,14","0,54","36,36","2,57","40,94","14,77","-2,02","1,71","-42,94","0,61","R$ 14,67 B","0,45%"
52,31/12/2011,"68,55","0,92","1,34","-33,95","-5,56","0,48","23,06","1,87","28,67","12,82","-2,12","1,67","-6,91","0,60","R$ 14,00 B","0,87%"
53,30/09/2011,"49,78","1,36","1,94","261,58","-8,78","0,72","23,80","2,52","23,47","12,57","-3,77","1,91","-8,66","0,71","R$ 17,89 B","1,33%"
54,30/06/2011,"24,17","1,23","1,72","-40,69","-6,38","0,66","16,36","2,17","15,72","9,52","-4,33","1,66","-6,13","0,64","R$ 16,23 B","2,52%"
55,31/03/2011,"19,92","1,34","1,81","-68,77","-6,82","0,74","13,33","2,37","13,22","8,97","-5,24","1,80","-6,77","0,73","R$ 19,45 B","2,29%"
56,31/12/2010,"16,36","1,48","1,98","19,08","-13,97","0,81","12,03","2,93","11,93","8,61","-4,58","1,97","-13,85","0,80","R$ 22,30 B","1,83%"
57,30/09/2010,"13,39","1,43","1,85","22,60","-13,47","0,78","8,69","2,91","9,87",NA,"-4,32","2,10","-15,30","0,89","R$ 22,51 B","2,51%"
58,30/06/2010,"15,73","1,63","2,16","11,49","-56,61","0,93","10,92","3,58","12,28",NA,"-5,61","2,43","-63,66","1,05","R$ 26,62 B","1,71%"
59,31/03/2010,"14,78","1,56","2,23","8,03","45,40","0,95","14,32","4,34","16,18",NA,"-5,38","2,52",NA,"1,07","R$ 25,60 B","1,83%"
60,31/12/2009,"20,39","1,59","2,31","11,05","114,30","0,98","21,76","4,06","23,88",NA,"-6,57","2,53","125,46","1,07","R$ 25,21 B","2,45%"
61,30/09/2009,"15,20","1,67","2,15","71,42","-17,23","0,99","11,96","3,76","13,55",NA,"-7,10","2,43","-19,52","1,13","R$ 25,70 B","2,73%"
62,30/06/2009,"12,57","1,52","1,69","44,73","-14,97","0,90","6,86","3,06","7,79",NA,"-7,62","1,92","-16,99","1,02","R$ 22,09 B","4,97%"
63,31/03/2009,"6,42","1,05","1,04","60,68","-8,30","0,57","3,49","2,04","4,45",NA,"-3,30","1,33","-10,59","0,73","R$ 15,84 B","7,22%"
64,31/12/2008,"4,11","0,88","0,84","10,70","-13,45","0,48","2,44","1,77","3,21",NA,"-2,61","1,11","-17,68","0,63","R$ 13,66 B","8,86%"
65,30/09/2008,"3,77","0,88","0,82",NA,NA,"0,50","2,46","1,97","2,82",NA,"-2,75","0,94",NA,"0,57","R$ 13,44 B","8,79%"
66,30/06/2008,"8,46","2,01","1,87",NA,NA,"1,12","6,05","4,53","6,19",NA,"-5,73","1,91",NA,"1,15","R$ 27,88 B","3,99%"
67,31/03/2008,"9,04","2,19","2,05",NA,NA,"1,26","6,37","5,81","6,28",NA,"-6,10","2,02",NA,"1,24","R$ 28,07 B","2,53%"
68,31/12/2007,"11,04","2,81","2,53",NA,NA,"1,69","7,84","6,74","7,39",NA,"-11,55","2,39",NA,"1,59","R$ 34,38 B","3,68%"
69,30/09/2007,"10,71","2,61","2,32",NA,NA,"1,59","7,69","5,95","7,27",NA,"-12,90","2,20",NA,"1,51","R$ 30,60 B","3,11%"
70,30/06/2007,"9,91","2,50","2,20",NA,NA,"1,46","7,02","5,62","6,47",NA,"-9,46","2,03",NA,"1,35","R$ 27,09 B","2,89%"
71,31/03/2007,"9,69","2,46","2,13",NA,NA,"1,41","6,78","5,56","6,17",NA,"-8,12","1,94",NA,"1,28","R$ 25,11 B","3,05%"
72,31/12/2006,"9,47","2,29","1,92",NA,NA,"1,25","6,34","5,40","5,82",NA,"-5,74","1,76",NA,"1,15","R$ 21,53 B","3,93%"
73,30/09/2006,"6,75","2,05","1,72",NA,NA,"1,15","5,01","5,09","4,86",NA,"-5,40","1,67",NA,"1,12","R$ 19,01 B","4,30%"
74,30/06/2006,"5,99","2,00","1,56",NA,NA,"1,05","4,53","5,74","4,50",NA,"-3,55","1,55",NA,"1,04","R$ 17,61 B","5,78%"
75,31/03/2006,"6,91","2,48","1,80",NA,NA,"1,26","4,88","8,34","4,74",NA,"-3,74","1,75",NA,"1,23","R$ 20,84 B","4,85%"
76,31/12/2005,"4,02","1,80","1,21",NA,NA,"0,87","2,79","5,84","3,04",NA,"-2,34","1,32",NA,"0,94","R$ 15,64 B","5,03%"
77,30/09/2005,"2,63","1,23","0,71",NA,NA,"0,56","1,64","3,13","1,99",NA,"-1,57","0,86",NA,"0,68","R$ 10,15 B","13,47%"
78,30/06/2005,"2,57","1,31","0,72",NA,NA,"0,59","1,60","2,78","1,92",NA,"-1,74","0,87",NA,"0,70","R$ 10,28 B","10,32%"
79,31/03/2005,"2,89","1,52","0,79",NA,NA,"0,60","1,73","3,75","2,07",NA,"-1,37","0,95",NA,"0,72","R$ 10,61 B","9,90%"
80,31/12/2004,"4,70","2,39","1,16",NA,NA,"0,84","2,74","5,85","3,43",NA,"-1,65","1,45",NA,"1,05","R$ 14,79 B","3,03%"
81,30/09/2004,"3,90","1,56","0,81",NA,NA,"0,53","2,08","4,62","3,40",NA,"-0,96","1,32",NA,"0,86","R$ 9,94 B","6,59%"
82,30/06/2004,"5,27","1,48","0,75",NA,NA,"0,45","2,25","4,51","4,33",NA,"-0,76","1,45",NA,"0,87","R$ 8,36 B","4,37%"
83,31/03/2004,"4,13","1,24","0,61",NA,NA,"0,34","2,01","4,37","4,27",NA,"-0,53","1,29",NA,"0,73","R$ 5,76 B","7,38%"
84,31/12/2003,"4,74","1,55","0,72",NA,NA,"0,40","2,34","146,28","5,17",NA,"-0,54","1,58",NA,"0,88","R$ 7,60 B","5,71%"
85,30/09/2003,"2,52","1,01","0,47",NA,NA,"0,26","1,42","-5,25","3,97",NA,"-0,33","1,31",NA,"0,74","R$ 4,56 B","2,13%"
