,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 137,93 B","R$ 10,29 B","R$ 25,16",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
1,31/03/2024,"R$ 129,83 B","R$ 9,99 B","R$ 24,43",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
2,31/12/2023,"R$ 125,67 B","R$ 9,86 B","R$ 24,11",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
3,30/09/2023,"R$ 124,17 B","R$ 9,68 B","R$ 23,66",205.065.000,203.909.000,203.909.000,408.974.000,0,1.203.000,1.203.000,1.203.000,205.065.000,202.706.000,407.771.000,273
4,30/06/2023,"R$ 117,30 B","R$ 9,55 B","R$ 23,36",205.065.000,203.909.000,203.909.000,408.974.000,0,343.000,343.000,343.000,205.065.000,203.566.000,408.631.000,273
5,31/03/2023,"R$ 114,12 B","R$ 9,55 B","R$ 23,35",205.065.000,203.909.000,203.909.000,408.974.000,0,218.000,218.000,218.000,205.065.000,203.691.000,408.756.000,273
6,31/12/2022,"R$ 113,66 B","R$ 9,51 B","R$ 23,26",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
7,30/09/2022,"R$ 114,79 B","R$ 9,08 B","R$ 22,21",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
8,30/06/2022,"R$ 111,16 B","R$ 9,04 B","R$ 22,10",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
9,31/03/2022,"R$ 105,30 B","R$ 8,99 B","R$ 21,97",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
10,31/12/2021,"R$ 105,77 B","R$ 9,09 B","R$ 22,22",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
11,30/09/2021,"R$ 101,33 B","R$ 8,75 B","R$ 21,39",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
12,30/06/2021,"R$ 97,85 B","R$ 8,65 B","R$ 21,16",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
13,31/03/2021,"R$ 95,41 B","R$ 8,58 B","R$ 20,98",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
14,31/12/2020,"R$ 92,58 B","R$ 8,25 B","R$ 20,17",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
15,30/09/2020,"R$ 90,03 B","R$ 8,35 B","R$ 20,42",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
16,30/06/2020,"R$ 86,60 B","R$ 8,22 B","R$ 20,09",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
17,31/03/2020,"R$ 82,94 B","R$ 8,07 B","R$ 19,72",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
18,31/12/2019,"R$ 82,54 B","R$ 7,80 B","R$ 19,08",205.065.000,203.909.000,203.909.000,408.974.000,0,0,0,0,205.065.000,203.909.000,408.974.000,273
19,30/09/2019,"R$ 79,99 B","R$ 7,73 B","R$ 18,91",205.062.000,203.912.000,203.912.000,408.974.000,0,0,0,0,205.062.000,203.912.000,408.974.000,273
20,30/06/2019,"R$ 78,63 B","R$ 7,52 B","R$ 18,38",205.062.000,203.912.000,203.912.000,408.974.000,0,0,0,0,205.062.000,203.912.000,408.974.000,273
21,31/03/2019,"R$ 77,38 B","R$ 7,36 B","R$ 18,01",205.062.000,203.912.000,203.912.000,408.974.000,0,0,0,0,205.062.000,203.912.000,408.974.000,273
22,31/12/2018,"R$ 78,34 B","R$ 7,36 B","R$ 18,00",205.062.000,203.912.000,203.912.000,408.974.000,0,0,0,0,205.062.000,203.912.000,408.974.000,273
23,30/09/2018,"R$ 75,30 B","R$ 7,25 B","R$ 17,72",205.060.000,203.914.000,203.914.000,408.974.000,0,0,0,0,205.060.000,203.914.000,408.974.000,273
24,30/06/2018,"R$ 74,74 B","R$ 7,03 B","R$ 17,19",205.060.000,203.914.000,203.914.000,408.974.000,0,0,0,0,205.060.000,203.914.000,408.974.000,273
25,31/03/2018,"R$ 71,16 B","R$ 7,19 B","R$ 17,59",205.059.000,203.915.000,203.915.000,408.974.000,0,0,0,0,205.059.000,203.915.000,408.974.000,273
26,31/12/2017,"R$ 74,37 B","R$ 7,36 B","R$ 17,99",205.058.000,203.916.000,203.916.000,408.974.000,0,0,0,0,205.058.000,203.916.000,408.974.000,273
27,30/09/2017,"R$ 70,84 B","R$ 6,73 B","R$ 16,45",205.057.000,203.917.000,203.917.000,408.974.000,0,0,0,0,205.057.000,203.917.000,408.974.000,273
28,30/06/2017,"R$ 69,99 B","R$ 6,60 B","R$ 16,14",205.057.000,203.917.000,203.917.000,408.974.000,0,0,0,0,205.057.000,203.917.000,408.974.000,273
29,31/03/2017,"R$ 68,43 B","R$ 6,48 B","R$ 15,85",205.057.000,203.917.000,203.917.000,408.974.000,0,0,0,0,205.057.000,203.917.000,408.974.000,273
30,31/12/2016,"R$ 70,15 B","R$ 6,72 B","R$ 16,44",205.054.000,203.920.000,203.920.000,408.974.000,0,0,0,0,205.054.000,203.920.000,408.974.000,273
31,30/09/2016,"R$ 66,86 B","R$ 6,47 B","R$ 15,82",205.044.000,203.930.000,203.930.000,408.974.000,0,0,0,0,205.044.000,203.930.000,408.974.000,273
32,30/06/2016,"R$ 66,67 B","R$ 6,44 B","R$ 15,75",205.054.000,203.920.000,203.920.000,408.974.000,0,0,0,0,205.054.000,203.920.000,408.974.000,273
33,31/03/2016,"R$ 64,84 B","R$ 6,32 B","R$ 15,45",205.052.000,203.922.000,203.922.000,408.974.000,0,0,0,0,205.052.000,203.922.000,408.974.000,273
34,31/12/2015,"R$ 68,10 B","R$ 6,47 B","R$ 15,83",205.051.000,203.923.000,203.923.000,408.974.000,0,0,0,0,205.051.000,203.923.000,408.974.000,273
35,30/09/2015,"R$ 64,36 B","R$ 6,11 B","R$ 14,95",205.044.000,203.930.000,203.930.000,408.974.000,0,0,0,0,205.044.000,203.930.000,408.974.000,273
36,30/06/2015,"R$ 62,99 B","R$ 5,85 B","R$ 14,30",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
37,31/03/2015,"R$ 60,73 B","R$ 5,74 B","R$ 14,04",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
38,31/12/2014,"R$ 60,46 B","R$ 5,81 B","R$ 14,20",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
39,30/09/2014,"R$ 58,66 B","R$ 5,42 B","R$ 13,25",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
40,30/06/2014,"R$ 56,93 B","R$ 5,27 B","R$ 12,89",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
41,31/03/2014,"R$ 57,27 B","R$ 5,16 B","R$ 12,62",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
42,31/12/2013,"R$ 54,11 B","R$ 5,33 B","R$ 13,04",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
43,30/09/2013,"R$ 53,76 B","R$ 5,01 B","R$ 12,25",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
44,30/06/2013,"R$ 52,77 B","R$ 4,89 B","R$ 11,95",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
45,31/03/2013,"R$ 47,95 B","R$ 4,78 B","R$ 11,69",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
46,31/12/2012,"R$ 47,39 B","R$ 5,10 B","R$ 12,47",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
47,30/09/2012,"R$ 44,87 B","R$ 4,80 B","R$ 11,74",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
48,30/06/2012,"R$ 42,97 B","R$ 4,65 B","R$ 11,38",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
49,31/03/2012,"R$ 40,03 B","R$ 4,55 B","R$ 11,13",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
50,31/12/2011,"R$ 38,32 B","R$ 4,58 B","R$ 11,20",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
51,30/09/2011,"R$ 36,79 B","R$ 4,30 B","R$ 10,51",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
52,30/06/2011,"R$ 34,98 B","R$ 4,12 B","R$ 10,07",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
53,31/03/2011,"R$ 33,17 B","R$ 4,01 B","R$ 9,80",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
54,31/12/2010,"R$ 32,69 B","R$ 3,99 B","R$ 9,77",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
55,30/09/2010,"R$ 32,34 B","R$ 3,75 B","R$ 9,16",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
56,30/06/2010,"R$ 31,10 B","R$ 3,59 B","R$ 8,78",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
57,31/03/2010,"R$ 29,86 B","R$ 3,48 B","R$ 8,51",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
58,31/12/2009,"R$ 29,08 B","R$ 3,41 B","R$ 8,33",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
59,30/09/2009,"R$ 28,57 B","R$ 3,30 B","R$ 8,07",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
60,30/06/2009,"R$ 27,74 B","R$ 3,20 B","R$ 7,82",205.043.000,203.931.000,203.931.000,408.974.000,0,0,0,0,205.043.000,203.931.000,408.974.000,273
61,31/03/2009,"R$ 26,50 B","R$ 3,14 B","R$ 7,68",205.042.000,203.932.000,203.932.000,408.974.000,0,0,0,0,205.042.000,203.932.000,408.974.000,273
62,31/12/2008,"R$ 25,21 B","R$ 3,08 B","R$ 7,53",205.035.000,203.939.000,203.939.000,408.974.000,0,0,0,0,205.035.000,203.939.000,408.974.000,273
63,30/09/2008,"R$ 25,51 B","R$ 2,97 B","R$ 7,27",205.018.000,203.956.000,203.956.000,408.974.000,0,0,0,0,205.018.000,203.956.000,408.974.000,273
64,30/06/2008,"R$ 23,22 B","R$ 2,91 B","R$ 7,11",205.018.000,203.956.000,203.956.000,408.974.000,0,0,0,0,205.018.000,203.956.000,408.974.000,273
65,31/03/2008,"R$ 21,66 B","R$ 2,82 B","R$ 6,90",205.018.000,203.956.000,203.956.000,408.974.000,0,0,0,0,205.018.000,203.956.000,408.974.000,273
66,31/12/2007,"R$ 20,48 B","R$ 2,79 B","R$ 6,83",205.018.000,203.956.000,203.956.000,408.974.000,0,0,0,0,205.018.000,203.956.000,408.974.000,273
67,30/09/2007,"R$ 20,11 B","R$ 2,72 B","R$ 6,66",205.008.000,203.966.000,203.966.000,408.974.000,0,0,0,0,205.008.000,203.966.000,408.974.000,273
