,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 32,33 M","R$ 0,00","- R$ 448,48 M","- R$ 416,15 M",213
1,31/03/2024,"R$ 465,80 M","- R$ 1,09 M","- R$ 36,00 mil","R$ 464,68 M",213
2,31/12/2023,"R$ 368,81 M","- R$ 4,00 mil","- R$ 625,66 M","- R$ 256,86 M",213
3,30/09/2023,"R$ 243,82 M","R$ 0,00","- R$ 101,00 mil","R$ 243,72 M",213
4,30/06/2023,"R$ 2,28 M","R$ 0,00","- R$ 525,82 M","- R$ 523,53 M",213
5,31/03/2023,"R$ 374,26 M","R$ 0,00","- R$ 78,00 mil","R$ 374,18 M",213
6,31/12/2022,"R$ 112,91 M","R$ 0,00","- R$ 546,95 M","- R$ 434,04 M",213
7,30/09/2022,"R$ 532,34 M","R$ 73,00 mil","- R$ 53,00 mil","R$ 532,36 M",213
8,30/06/2022,"R$ 3,49 M","- R$ 202,00 mil","- R$ 598,24 M","- R$ 594,94 M",213
9,31/03/2022,"R$ 610,70 M","R$ 0,00","- R$ 85,00 mil","R$ 610,61 M",213
10,31/12/2021,"R$ 31,13 M","R$ 0,00","- R$ 2,29 B","- R$ 2,26 B",213
11,30/09/2021,"R$ 2,40 B","R$ 0,00","- R$ 598,21 M","R$ 1,81 B",213
12,30/06/2021,"R$ 637,67 M","R$ 0,00","- R$ 1,13 B","- R$ 492,79 M",213
13,31/03/2021,"R$ 1,18 B","R$ 0,00","- R$ 46,00 mil","R$ 1,18 B",213
14,31/12/2020,"- R$ 31,26 M","R$ 0,00","- R$ 873,67 M","- R$ 904,93 M",213
15,30/09/2020,"R$ 1,01 B","R$ 0,00","- R$ 243,46 M","R$ 770,41 M",213
16,30/06/2020,"- R$ 2,51 M","R$ 0,00","- R$ 23,00 mil","- R$ 2,54 M",213
17,31/03/2020,"- R$ 1,56 M","R$ 0,00","- R$ 8,00 mil","- R$ 1,57 M",213
18,31/12/2019,"- R$ 1,88 M","R$ 0,00","- R$ 23,00 mil","- R$ 1,90 M",213
19,30/09/2019,"R$ 15,67 M","R$ 0,00","- R$ 36,00 mil","R$ 15,63 M",213
20,30/06/2019,"R$ 43,94 M","- R$ 117,00 mil","- R$ 184,98 M","- R$ 141,15 M",213
21,31/03/2019,"R$ 63,46 M","R$ 0,00","- R$ 194,67 M","- R$ 131,21 M",213
22,31/12/2018,"- R$ 6,74 M","R$ 1,93 B","- R$ 2,97 B","- R$ 1,05 B",213
23,30/09/2018,"- R$ 1,01 B","R$ 0,00","R$ 2,43 B","R$ 1,42 B",213
24,30/06/2018,"- R$ 154,00 mil","R$ 0,00","- R$ 1,53 B","- R$ 1,53 B",213
25,31/03/2018,"R$ 234,55 M","R$ 0,00","- R$ 287,97 M","- R$ 53,42 M",213
26,31/12/2017,"- R$ 288,69 M","R$ 1,48 B","- R$ 2,00 mil","R$ 1,19 B",213
27,30/09/2017,"R$ 7,46 M","R$ 0,00","- R$ 58,00 mil","R$ 7,40 M",213
28,30/06/2017,"R$ 210,42 M","R$ 0,00","- R$ 158,65 M","R$ 51,77 M",213
29,31/03/2017,"R$ 14,95 M","R$ 0,00","- R$ 33,25 M","- R$ 18,30 M",213
30,31/12/2016,"R$ 40,55 M","R$ 0,00","R$ 30,00 mil","R$ 40,58 M",213
31,30/09/2016,"R$ 13,54 M","R$ 0,00","- R$ 6,00 mil","R$ 13,53 M",213
32,30/06/2016,"R$ 2,79 M","R$ 0,00","- R$ 9,00 mil","R$ 2,78 M",213
33,31/03/2016,"R$ 4,20 M","R$ 0,00","- R$ 15,00 mil","R$ 4,18 M",213
34,31/12/2015,"R$ 172,84 M","R$ 0,00","- R$ 122,76 M","R$ 50,08 M",213
35,30/09/2015,"R$ 7,68 M","R$ 0,00","R$ 17,79 M","R$ 25,47 M",213
36,30/06/2015,"R$ 201,59 M","R$ 0,00","- R$ 195,48 M","R$ 6,11 M",213
