,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 2,09 M","- R$ 36,00 mil","- R$ 16,38 M","- R$ 14,32 M"
1,31/03/2024,"R$ 4,10 M","- R$ 14,00 mil","- R$ 453,00 mil","R$ 3,64 M"
2,31/12/2023,"R$ 6,09 M","- R$ 19,00 mil","- R$ 517,00 mil","R$ 5,55 M"
3,30/09/2023,"R$ 6,81 M","- R$ 2,00 mil","- R$ 3,03 M","R$ 3,77 M"
4,30/06/2023,"R$ 1,57 M","- R$ 33,00 mil","- R$ 23,85 M","- R$ 22,32 M"
5,31/03/2023,"R$ 10,07 M","- R$ 40,00 mil","- R$ 415,00 mil","R$ 9,62 M"
6,31/12/2022,"R$ 8,12 M","- R$ 32,00 mil","- R$ 412,00 mil","R$ 7,67 M"
7,30/09/2022,"R$ 12,56 M","- R$ 118,00 mil","- R$ 1,94 M","R$ 10,51 M"
8,30/06/2022,"R$ 10,08 M","- R$ 12,00 mil","- R$ 6,90 M","R$ 3,17 M"
9,31/03/2022,"R$ 5,01 M","R$ 0,00","- R$ 362,00 mil","R$ 4,65 M"
10,31/12/2021,"R$ 7,93 M","R$ 3,54 M","- R$ 3,93 M","R$ 7,53 M"
11,30/09/2021,"R$ 410,00 mil","- R$ 364,00 mil","- R$ 1,13 M","- R$ 1,08 M"
12,30/06/2021,"- R$ 5,12 M","- R$ 3,28 M","R$ 0,00","- R$ 8,39 M"
13,31/03/2021,"- R$ 5,03 M","- R$ 80,00 mil","R$ 0,00","- R$ 5,11 M"
14,31/12/2020,"R$ 5,41 M","- R$ 32,00 mil","R$ 0,00","R$ 5,38 M"
15,30/09/2020,"- R$ 1,28 M","- R$ 2,06 M","R$ 0,00","- R$ 3,33 M"
16,30/06/2020,"R$ 2,45 M","- R$ 723,00 mil","R$ 0,00","R$ 1,72 M"
17,31/03/2020,"R$ 860,00 mil","- R$ 28,00 mil","R$ 0,00","R$ 832,00 mil"
18,31/12/2019,"R$ 879,00 mil","- R$ 54,00 mil","R$ 0,00","R$ 825,00 mil"
19,30/09/2019,"R$ 231,00 mil","- R$ 869,00 mil","R$ 0,00","- R$ 638,00 mil"
20,30/06/2019,"R$ 1,17 M","- R$ 2,95 M","R$ 0,00","- R$ 1,78 M"
21,31/03/2019,"- R$ 133,00 mil","- R$ 1.000,00","R$ 0,00","- R$ 134,00 mil"
22,31/12/2018,"R$ 1,63 M","- R$ 3,00 mil","R$ 0,00","R$ 1,62 M"
23,30/09/2018,"- R$ 3,11 M","- R$ 1,38 M","R$ 0,00","- R$ 4,49 M"
24,30/06/2018,"- R$ 9,57 M","- R$ 109,00 mil","R$ 0,00","- R$ 9,68 M"
25,31/03/2018,"R$ 11,16 M","- R$ 6,63 M","R$ 0,00","R$ 4,53 M"
26,31/12/2017,"R$ 2,75 M","- R$ 1,58 M","R$ 0,00","R$ 1,17 M"
